offset,file,text_en,byte_budget
scena/mp4000.dat:0x41451,scena/mp4000.dat,@&< ,5
scena/mp4000.dat:0x414ea,scena/mp4000.dat,@&j ,5
scena/mp4000.dat:0x41711,scena/mp4000.dat,@& !,5
scena/mp4000.dat:0x5271a,scena/mp4000.dat,@& h,5
scena/mp4000.dat:0x52adc,scena/mp4000.dat,@& i,5
scena/mp4000.dat:0x636e0,scena/mp4000.dat,is the heart of Liberl.,24
scena/mp4000.dat:0x636f8,scena/mp4000.dat,"Grancel, the Royal Capital,",28
scena/mp4000.dat:0x63723,scena/mp4000.dat,totally gone back to normal.,29
scena/mp4000.dat:0x63740,scena/mp4000.dat,"There was a coup, but everything's",35
scena/mp4000.dat:0x63772,scena/mp4000.dat,passed through here not too long ago.,38
scena/mp4000.dat:0x63798,scena/mp4000.dat,All of the Royal Army's big bosses,35
scena/mp4000.dat:0x637ca,scena/mp4000.dat,but they still looked pretty serene.,37
scena/mp4000.dat:0x637ef,scena/mp4000.dat,"They were all in their uniforms,",33
scena/mp4000.dat:0x6381f,scena/mp4000.dat,"A lot like kindly fathers, if that makes sense?",48
scena/mp4000.dat:0x6385e,scena/mp4000.dat,Welcome! How would you like a tasty crepe?,43
scena/mp4000.dat:0x63898,scena/mp4000.dat,so I've got a fair bit of money saved up now.,46
scena/mp4000.dat:0x638c6,scena/mp4000.dat,"I've been working since the Birthday Festival,",47
scena/mp4000.dat:0x63904,scena/mp4000.dat,planning for my own place.,27
scena/mp4000.dat:0x6391f,scena/mp4000.dat,It's time for me to really start,33
scena/mp4000.dat:0x6394f,scena/mp4000.dat,Block a little while ago...,28
scena/mp4000.dat:0x6396b,scena/mp4000.dat,I saw a house for rent in the West,35
scena/mp4000.dat:0x6399d,scena/mp4000.dat,with what I have set aside.,28
scena/mp4000.dat:0x639b9,scena/mp4000.dat,"That might be an area I could afford,",38
scena/mp4000.dat:0x639ee,scena/mp4000.dat,"Um, why are you glancing around so much?",41
scena/mp4000.dat:0x63a26,scena/mp4000.dat,Are you looking for someone?,29
scena/mp4000.dat:0x63a52,scena/mp4000.dat,that vacant house in the West Block.,37
scena/mp4000.dat:0x63a77,scena/mp4000.dat,"Apparently, someone else beat me to",36
scena/mp4000.dat:0x63aaa,scena/mp4000.dat,there was that incident yesterday...,37
scena/mp4000.dat:0x63acf,scena/mp4000.dat,"I was a bit disappointed, but then again,",42
scena/mp4000.dat:0x63b08,scena/mp4000.dat,crumbles sometimes.,20
scena/mp4000.dat:0x63b1c,scena/mp4000.dat,"Oh, well. That's just how the cookie",37
scena/mp4000.dat:0x63b50,scena/mp4000.dat,What sort of person ended up renting it?,41
scena/mp4000.dat:0x63b79,scena/mp4000.dat,"Still, I can't help but wonder...",34
scena/mp4000.dat:0x63baa,scena/mp4000.dat,in the West Block is off the market now.,41
scena/mp4000.dat:0x63bd3,scena/mp4000.dat,The house that I was thinking of renting,41
scena/mp4000.dat:0x63c0b,scena/mp4000.dat,something about the owner seems sus to me...,45
scena/mp4000.dat:0x63c38,scena/mp4000.dat,"It sounds like it'll be turning into a shop, but",49
scena/mp4000.dat:0x63c78,scena/mp4000.dat,Hey! Welcome to Grancel!,25
scena/mp4000.dat:0x63ca0,scena/mp4000.dat,pair it with some popcorn?,27
scena/mp4000.dat:0x63cbb,scena/mp4000.dat,"If you're taking a break, why not",34
scena/mp4000.dat:0x63cec,scena/mp4000.dat,one long string of mishaps.,28
scena/mp4000.dat:0x63d08,scena/mp4000.dat,"...I swear, my life's just been",32
scena/mp4000.dat:0x63d37,scena/mp4000.dat,and sales haven't really been great in general...,50
scena/mp4000.dat:0x63d69,scena/mp4000.dat,"Like, my cart broke during the Birthday Festival,",50
scena/mp4000.dat:0x63daa,scena/mp4000.dat,"to perform an exorcism, just in case...",40
scena/mp4000.dat:0x63dd2,scena/mp4000.dat,Maybe I should ask the Septian Church,38
scena/mp4000.dat:0x63e07,scena/mp4000.dat,to give out change at home...,30
scena/mp4000.dat:0x63e25,scena/mp4000.dat,"Uuugh, I left the money I use",30
scena/mp4000.dat:0x63e52,scena/mp4000.dat,My customers aren't going to like that...,42
scena/mp4000.dat:0x63e8b,scena/mp4000.dat,"Yep, my life is just one issue after another.",46
scena/mp4000.dat:0x63ec8,scena/mp4000.dat,"Since I'm so unlucky, and all.",31
scena/mp4000.dat:0x63ee7,scena/mp4000.dat,"So, I went to the church to get a consultation.",48
scena/mp4000.dat:0x63f26,scena/mp4000.dat,to all of my concerns.,23
scena/mp4000.dat:0x63f3d,scena/mp4000.dat,Bishop Reval sincerely listened,32
scena/mp4000.dat:0x63f6c,scena/mp4000.dat,the best thing I can do is to just stay positive.,50
scena/mp4000.dat:0x63f9e,scena/mp4000.dat,"He said that even when bad things happen,",42
scena/mp4000.dat:0x63fd7,scena/mp4000.dat,Starting first thing tomorrow!,31
scena/mp4000.dat:0x63ff6,scena/mp4000.dat,Which is exactly what I'll do!,31
scena/mp4000.dat:0x64024,scena/mp4000.dat,my downright awful luck.,25
scena/mp4000.dat:0x6403d,scena/mp4000.dat,I went to see a priest about,29
scena/mp4000.dat:0x64069,scena/mp4000.dat,the best thing I can do is to just stay positive.,50
scena/mp4000.dat:0x6409b,scena/mp4000.dat,"He said that even when bad things happen,",42
scena/mp4000.dat:0x640d4,scena/mp4000.dat,machine's not working.,23
scena/mp4000.dat:0x640eb,scena/mp4000.dat,Huh? That's weird... The popcorn,33
scena/mp4000.dat:0x6411b,scena/mp4000.dat,"y'know, my livelihood...",25
