offset,file,text_en,byte_budget
scena/mp0010_01.dat:0x153e6,scena/mp0010_01.dat,Estelle. I'm not gonna cry any more.,37
scena/mp0010_01.dat:0x1541a,scena/mp0010_01.dat,I can't let Luke see me like this.,35
scena/mp0010_01.dat:0x1544c,scena/mp0010_01.dat,Oh! Estelle...,15
scena/mp0010_01.dat:0x1546a,scena/mp0010_01.dat,"It's morning, but Luke's still asleep.",39
scena/mp0010_01.dat:0x154a0,scena/mp0010_01.dat,I don't think he can even hear Maggy...,40
scena/mp0010_01.dat:0x154d7,scena/mp0010_01.dat,"But, you know...",17
scena/mp0010_01.dat:0x154f7,scena/mp0010_01.dat,he's having must be a good one.,32
scena/mp0010_01.dat:0x15517,scena/mp0010_01.dat,"He's smiling, so whatever dream",32
scena/mp0010_01.dat:0x15546,scena/mp0010_01.dat,super fun.,11
scena/mp0010_01.dat:0x15551,scena/mp0010_01.dat,Luke always knows how to make things,37
scena/mp0010_01.dat:0x15585,scena/mp0010_01.dat,like he's having fun.,22
scena/mp0010_01.dat:0x1559b,scena/mp0010_01.dat,"Luke's still not awake, but he looks",37
scena/mp0010_01.dat:0x155cf,scena/mp0010_01.dat,He's probably having the best dream ever.,42
scena/mp0010_01.dat:0x15608,scena/mp0010_01.dat,"I wanted to go stay with Luke, but...",38
scena/mp0010_01.dat:0x1563d,scena/mp0010_01.dat,My mom dragged me home.,24
scena/mp0010_01.dat:0x15664,scena/mp0010_01.dat,I've had something to eat.,27
scena/mp0010_01.dat:0x1567f,scena/mp0010_01.dat,I'm gonna go back and see him after,36
scena/mp0010_01.dat:0x156b2,scena/mp0010_01.dat,"wanna go out and play, right?",30
scena/mp0010_01.dat:0x156d0,scena/mp0010_01.dat,"If he knows I'm there, then he'll",34
scena/mp0010_01.dat:0x15701,scena/mp0010_01.dat,That might be enough to wake him up?,37
scena/mp0010_01.dat:0x15735,scena/mp0010_01.dat,I'm going to see Luke after I finish eating.,45
scena/mp0010_01.dat:0x15771,scena/mp0010_01.dat,want to come out and play.,27
scena/mp0010_01.dat:0x1578c,scena/mp0010_01.dat,"If I'm there, he'll definitely",31
scena/mp0010_01.dat:0x157ba,scena/mp0010_01.dat,"Now, where did that little ragamuffin run off to?",50
scena/mp0010_01.dat:0x157fb,scena/mp0010_01.dat,"Honestly...! It's almost time for lunch, too.",46
scena/mp0010_01.dat:0x15838,scena/mp0010_01.dat,got that mischievous side from.,32
scena/mp0010_01.dat:0x15858,scena/mp0010_01.dat,"I swear, I have no idea who Luke",33
scena/mp0010_01.dat:0x15888,scena/mp0010_01.dat,right out the door without breakfast.,38
scena/mp0010_01.dat:0x158ae,scena/mp0010_01.dat,"Once again, that little whirlwind ran",38
scena/mp0010_01.dat:0x158e3,scena/mp0010_01.dat,but he's kept all his bad habits.,34
scena/mp0010_01.dat:0x15905,scena/mp0010_01.dat,"He's just started sword training,",34
scena/mp0010_01.dat:0x15936,scena/mp0010_01.dat,"His father was such a calm child, too.",39
scena/mp0010_01.dat:0x1596c,scena/mp0010_01.dat,got that mischievous side from.,32
scena/mp0010_01.dat:0x1598c,scena/mp0010_01.dat,"I swear, I have no idea who Luke",33
scena/mp0010_01.dat:0x159bc,scena/mp0010_01.dat,Bless him for trying to train the boy.,39
scena/mp0010_01.dat:0x159e3,scena/mp0010_01.dat,I'm sure he's causing Ashton no end of grief.,46
scena/mp0010_01.dat:0x15a20,scena/mp0010_01.dat,at his wits' end by now.,25
scena/mp0010_01.dat:0x15a39,scena/mp0010_01.dat,"But, I'd wager he's about",26
scena/mp0010_01.dat:0x15a62,scena/mp0010_01.dat,is this little rascal's best trait.,36
scena/mp0010_01.dat:0x15a86,scena/mp0010_01.dat,"Honestly, an abundance of energy",33
scena/mp0010_01.dat:0x15ab6,scena/mp0010_01.dat,just as he does every day.,27
scena/mp0010_01.dat:0x15ad1,scena/mp0010_01.dat,"I'm sure that he'll wake up with the dawn,",43
scena/mp0010_01.dat:0x15b0b,scena/mp0010_01.dat,"bite of breakfast, as per usual...",35
