offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD065.DAT:9:0,AREAD065.DAT,9,0,"[0C][06][14][80]@""Did you hear[01]something?""",43,
AREAD065.DAT:9:1,AREAD065.DAT,9,1,"[0C][06][14][80]@""Did you hear[01]something?""",43,
AREAD065.DAT:9:2,AREAD065.DAT,9,2,"[0C][06][14][C1]@""Is it just me, or[01]is the mist getting[01]thicker?""",75,
AREAD065.DAT:9:4,AREAD065.DAT,9,4,"[0C][06][14][C1]@""Me too.[02]Let's hurry up and[01]get out of here as[01]quickly as we can.""",100,
AREAD065.DAT:9:8,AREAD065.DAT,9,8,"[0C][06][14][C3]@""D...[0B]""",17,
AREAD065.DAT:9:9,AREAD065.DAT,9,9,"[0C][06][14][C3]@""D...[0B]Disappeared!?[02]That's not g-good!""",62,
AREAD065.DAT:9:10,AREAD065.DAT,9,10,"[14][C5]@""[04][05] says it would[01]seem she did not[01]fall.""",62,[14][C5]
AREAD065.DAT:9:12,AREAD065.DAT,9,12,"[0C][06][14][C3]@""L...[0B]""",17,
AREAD065.DAT:9:13,AREAD065.DAT,9,13,"[0C][06][14][C3]@""L-let's l-look for[01]her.""",43,
AREAD065.DAT:9:14,AREAD065.DAT,9,14,"[0C][04][14][83]A""It worked, just like[01]we planned![02]We shrunk that girl!""",85,
AREAD065.DAT:9:15,AREAD065.DAT,9,15,"[0C][03][14][03][02]""Come on! Let's think[01]of something to do to[01]the other three!""",93,
AREAD065.DAT:9:16,AREAD065.DAT,9,16,"[14][03][03]""Yeah! Let's see...[01]What should we do?[02]I know! Let's poke[01]them in the eye!""",110,[14][03]
AREAD065.DAT:9:17,AREAD065.DAT,9,17,"[0C][05][14][03][02]""Wa...[0B]Wait a[01]second! This one's[01]looking at us!""",75,
AREAD065.DAT:9:18,AREAD065.DAT,9,18,"[0C][06][14][83]A""No way! That's[01]impossible![02]Mortals can't see[01]us!""",78,
AREAD065.DAT:9:19,AREAD065.DAT,9,19,"[0C][04][14][83]A""You saw us!? How!?""",36,
AREAD065.DAT:9:20,AREAD065.DAT,9,20,"[14][84]A""Hey, no fair! He's[01]got a Dragon's Eye!""",61,[14][84]
AREAD065.DAT:9:21,AREAD065.DAT,9,21,"[14][83]C""That explains how he[01]was able to see us!""",63,[14][83]
AREAD065.DAT:9:23,AREAD065.DAT,9,23,"[14][83]A""Well, now that you[01]found us I guess we[01]have to tell you...[0B]""",90,[14][83]
AREAD065.DAT:9:24,AREAD065.DAT,9,24,"[0C][05][14][83][02]""We shrunk her,[01]see? Made her[01]really tiny...[0B]""",72,
AREAD065.DAT:9:25,AREAD065.DAT,9,25,"[0C][06][14][83]C""And then she got[01]carried off by a[01]bird!""",65,
AREAD065.DAT:9:26,AREAD065.DAT,9,26,"[0C][06][14][83]C""You should look for[01]a tree with a bird in[01]it.""",73,
AREAD065.DAT:9:27,AREAD065.DAT,9,27,"[0C][05][14][83][02]""If you find one,[01]shake it--maybe[01]she'll fall out!""",79,
AREAD065.DAT:9:28,AREAD065.DAT,9,28,"[14][83]A""Don't worry--she[01]won't stay small[01]forever.[02]It'll wear off in[01]time.""",100,[14][83]
AREAD065.DAT:9:29,AREAD065.DAT,9,29,"[14][83]C[14][03][02]""See you later,[01]Dragon Boy!""",48,[14][83]
AREAD065.DAT:9:35,AREAD065.DAT,9,35,"[14][85]@""Uh...H...[0B]Hi there,[01]birdie![02][14][81]@""D-don't eat me! I[01]wouldn't taste very[01]good anyway! I...""",129,[14][85]
AREAD065.DAT:9:41,AREAD065.DAT,9,41,"[14][C5]@""There is no sign of[01][04][01]. Perhaps we[01]should try again?""",80,[14][C5]
AREAD065.DAT:9:42,AREAD065.DAT,9,42,"[0C][05][14][06][04]""It would appear we[01]have found [04][01].""",57,
AREAD065.DAT:9:43,AREAD065.DAT,9,43,"[14][87]@""I-I'm so sorry![01]Are you all right!?""",57,[14][87]
AREAD065.DAT:9:44,AREAD065.DAT,9,44,"[0C][06][14][C5]@""[04][05] says that it[01]would be wise to[01]leave now,[02]before the faeries[01]do something else[01]to us.""",132,
AREAD065.DAT:9:48,AREAD065.DAT,9,48,"[14][03][03]""Hey![0B] What're you[01]doing!?[02]We won't do anything[01]to you! Promise!""",96,[14][03]
AREAD065.DAT:9:49,AREAD065.DAT,9,49,"[14][83]C""What!? A[01][09]N",22,[14][83]
AREAD065.DAT:9:50,AREAD065.DAT,9,50,"[14][03][03]""They say they want a[01][09]N",38,[14][03]
AREAD065.DAT:9:51,AREAD065.DAT,9,51,"[14][03][02]""There aren't any[01]around here...""",51,[14][03]
AREAD065.DAT:9:52,AREAD065.DAT,9,52,"[14][83]A""There used to be[01]a lot where we[01]lived...""",63,[14][83]
AREAD065.DAT:9:53,AREAD065.DAT,9,53,"[14][83]C""...[0B]That's it![02]Do you want to come[01]to where we live and[01]get a [09]N",96,[14][83]
