offset,text_target
AREAD065.DAT:9:0,"[0C][06][14][80]@""Voce ouviu[01]algo?"""
AREAD065.DAT:9:1,"[0C][06][14][80]@""Voce ouviu[01]algo?"""
AREAD065.DAT:9:2,"[0C][06][14][C1]@""Nao eh so comigo,[01]ou a nevoa esta[01]ficando mais densa?"""
AREAD065.DAT:9:4,"[0C][06][14][C1]@""Tambem sinto.[02]Vamos sair daqui o[01]mais rapido possivel."""
AREAD065.DAT:9:8,"[0C][06][14][C3]@""D...[0B]"""
AREAD065.DAT:9:9,"[0C][06][14][C3]@""D...[0B]Desapareceu!?[02]Nao eh bom, nao!"""
AREAD065.DAT:9:10,"[14][C5]@""[04][05] diz que parece[01]que ela nao caiu."""
AREAD065.DAT:9:12,"[0C][06][14][C3]@""P...[0B]"""
AREAD065.DAT:9:13,"[0C][06][14][C3]@""P-procuremos por[01]ela."""
AREAD065.DAT:9:14,"[0C][04][14][83]A""Funcionou, tal como[01]planejamos![02]Encolhemos a garota!"""
AREAD065.DAT:9:15,"[0C][03][14][03][02]""Vem la! Vamos pensar[01]no que fazer com os[01]outros tres!"""
AREAD065.DAT:9:16,"[14][03][03]""Sim! Vamos ver...[01]O que faremos?[02]Eu sei! Vamos cutucar[01]os olhos deles!"""
AREAD065.DAT:9:17,"[0C][05][14][03][02]""Espera...[0B]Espera um[01]segundo! Este aqui[01]esta nos olhando!"""
AREAD065.DAT:9:18,"[0C][06][14][83]A""Impossi-vel! Isso nao[01]pode ser![02]Mortais nao conseguem[01]nos ver!"""
AREAD065.DAT:9:19,"[0C][04][14][83]A""Voce nos viu!? Como!?"""
AREAD065.DAT:9:20,"[14][84]A""Ei, nao eh justo! Ele tem[01]o Olho do Dragao!"""
AREAD065.DAT:9:21,"[14][83]C""Isso explica como ele[01]conseguiu nos ver!"""
AREAD065.DAT:9:23,"[14][83]A""Bom, agora que voces[01]nos acharam, acho que[01]temos que contar...[0B]"""
AREAD065.DAT:9:24,"[0C][05][14][83][02]""Encolhemos ela,[01]entende? Deixamos bem[01]pequeninha...[0B]"""
AREAD065.DAT:9:25,"[0C][06][14][83]C""E ai ela foi levada[01]embora por um[01]passaro!"""
AREAD065.DAT:9:26,"[0C][06][14][83]C""Procurem por uma[01]arvore com um passaro[01]nela."""
AREAD065.DAT:9:27,"[0C][05][14][83][02]""Se acharem uma,[01]balanceiem-na--talvez[01]ela caia!"""
AREAD065.DAT:9:28,"[14][83]A""Nao se preocupem--ela[01]nao vai ficar pequena[01]para sempre.[02]Passa com o tempo."""
AREAD065.DAT:9:29,"[14][83]C[14][03][02]""Ate logo,[01]Menino Dragao!"""
AREAD065.DAT:9:35,"[14][85]@""Uh...O...[0B]Oi, passarinho![02][14][81]@""N-nao me coma! Eu nao[01]teria gosto bom mesmo! Eu..."""
AREAD065.DAT:9:41,"[14][C5]@""Nao ha sinal de[01][04][01]. Talvez devessemos[01]tentar novamente?"""
AREAD065.DAT:9:42,"[0C][05][14][06][04]""Parece que a achamos,[01][04][01]."""
AREAD065.DAT:9:43,"[14][87]@""Sinto muito![01]Voce esta bem!?"""
AREAD065.DAT:9:44,"[0C][06][14][C5]@""[04][05] diz que seria[01]prudente partir agora,[02]antes que as Fadas[01]facam algo mais[01]a nos."""
AREAD065.DAT:9:48,"[14][03][03]""Oi![0B] Vao indo!?[02]Nao vamos fazer mais nada[01]a voces! Promessa!"""
AREAD065.DAT:9:49,"[14][83]C""O que!? Um[01][09]N"
AREAD065.DAT:9:50,"[14][03][03]""Eles dizem que querem um[01][09]N"
AREAD065.DAT:9:51,"[14][03][02]""Nao ha nenhum[01]por aqui..."""
AREAD065.DAT:9:52,"[14][83]A""Havia muitos onde[01]vivemos..."""
AREAD065.DAT:9:53,"[14][83]C""...[0B]Eh isso![02]Voces querem ir[01]aonde vivemos e[01]pegar um [09]N"
AREAD065.DAT:9:54,"[14][83]C""...[0B]Eh isso![02]Voces querem ir[01]aonde vivemos e[01]pegar um [09]N"
AREAD065.DAT:9:55,"[14][83]C""Tudo bem entao, virem-se!"""
AREAD065.DAT:9:56,"[14][83]B""Pessoas normais nao podem[01]ir aonde vivemos."""
AREAD065.DAT:9:57,"[14][83]A""Mas como voces tem um[01]dragao com voces,[01]conseguem![02]Provavelmente...eu[01]acho..."""
AREAD065.DAT:9:58,"[14][83]C""Vai doer so um[01]pouquinho!"""
AREAD065.DAT:9:59,"[14][83]C""Menino Dragao! Voce[01]quer ir para a[01]Terra dos Sonhos?""[12]"
AREAD065.DAT:9:60,"[14][83]C""Tudo bem, vamos![01]Nao vai doer, promessa!"""
AREAD065.DAT:9:61,"[14][83]C""Se voce quiser pegar um[01][09]N"
AREAD065.DAT:9:62,"[14][83]C""Obrigada, Menino Dragao![02][14][88]CVolta e brinca[01]com a gente de novo[01]alguma hora! Tchau!"""
AREAD065.DAT:9:64,Voce tem que achar [04][01]!
