offset,text_source,byte_budget
0x2cab7f,Nngh...,7
0x2cab87,Where...,8
0x2cab94,What... happened...?,20
0x2caba9,I cannot... move...,19
0x2cabbd,Wh-What's... happening to me...?,32
0x2cabde,Is anyone there...? Anybody...?,31
0x2cabfe,Agh... ah... nngh...,20
0x2cac13,I... I-I cannot speak...?,25
0x2cac2d,Is... Is no one there...?,25
0x2cac47,*Wheeze*... *wheeze*...,23
0x2cac5f,Oshtor... where are you...?,27
0x2cac7b,Where are you...?,17
0x2cac8d,Your Highness. Are you awake?,29
0x2cacab,Woshis... why...?,17
0x2cacbd,Please refrain from straining yourself.\n,41
0x2cace7,"I merely need you to listen to me, nothing more.",48
0x2cad18,Ah... nngh... uh...,19
0x2cad2c,This pains the very heart of me to watch.\n,43
0x2cad58,You can't speak?,16
0x2cad69,Why am I... in bed...?,22
0x2cad80,I cannot... remember...,23
0x2cad98,S-Such... pain. It hurts...\n,29
0x2cadb6,Why can't I move?,17
0x2cadc8,Why...? What happened?,22
0x2caddf,"It seems your mind hasn't fully cleared, then.",46
0x2cae0e,"Your Highness, I want you to listen to me.\n",44
0x2cae3b,You fainted earlier today. Do you remember that?,48
0x2cae6c,I... fainted?,13
0x2cae7a,"Yes, I... remember... I was with Oshtor, and\n",46
0x2caea9,then...,7
0x2caeb1,"Then I... Something felt wrong, and... an\n",43
0x2caedd,illness came over me...,23
0x2caef5,"Your Highness, the tea you drank. It was a gift\n",49
0x2caf27,"from Lord Oshtor, correct?",26
0x2caf42,Oshtor...? Tea...?,18
0x2caf55,That's right... The tea Oshtor sent me...,41
0x2caf7f,*Nod*...,8
0x2caf88,I see. You're certain?,22
0x2caf9f,"Yes... Oshtor thought of me, and... and gave\n",46
0x2cafce,me--,4
0x2cafd3,"Wait, where...\n",16
0x2cafe4,Where is Oshtor...?,19
0x2caff8,"Why is... Why is he not at my side, at a time...\n",50
0x2cb02b,like this? Oshtor...,20
0x2cb040,"Your Highness, Lord Oshtor has--",32
0x2cb061,...He has been taken into custody under\n,41
0x2cb08b,suspicion of attempting to assassinate you.,43
0x2cb0b7,He is likewise suspected to have assassinated\n,47
0x2cb0e7,my liege.,9
0x2cb0f1,Assass...inate?,15
0x2cb101,What does he mean...? Oshtor...\n,33
0x2cb123,Why would Oshtor...?,20
0x2cb138,"It pains me to consider it for even a moment,\n",47
0x2cb168,but your words confirm my suspicions.,37
0x2cb18e,The tea Lord Oshtor offered to you was poisoned.,48
0x2cb1bf,Poi...son...,12
0x2cb1cc,"The same toxin that took my liege's life,\n",43
0x2cb1f8,I imagine.,10
0x2cb203,Oshtor killed... Father...?,27
0x2cb21f,N-No... That... That must be a lie...,37
0x2cb245,The Oshtor I know... would never do such a\n,44
0x2cb272,thing...!,9
0x2cb27c,Augh... nngh... gah...!,23
0x2cb294,Why can't I speak?,18
0x2cb2a7,"Your Highness, I understand you must be in\n",44
0x2cb2d4,"turmoil, but it is imperative that you rest.",44
0x2cb301,If you'll excuse me.,20
0x2cb316,Wait...,7
0x2cb31e,Wait... Tell me... Where is Oshtor...?,38
0x2cb345,O--,3
0x2cb349,Osh... tor...,13
