offset,text_target
AREAD040.DAT:8:0,Quem vai ali!?
AREAD040.DAT:8:1,Quem vai ali!?
AREAD040.DAT:8:2,Quem ousa entrar no sagrado repouso de meu mestre?
AREAD040.DAT:8:3,Aguarda... Tu tambem és um dos Eternos...?
AREAD040.DAT:8:4,"Nao importa! Ninguem,[02]nem mesmo se fosse irmao de meu mestre,[02]pode ser permitido entrar!"
AREAD040.DAT:8:5,Deseja subir?
AREAD040.DAT:8:6,Deseja descer?[12][01][0C][82]Sim[01]Nao
AREAD040.DAT:8:7,"Vos que caminhardes nesta senda, buscai primeiro a chave"
AREAD040.DAT:8:11,Para onde deseja ir?[12][02][0C][93]Mover adiante[01]Subir[01]Nunca
AREAD040.DAT:8:12,Para onde deseja ir?[12][02][0C][93]Mover adiante[01]Subir[01]Nunca
AREAD040.DAT:8:13,O que deseja fazer?[12][03][0C][92]Ir ao Mausoléu do Imperador[01]Nunca
AREAD040.DAT:8:16,"[10][02]Ficar na frente de um [05][02]interruptor[06] faz o chao iluminar.[02]Voce pode empurrar um bloco para frente pressionando o botao ~,[02]e para tras pressionando o botao [7F].[02]Alinhe tres blocos da mesma cor para criar um caminho."
AREAD040.DAT:8:18,Cuidado com o [05][02]Olho Vermelho[06]...
