offset,text_target
AREAD064.DAT:10:0,"[0C][06][14][80]@""Voce ouviu algo?"""
AREAD064.DAT:10:1,"[0C][06][14][80]@""Voce ouviu algo?"""
AREAD064.DAT:10:2,"[0C][06][14][C1]@""Nao e so comigo ou[01]a neblina esta[01]ficando mais densa?"""
AREAD064.DAT:10:4,"[0C][06][14][C1]@""Eu tambem.[02]Vamos sair daqui o[01]mais rapido que[01]conseguirmos."""
AREAD064.DAT:10:8,"[0C][06][14][C3]@""D...[0B]"""
AREAD064.DAT:10:9,"[0C][06][14][C3]@""D...[0B]Desapareceu!?[02]Isso nao e b-bem!"""
AREAD064.DAT:10:10,"[14][C5]@""[04][05] diz que parece[01]que ela nao caiu."""
AREAD064.DAT:10:12,"[0C][06][14][C3]@""P...[0B]"""
AREAD064.DAT:10:13,"[0C][06][14][C3]@""P-procurar por[01]ela."""
AREAD064.DAT:10:14,"[0C][04][14][83]A""Funcionou,[01]exatamente como[01]planejamos![02]Encolhemos aquela garota!"""
AREAD064.DAT:10:15,"[0C][03][14][03][02]""Vamos! Pensem em algo[01]para fazer aos[01]outros tres!"""
AREAD064.DAT:10:16,"[14][03][03]""Isto e![01]O que a gente faz?[02]Ja sei! Vamos fura-los nos olhos!"""
AREAD064.DAT:10:17,"[0C][05][14][03][02]""Es...[0B]Espera um[01]segundo! Este esta[01]nos olhando!"""
AREAD064.DAT:10:18,"[0C][06][14][83]A""Nao e possivel![02]Mortais nao podem[01]nos ver!"""
AREAD064.DAT:10:19,"[0C][04][14][83]A""Voce nos viu!? Como!?"""
AREAD064.DAT:10:20,"[14][84]A""Ei, nao vale! Ele tem[01]um Olho de Dragao!"""
AREAD064.DAT:10:21,"[14][83]C""Isso explica como ele[01]conseguiu nos ver!"""
AREAD064.DAT:10:23,"[14][83]A""Bem, ja que nos[01]encontrou, acho que[01]temos que contar...[0B]"""
AREAD064.DAT:10:24,"[0C][05][14][83][02]""Encolhemos ela,[01]ta vendo? Fizemos[01]muito pequena...[0B]"""
AREAD064.DAT:10:25,"[0C][06][14][83]C""E depois um passaro[01]a levou!"""
AREAD064.DAT:10:26,"[0C][06][14][83]C""Procure uma arvore com[01]um passaro nela."""
AREAD064.DAT:10:27,"[0C][05][14][83][02]""Se encontrar uma,[01]balance-a--talvez[01]ela caia!"""
AREAD064.DAT:10:28,"[14][83]A""Nao se preocupe--ela[01]nao fica pequena[01]para sempre.[02]Passa com o tempo."""
AREAD064.DAT:10:29,"[14][83]C[14][03][02]""Ate logo,[01]Garoto Dragao!"""
AREAD064.DAT:10:35,"[14][85]@""Uhh...H...[0B]Oi, passaro![02][14][81]@""N-nao me coma! Eu nao teria gosto bom mesmo! Eu..."""
AREAD064.DAT:10:41,"[14][C5]@""Nao ha sinal de[01][04][01]. Talvez[01]devessemos tentar novamente?"""
AREAD064.DAT:10:42,"[0C][05][14][06][04]""Parece que[01]encontramos [04][01]."""
AREAD064.DAT:10:43,"[14][87]@""P-Peço desculpas![01]Voce esta bem!?"""
AREAD064.DAT:10:44,"[0C][06][14][C5]@""[04][05] diz que seria[01]prudente partirmos[01]agora,[02]antes que as Fadas[01]facao outra coisa[01]a nos."""
AREAD064.DAT:10:48,"[14][03][03]""Ei![0B] O que voces[01]estao fazendo!?[02]Nao faremos nada a[01]voces! Promessa!"""
AREAD064.DAT:10:49,"[14][83]C""O que!? Um[01][09]N"
AREAD064.DAT:10:50,"[14][03][03]""Eles dizem que querem[01]um [09]N"
AREAD064.DAT:10:51,"[14][03][02]""Nao ha nenhum[01]por aqui..."""
AREAD064.DAT:10:52,"[14][83]A""Havia muitos onde[01]morávamos..."""
AREAD064.DAT:10:53,"[14][83]C""...[0B]E isso![02]Voces querem vir[01]para onde moramos e[01]pegar um [09]N"
AREAD064.DAT:10:54,"[14][83]C""...[0B]E isso![02]Voces querem vir[01]para onde moramos e[01]pegar um [09]N"
AREAD064.DAT:10:55,"[14][83]C""Tudo bem entao,[01]virem-se!"""
AREAD064.DAT:10:56,"[14][83]B""Pessoas normais nao[01]podem ir para onde moramos."""
AREAD064.DAT:10:57,"[14][83]A""Mas como voces tem[01]um dragao com voces,[01]voces podem![02]Provavelmente...Acho[01]que..."""
AREAD064.DAT:10:58,"[14][83]C""Vai doer so um[01]pouquinho!"""
AREAD064.DAT:10:59,"[14][83]C""Garoto Dragao! Voces[01]querem ir para a[01]Terra dos Sonhos?""[12]"
AREAD064.DAT:10:60,"[14][83]C""Tudo bem, vamos![01]Nao vai doer,[01]promessa!"""
AREAD064.DAT:10:61,"[14][83]C""Se voce quiser pegar[01]um [09]N"
AREAD064.DAT:10:62,"[14][83]C""Obrigada, Garoto Dragao![02][14][88]CVolte e brinque[01]com a gente de novo[01]em breve! Ate!"""
AREAD064.DAT:10:64,Voce tem que encontrar [04][01]!
