offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAS025.DAT:7:1,AREAS025.DAT,7,1,"""Welcome to Shikk, home of[01]the best sailors in the[01]world![02]Know why? 'Cause Shikk is[01]on the only non-mud sea in[01]the world, that's why!""",188,
AREAS025.DAT:7:2,AREAS025.DAT,7,2,"""My dad's a sailor![02]I'm waiting for his ship to[01]get in!""",79,
AREAS025.DAT:7:3,AREAS025.DAT,7,3,"""Huh? You want to know[01]whose boat that is?[02]I don't know, but whoever[01]the owner is, he's probably[01]at the pub.""",153,
AREAS025.DAT:7:4,AREAS025.DAT,7,4,"""I heard that the[01]Checkpoint's been closed[02]and that it's hard to get[01]here...[02]I wonder if we'll be able[01]to get out all right...?""",180,
AREAS025.DAT:7:5,AREAS025.DAT,7,5,"""You can't fish in the Sea[01]of Mud, but you can fish[01]here, you know!""",96,
AREAS025.DAT:7:6,AREAS025.DAT,7,6,"""They say this ocean[01]stretches all the way to[01]the western continent.""",97,
AREAS025.DAT:7:8,AREAS025.DAT,7,8,"""Most of the menfolk of[01]this town are out on their[01]ships right now.""",96,
AREAS025.DAT:7:9,AREAS025.DAT,7,9,"""I heard that in some[01]places they have boats that[01]sail on the sand![02]I'd like to see one of them[01]someday--the boats here only[01]sail on water.""",197,
AREAS025.DAT:7:10,AREAS025.DAT,7,10,"[14][02][02]""Whaaaat!?[02]You wanna ride on[01]our ship?""",59,[14][02]
AREAS025.DAT:7:13,AREAS025.DAT,7,13,"""Looking to hire a ship,[01]are you?[02]Well then, you should talk[01]to those sailors there.""",119,
AREAS025.DAT:7:14,AREAS025.DAT,7,14,"""Welcome. Come in![02][19]",29,
AREAS025.DAT:7:15,AREAS025.DAT,7,15,"""Whoops--looks like[01]you're a little short[01]on zenny.""",73,
AREAS025.DAT:7:16,AREAS025.DAT,7,16,"""Rare items from[01]across the sea! Care[01]to take a look?""[12][84][0C][94]Buy[01]Sell[01]Trade[01]Never mind",117,
AREAS025.DAT:7:17,AREAS025.DAT,7,17,"[14][02][02]""Hey, I dunno who you[01]think you are,[02]but we don't let jus'[01]anyone on our ship,[01]y'know!""",126,[14][02]
AREAS025.DAT:7:18,AREAS025.DAT,7,18,"[14][02][02]""Besides...[02]We can't let anyone[01]who doesn't have the[02]blessing of the [05][02]God[01]of the Sea[06] come with[01]us--it's bad luck![02]Now be off with ya!""",195,[14][02]
AREAS025.DAT:7:19,AREAS025.DAT,7,19,"[14][02][02]""All of us sailors[01]get the blessing of[02]the [05][02]God of the Sea[06][01]before we go out on[01]our ships![02]We can't have anyone[01]without that blessing[01]on board, see?""",215,[14][02]
AREAS025.DAT:7:20,AREAS025.DAT,7,20,"""Huh? Looking for the[01]God of the Sea?[02]That road there leads[01]to the [05][02]Fane of the[01]Sea God[06].""",128,
AREAS025.DAT:7:21,AREAS025.DAT,7,21,"[14][02][02]""Whaaat!?[02]You say you went to[01]the Fane of the Sea[01]God!?""",83,[14][02]
AREAS025.DAT:7:23,AREAS025.DAT,7,23,"[14][02][02]""This must be an[01]omen...[02]A sign of the God of[01]the Sea's wishes...""",97,[14][02]
AREAS025.DAT:7:24,AREAS025.DAT,7,24,"[14][02][02]""All right then, who[01]am I to argue with[01]the God of the Sea?[02]You can come with us[01]on our ship if you[01]want!""",153,[14][02]
AREAS025.DAT:7:25,AREAS025.DAT,7,25,"[14][02][02]""Whoa![0B] Wait just a[01]minute there...[02]Don't tell me these[01]ladies here are[01]coming too?""",122,[14][02]
AREAS025.DAT:7:26,AREAS025.DAT,7,26,"[0C][06][14][83]D""Why wouldn't they?[01]You got a problem[01]with that?""",76,
AREAS025.DAT:7:27,AREAS025.DAT,7,27,"[14][02][02]""Yeah...I do.[02]We can't let women[01]on board our ship!""",78,[14][02]
AREAS025.DAT:7:28,AREAS025.DAT,7,28,"[14][02][02]""It's an old sailor's[01]rule--no women! It's[01]bad luck!""",79,[14][02]
AREAS025.DAT:7:29,AREAS025.DAT,7,29,"[14][02][02]""So, I'm sorry, but[01]you'll just have to[01]wait here!""",76,[14][02]
AREAS025.DAT:7:30,AREAS025.DAT,7,30,"[14][C1]@""Um...But...Isn't[01]there anything we[01]can do?[02][14][84]EI mean, we've been[01]though a lot just to[01]get here.[02]No matter how bad it[01]might be, I'm sure we[01]can handle it!""",222,[14][C1]
AREAS025.DAT:7:31,AREAS025.DAT,7,31,"[14][02][02]""Nope! Not a chance![02]Look, it's nothing[01]personal, but sailing[01]is a man's job![02]A sailor needs to be[01]brave, determined,[01]and strong...""",190,[14][02]
AREAS025.DAT:7:32,AREAS025.DAT,7,32,"[0C][03][14][05][06]""[0D]Exactly![0E][0F][03]""",27,
AREAS025.DAT:7:33,AREAS025.DAT,7,33,"[0C][05][14][05][06]""Whew! Haaaaa![01]We meet again, eh?[02]After you defeated[01]me the second time,[02]I wandered the world[01]until I came here,[02]where I became a[01]sailor!""",201,
AREAS025.DAT:7:34,AREAS025.DAT,7,34,"[0C][05][14][05][06]""A sailor is a man's[01]man! It's not a job[01]for the weak![02]Only a [05][02]real man[06][01]can become a sailor![02]And now I'm gonna[01]show you exactly[02]what a real man can[01]do!""",223,
AREAS025.DAT:7:35,AREAS025.DAT,7,35,"[14][02][02]""You friends of his[01]or something?[02]He came here a little[01]while ago...[02]We gave him a job[01]cleaning the ship.""",153,[14][02]
AREAS025.DAT:7:36,AREAS025.DAT,7,36,"[0C][06][14][C4]@""Hey. You there.""",31,
AREAS025.DAT:7:37,AREAS025.DAT,7,37,"[0C][06][14][C4]@""You were just[01]talking about how a[02]sailor has to be[01]strong.[02]If we take him out,[01]will that be proof[02]enough that we're[01]strong?""",183,
AREAS025.DAT:7:38,AREAS025.DAT,7,38,"[14][02][02]""Huh?[0B] Ummm...[01]Ahhh...""",37,[14][02]
AREAS025.DAT:7:39,AREAS025.DAT,7,39,"[0C][03][14][06][06]""Gack!""",17,
AREAS025.DAT:7:40,AREAS025.DAT,7,40,"[0C][06][14][C4]@""...[0B]...[0B]Well?""",29,
AREAS025.DAT:7:41,AREAS025.DAT,7,41,"[14][02][02]""Well...[0B]That's not[01]exactly what I had[01]in mind...[02]See, I'm talking[01]about more like[01]physical strength...[02]Like what if we run[01]into pirates, and[02]you have to fight[01]while on the masts[01]or something?[02]Think you can do[01]that?""",307,[14][02]
AREAS025.DAT:7:42,AREAS025.DAT,7,42,"[14][C1]@""Um, all right. I'll[01]do it.""",44,[14][C1]
AREAS025.DAT:7:43,AREAS025.DAT,7,43,"[14][02][02]""Um...[0B]...[02]OK, OK, you've made[01]your point. I can see[01]how strong you are.""",107,[14][02]
AREAS025.DAT:7:44,AREAS025.DAT,7,44,"[14][02][02]""But I still don't[01]think you can handle[01]the open sea.[02]I mean, you don't[01]know what it's[01]like...""",138,[14][02]
AREAS025.DAT:7:45,AREAS025.DAT,7,45,"[14][87]E""Then show us! We'll[01]do anything![02]Don't worry--whatever[01]it is, we can handle[01]it!""",118,[14][87]
AREAS025.DAT:7:46,AREAS025.DAT,7,46,"[14][02][02]""Well...If you say[01]so...[02]I know a way I can[01]show you what it's[01]like on a ship...""",118,[14][02]
AREAS025.DAT:7:47,AREAS025.DAT,7,47,"[14][02][02]""But I'm warning you,[01]it ain't pretty![02]Don't say I didn't[01]warn you!""",100,[14][02]
AREAS025.DAT:7:48,AREAS025.DAT,7,48,"[14][02][02]""All right then, come[01]talk to me when you[01]think you're ready.[02]I'd quit now if I[01]was you, though...""",143,[14][02]
AREAS025.DAT:7:49,AREAS025.DAT,7,49,"[14][02][02]""What? You still want[01]to go through with[01]it?""[12]",69,[14][02]
AREAS025.DAT:7:50,AREAS025.DAT,7,50,"[14][02][02]""Like I said, I'd[01]quit now if I was[01]you...""",65,[14][02]
AREAS025.DAT:7:52,AREAS025.DAT,7,52,"""You certainly won't see me[01]trying to get onto a ship[01]like that!""",92,
AREAS025.DAT:7:53,AREAS025.DAT,7,53,"""When I grow up, I wanna be[01]a sailor!""",54,
AREAS025.DAT:7:54,AREAS025.DAT,7,54,"""Why can't women sail on[01]ships?[02]Hmmm...Good question. I[01]guess it's just an old[01]tradition.""",126,
AREAS025.DAT:7:55,AREAS025.DAT,7,55,"""A test to let you on board[01]the ship?[02]Yes, they do that for[01]everyone who wants to[01]sail with them.""",138,
AREAS025.DAT:7:56,AREAS025.DAT,7,56,"""Well, have you convinced[01]them to let you on board[01]their ship?""",89,
AREAS025.DAT:7:57,AREAS025.DAT,7,57,"[14][02][02]""So you still want[01]to go through with[01]this, eh?[02]I figured you would.""",101,[14][02]
AREAS025.DAT:7:58,AREAS025.DAT,7,58,"[14][02][02]""All right then...[02]Come with me.""",51,[14][02]
AREAS025.DAT:7:59,AREAS025.DAT,7,59,"[14][C2]@""I wonder how [04][01][01]and [04][04] are[01]doing...""",57,[14][C2]
AREAS025.DAT:7:60,AREAS025.DAT,7,60,"[14][C2]@""Maybe we should go[01]check on them...""",57,[14][C2]
AREAS025.DAT:7:61,AREAS025.DAT,7,61,"""I heard a lot of strange[01]noises coming from that[02]ship there during the[01]night...[02]What could they have been[01]doing there?""",169,
AREAS025.DAT:7:62,AREAS025.DAT,7,62,"""This sea stretches out in[01]all directions.[02]Then, at the edges, it[01]turns into the Sea of Mud.""",131,
AREAS025.DAT:7:63,AREAS025.DAT,7,63,"""You know those three[01]fellows who were drinking[01]here the other day?[02]Their names are Zig, Kryrik,[01]and Iggy. They're brothers,[01]and they're all sailors.""",211,
AREAS025.DAT:7:64,AREAS025.DAT,7,64,"[14][02][02]""Those girls are[01]tougher than I[01]thought![02]They made it through[01]the whole night.""",115,[14][02]
AREAS025.DAT:7:66,AREAS025.DAT,7,66,"[0C][06][14][C2]@""You're looking a[01]little pale there,[01]Captain.[02]You all right?""",93,
AREAS025.DAT:7:67,AREAS025.DAT,7,67,"[14][88][07]""I...[0B]I'm fine!""",27,[14][88]
AREAS025.DAT:7:68,AREAS025.DAT,7,68,"[0C][06][14][82]B""Well, I must say[01]I'm impressed.[02]You're strong...[01]You're brave...[02]You girls are really[01]something!""",145,
