offset,file,text_en,byte_budget
scena/mp2072.dat:0x58ad0,scena/mp2072.dat,@&[ ,5
scena/mp2072.dat:0x67ed6,scena/mp2072.dat, &p*,5
scena/mp2072.dat:0x6a8da,scena/mp2072.dat," &/,",5
scena/mp2072.dat:0x71876,scena/mp2072.dat,Let me know if you see anything~,33
scena/mp2072.dat:0x718a6,scena/mp2072.dat,I would love to snap a photo of a ghost~,41
scena/mp2072.dat:0x719fb,scena/mp2072.dat,Agh! Look out!,15
scena/mp2072.dat:0x71a1e,scena/mp2072.dat,Ah! Watch out!,15
scena/mp2072.dat:0x71b52,scena/mp2072.dat,Whew! That was a tough one.,28
scena/mp2072.dat:0x71b7e,scena/mp2072.dat,underground ruin?,18
scena/mp2072.dat:0x71b90,scena/mp2072.dat,What is this place? Some kind of,33
scena/mp2072.dat:0x71c1f,scena/mp2072.dat,could be from the Dark Ages.,29
scena/mp2072.dat:0x71c3c,scena/mp2072.dat,It would seem so. It looks like it,35
scena/mp2072.dat:0x71c6f,scena/mp2072.dat,ancient ruins under the schoolhouse...,39
scena/mp2072.dat:0x71c96,scena/mp2072.dat,I never would've guessed there were,36
scena/mp2072.dat:0x71cd3,scena/mp2072.dat,teeming with monsters.,23
scena/mp2072.dat:0x71cea,scena/mp2072.dat,"Hmm, I can sense this place is positively",42
scena/mp2072.dat:0x71d24,scena/mp2072.dat,we were promised on that last card?,36
scena/mp2072.dat:0x71d48,scena/mp2072.dat,Perhaps these ruins are the 'final test',41
scena/mp2072.dat:0x71d85,scena/mp2072.dat,dangerous for civilians.,25
scena/mp2072.dat:0x71d9e,scena/mp2072.dat,Ugh... This place is way too,29
scena/mp2072.dat:0x71dcb,scena/mp2072.dat,"Hey, camera girl!",18
scena/mp2072.dat:0x71df1,scena/mp2072.dat,Yeaaah? What's up~?,20
scena/mp2072.dat:0x71e20,scena/mp2072.dat,"Like I just said, things are gonna get dangerous.",50
scena/mp2072.dat:0x71e74,scena/mp2072.dat,back there.,12
scena/mp2072.dat:0x71e80,scena/mp2072.dat,You need to wait for us in the room,36
scena/mp2072.dat:0x71eb3,scena/mp2072.dat,*Sigh* This place is too dangerous for civilians.,50
scena/mp2072.dat:0x71ef5,scena/mp2072.dat,"Um, Dorothy.",13
scena/mp2072.dat:0x71f15,scena/mp2072.dat,Yeaaah? What's up~?,20
scena/mp2072.dat:0x71f44,scena/mp2072.dat,is too dangerous.,18
scena/mp2072.dat:0x71f56,scena/mp2072.dat,I was just saying I think this place,37
scena/mp2072.dat:0x71f9d,scena/mp2072.dat,room back there?,17
scena/mp2072.dat:0x71fae,scena/mp2072.dat,Can you please wait for us in the,34
scena/mp2072.dat:0x71ff9,scena/mp2072.dat,"Aww, do I have to?!",20
scena/mp2072.dat:0x7202a,scena/mp2072.dat,shots of the ghostie...,24
scena/mp2072.dat:0x72042,scena/mp2072.dat,I was gonna get some great,27
scena/mp2072.dat:0x7207a,scena/mp2072.dat,"we'll come get you, okay?",26
