offset,text_target
0x1c0335,Homem Rude
0x1c0340,...Nada mal.
0x1c034c,Igualmente a você.
0x1c0359,comandante Uzurushan
0x1c036d,"O que você está fazendo!? Depressa, mate todos!\n"
0x1c039d,Faça o que for preciso! Ou vai deixar os reféns\n
0x1c03cf,morrer!?
0x1c03d5,...Não vou pedir perdão a vocês.\n
0x1c0407,"Amaldiçoe meu nome à vontade, se ajudar."
0x1c0430,Então é assim que vai ser...
0x1c0452,Isso mesmo. Matem-nos!
0x1c046b,Meu nome é Kuon. Você se importa...\n
0x1c048d,me dizer seu nome?
0x1c04a3,...É Jachdwalt.
0x1c04b6,Entendo. Faz sentido. Então você é o grande\n
0x1c04e7,Jachdwalt...
0x1c04f4,"Kuon, você conhece esse homem!?"
0x1c050e,Indiretamente. Dizem que ele é bem famoso entre\n
0x1c053f,alunos de esgrima.
0x1c0556,O Mikado realizou um torneio três anos atrás.\n
0x1c0586,Um espadachim estrangeiro derrotou os guardas e\n
0x1c05b7,seu caminho para...
0x1c05c5,Derrotou todos os oponentes com classe e\n
0x1c05f4,"facilidade, e se tornou o campeão indiscutível."
0x1c061e,O Mikado ficou muito impressionado com o domínio\n
0x1c064e,da espada e quis conceder uma recompensa a ele.\n
0x1c067e,dele...
0x1c0685,Mas o homem recusou. Disse que toda a\n
0x1c06af,o torneio não era nada além de brincadeira de criança.
0x1c06d8,"Caramba, ele disse isso ao Mikado?\n"
0x1c06fc,Fico surpreso que ele saiu de lá inteiro\n
0x1c072a,peça.
0x1c0731,Ouvi meu querido irmão falar desse homem.\n
0x1c0763,O Mikado chegou a elogiar pessoalmente\n
0x1c078d,audácia.
0x1c0799,Sua fama cresceu e muitos espadachins habilidosos\n
0x1c07c5,"o desafiaram para duelos, mas ele ainda permanece\n"
0x1c07f5,invicto.
0x1c0801,Esse é o mestre espadachim Jachdwalt que eu conheço.
0x1c082f,"Vou te dizer, mocinha, não esperava te encontrar\n"
0x1c0860,alguém que me conhecia aqui.
0x1c087a,"Se eu pudesse... Não, não me arrependo de minhas decisões."
0x1c08a9,"Que assim seja, Jachdwalt. Aqui lhe apresento\n"
0x1c08d5,com uma escolha.
0x1c08ea,Esta será sua última chance.\n
0x1c090c,"Pegue essa mão, ou recuse-a."
0x1c092a,"Agora, escolha."
0x1c093b,D-Querida irmã...?
0x1c094d,"Tch! O que você está fazendo, seu inútil\n"
0x1c097c,de merda!? Depressa! --
0x1c0994,"Uau, ele é rápido..."
0x1c09a7,Deve ser por isso que o chamam de\n
0x1c09cf,Jachdwalt a Lâmina Ilusória...
0x1c09ed,...Hein?
0x1c09f5,E-Espera... por que... tudo...
0x1c0a17,...Ele corta com velocidade incomparável.\n
0x1c0a3d,Só se consegue entrever o brilho da espada...\n
0x1c0a6e,como uma ilusão que desvanece.
0x1c0a84,"Ooh, eu sabia. Você ESTAVA se segurando\n"
0x1c0ab2,em nós.
0x1c0ab9,Nakwan
0x1c0ac0,"O que você fez, Jachdwalt!?\n"
0x1c0ae2,E os reféns!?
0x1c0af9,Estou disposto a apostar tudo na chefe aqui.
0x1c0b29,S-Sério mesmo!? Você vai confiar nesses\n
0x1c0b59,caras!? Eram nossos inimigos há um segundo\n
0x1c0b8a,atrás!
0x1c0b8f,"Aqui preciso te parar, amigo.\n"
0x1c0bb5,Os verdadeiros inimigos são os Uzurushan.\n
0x1c0bdc,Não é verdade?
0x1c0bee,Você acha que esses miseráveis vão soltar\n
0x1c0c1f,os reféns quando tudo isso acabar?
0x1c0c43,Isso...
0x1c0c4d,E você não reparou? Esses caras não chegaram a\n
0x1c0c80,tentando nos ferir seriamente.
0x1c0c9f,E parece que estão dispostos a nos ajudar\n
0x1c0cd0,uma mão.
0x1c0cd8,"É, isso resume bem."
0x1c0cf5,"De qualquer forma, gostaríamos de uma explicação\n"
0x1c0d29,da situação.
0x1c0d3b,"Bom, vejamos... Todos aqui, inclusive eu,\n"
0x1c0d6d,estamos ligados a reféns capturados pelos\n
0x1c0d98,Uzurushan.
0x1c0da4,O preço pela liberdade deles era lutar contra\n
0x1c0dd7,"Yamato, mas você provavelmente já descobriu isso."
0x1c0e0a,"Jachdwalt dobra o joelho, erguendo sua espada\n"
0x1c0e39,"em ambas as mãos, e baixa a cabeça."
0x1c0e5b,"Peço-lhes. Por favor, nos ajudem a resgatar os\n"
0x1c0e8d,trazê-los de volta. Eles têm minha menina lá dentro também.
0x1c0ebd,"Os outros seguem o exemplo de Jachdwalt,\n"
0x1c0eee,seus armas com ambas as mãos e ajoelhando-se.
0x1c0f1e,Nakwans
0x1c0f26,Por favor!
0x1c0f2e,"Oh, que lindeza! Arriscar a própria vida\n"
0x1c0f5e,"pela amada! Hee hee, e isso significa mais\n"
0x1c0f8f,lutando.
0x1c0f99,Já era nossa intenção desde o início.\n
0x1c0fc0,"Vocês aceitam isso, né?"
0x1c0fe0,S-Sim...
0x1c0fe9,Sim. Não tenho objeções.
0x1c1004,De fato. Não assentaria bem a uma boa mulher\n
0x1c1030,deixá-los aqui!
0x1c1043,"Se minha querida irmã assim deseja, eu\n"
0x1c1073,não tenho objeções.
0x1c1087,"Como cidadão de Yamato, não posso permitir\n"
0x1c10ba,atrocidades passem impunes.
0x1c10d6,É. Eu concordo com você.
0x1c10f0,Então sabe exatamente onde os reféns estão\n
0x1c1120,sendo retida?
0x1c112c,"Sim. É bem dentro do território Uzurushan, mas\n"
0x1c115e,fica longe do campo de batalha. Não muitos\n
0x1c118d,guardas postados.
0x1c119c,Então é só acabar com eles de uma\n
0x1c11c7,num instante!
0x1c11d3,Sim. Simples mesmo.
0x1c11e7,...Você ainda está me deixando assustado.
0x1c1208,"Se contornarmos o campo de batalha, não seremos\n"
0x1c1237,descobertos. Nosso plano para salvar os reféns é\n
0x1c1266,unânime.
0x1c1271,"Bem, está resolvido. Sem motivo para\n"
0x1c12a0,"ficar rondando aqui, então... Vamos logo."
0x1c12cd,"Obrigado pela ajuda, patrão!"
0x1c12ec,"Eu sabia que ia acabar assim, mas cara,\n"
0x1c1318,que incômodo...
0x1c1327,"Vou contar com sua ajuda também, chefe."
0x1c1350,"Por favor, não me chame assim..."
0x1c136d,Parece que você é o líder por aqui.\n
0x1c139c,Precisa de um nome de verdade. Que tal Grandão?\n
0x1c13cb,Ou Chefe?
0x1c13d5,...Sabe? Chefe está bom.
0x1c13f5,"Certo, chefe. Vamos indo então, né?"
0x1c1422,"*Suspiro*... Ah, tudo bem. Ao menos é melhor que\n"
0x1c1452,...Estar realmente lutando na guerra...
