offset,text_source,byte_budget
0xe82a4,....Whew. That about does it for all my errands.,48
0xe82d5,It's already past noon. No point in overworking\n,49
0xe8307,myself... Guess I'll take a little break.,41
0xe8331,"I walk out into the hallway, patting my empty\n",47
0xe8361,stomach.,8
0xe836a,Guess I'll get something for lunch--Whoa!?,42
0xe8395,"Just as I take a step forward, I step on\n",42
0xe83c0,"something round, and I slip.",28
0xe83dd,"Geez, that was close. Almost broke my head open\n",49
0xe840f,there. What is this...? A potato?,33
0xe8431,Worker,6
0xe843d,Is that...?,11
0xe8449,I look around to see one of the workers\n,41
0xe8473,"walking away, holding a basket full of these\n",46
0xe84a2,tubers.,7
0xe84aa,Did she accidentally drop it...?,32
0xe84cb,"As I stand there, thinking, the worker makes\n",46
0xe84fa,her way to the back door and goes outside.,42
0xe8525,...And there she goes.,22
0xe853c,Guess I can just give it to her later.,38
0xe8563,"What exactly is this, though...? I don't think\n",48
0xe8594,I've seen any crop like this around here.,41
0xe85be,I wonder how you're supposed to eat it.,39
0xe85e6,I turn the potatoey thing over and over in my\n,47
0xe8616,hands as I continue to think.,29
0xe8634,"Oh, I know--Maybe Kuon knows what this might\n",46
0xe8663,be.,3
0xe8667,"She is an apothecary, after all. Edible plants\n",48
0xe8698,should be right up her alley... I'll head\n,43
0xe86c4,over now.,9
0xe86ce,...I place my hand on the door to Kuon's room.,46
0xe86fd,"Kuon, you got a moment?",23
0xe8719,"But Kuon is staring straight at her mortar,\n",45
0xe8747,fully focused on the task at hand.,34
0xe876a,...Making some medicine there?,30
0xe8789,Kuon?,5
0xe878f,"Her face intent and focused, she continues mixing\n",51
0xe87c3,the contents of the mortar.,27
0xe87df,"Ah, well. Guess I'll wait until she's finished.",47
0xe880f,...Whew.,8
0xe8818,All done?,9
0xe8822,"Mhm, that should be good for now.",33
0xe8844,Sorry about that. I just couldn't let my\n,42
0xe886f,attention wander for a moment.,30
0xe888e,Don't worry about it. What were you so absorbed\n,49
0xe88c0,"in making, anyway?",18
0xe88d3,"This? It's for my flash bombs. I'm running low,\n",49
0xe8905,"so I thought I'd make more. You'd recognize it,\n",49
0xe8937,I think?,8
0xe8940,"Oh, huh... I remember now. Didn't know you\n",44
0xe896d,made these by hand. You saved my life with\n,44
0xe899a,these back then...,18
0xe89ad,Mhm. It's made with a secret recipe of my\n,43
0xe89d9,very own.,9
0xe89e3,"A secret recipe, eh?",20
0xe89f8,"Mhm. Just as it sounds, it's a secret,\n",40
0xe8a21,so I can't really explain in detail.,36
0xe8a46,Kuon closes up the canister and puts it at her\n,48
0xe8a77,side. I peek in... She has several more bombs\n,47
0xe8aa7,now.,4
0xe8aac,You sure made a lot of them. Do you really\n,44
0xe8ad9,need this many?,15
0xe8ae9,"Well, I didn't have much of the ingredients\n",45
0xe8b17,left. I decided I might as well use the last\n,46
0xe8b46,of it.,6
0xe8b4d,"At any rate, was there something you needed\n",45
0xe8b7b,"from me, Haku?",14
0xe8b8a,"Well, I finished all my work, so I thought\n",44
0xe8bb7,I'd come by to chat for a little break.,39
0xe8bdf,"Oh, by the way, you have any clue what this is?",47
0xe8c0f,I take out the potato-like vegetable that the\n,47
0xe8c3f,worker dropped earlier.,23
0xe8c57,Oh... A mororo. Now that's some unexpected\n,44
0xe8c84,nostalgia... Where did you find it?,35
0xe8ca8,"I picked it up along the way. A mororo, huh?",44
0xe8cd5,Mhm. It's a staple food in my homeland.\n,41
0xe8cff,I didn't think anyone around here ate these...,46
0xe8d2e,"Kuon smiles, her expression distant and soft,\n",47
0xe8d5e,as though she's remembering her homeland.,41
0xe8d88,"Wonder why she had this if it's so rare, then.",46
0xe8db7,"Oh, Haku, why don't you stay for a cup of... hm?",48
0xe8de8,"Looks like I'm out at the moment. Hold on,\n",44
0xe8e15,I'll go get some more tea.,26
0xe8e30,She doesn't really have to go to all that\n,43
0xe8e5c,trouble...,10
0xe8e67,"Hmm hmm, hmhmmmm...",19
0xe8e7b,Huh?,4
0xe8e80,"I look outside the window, hearing humming\n",44
0xe8ead,coming from the garden.,23
0xe8ec5,"There, I see the worker from before piling\n",44
0xe8ef2,fallen leaves in the center. She seems to be in\n,49
0xe8f24,high spirits.,13
0xe8f32,She seems pretty happy about something...,41
0xe8f5c,I look closer to see several mororo sticking\n,46
0xe8f8b,out of the leaves.,18
0xe8f9e,Mhm. This should do just fine. All that's left\n,48
0xe8fcf,is to kindle the fire...,24
0xe8fe8,"Hm? A little damp...? Ah, such carelessness is\n",48
0xe9019,inexcusable... I should have aired them out.,44
0xe9046,Looks like she's trying to start a fire there.\n,48
0xe9077,Is she going to heat the mororos with it?,41
0xe90a1,"A sudden idea comes to mind, and my gaze turns\n",48
0xe90d2,toward the middle of the room.,30
0xe90f1,"She wants a... fire, huh? If she's having\n",43
0xe911d,"trouble lighting it, I guess I could help.",42
0xe9148,"Kuon's secret mixture, and the fire in the\n",44
0xe9175,"garden... Out of boredom, I come up with a plan.",48
0xe91a6,...This'll be perfect to kill some time.\n,42
0xe91d1,"I'll just borrow some of this, Kuon...",38
