offset,file,text_en,byte_budget
scena/mp0010_10.dat:0xf669,scena/mp0010_10.dat,Estelle... My mom and I are counting on you.,45
scena/mp0010_10.dat:0xf6a5,scena/mp0010_10.dat,"your investigation, okay?",26
scena/mp0010_10.dat:0xf6bf,scena/mp0010_10.dat,"I'm alright now, so just focus on",34
scena/mp0010_10.dat:0xf6f0,scena/mp0010_10.dat,Oh... It's you guys.,21
scena/mp0010_10.dat:0xf715,scena/mp0010_10.dat,Mom's condition hasn't changed since yesterday.,48
scena/mp0010_10.dat:0xf754,scena/mp0010_10.dat,Let me know if you learn anything.,35
scena/mp0010_10.dat:0xf786,scena/mp0010_10.dat,"I'll be here today, right by her side...",41
scena/mp0010_10.dat:0xf7bf,scena/mp0010_10.dat,"You guys take care out there, okay?",36
scena/mp0010_10.dat:0xf7f2,scena/mp0010_10.dat,"Somehow, the fog seems thicker than yesterday.",47
scena/mp0010_10.dat:0xf831,scena/mp0010_10.dat,"Oh, it's you guys... You're back.",34
scena/mp0010_10.dat:0xf862,scena/mp0010_10.dat,...Is something wrong?,23
scena/mp0010_10.dat:0xf889,scena/mp0010_10.dat,"I've never seen you look so grim, Estelle.",43
scena/mp0010_10.dat:0xf8de,scena/mp0010_10.dat,"Everything's fine, really.",27
scena/mp0010_10.dat:0xf90d,scena/mp0010_10.dat,Really? You look a little tired.,33
scena/mp0010_10.dat:0xf93d,scena/mp0010_10.dat,"investigation, but don't overdo it, okay?",42
scena/mp0010_10.dat:0xf967,scena/mp0010_10.dat,We're all counting on your,27
scena/mp0010_10.dat:0xf991,scena/mp0010_10.dat,Don't push yourself too hard...,32
scena/mp0010_10.dat:0xf9c0,scena/mp0010_10.dat,"if we lost you, Estelle...",27
scena/mp0010_10.dat:0xf9db,scena/mp0010_10.dat,I'm not sure what I'd do,25
scena/mp0010_10.dat:0xfa04,scena/mp0010_10.dat,have gone through the roof...,30
scena/mp0010_10.dat:0xfa22,scena/mp0010_10.dat,"Thanks to the coup, food prices",32
scena/mp0010_10.dat:0xfa6d,scena/mp0010_10.dat,It feels like it's been ages!,30
scena/mp0010_10.dat:0xfa9a,scena/mp0010_10.dat,"Hehe, it sure does.",20
scena/mp0010_10.dat:0xfac1,scena/mp0010_10.dat,When did you get back to Rolent?,33
scena/mp0010_10.dat:0xfae2,scena/mp0010_10.dat,I wasn't expecting to see you.,31
scena/mp0010_10.dat:0xfb10,scena/mp0010_10.dat,"I just arrived by airship, actually.",37
scena/mp0010_10.dat:0xfb48,scena/mp0010_10.dat,"Elissa will be happy to see you, too.",38
scena/mp0010_10.dat:0xfb6e,scena/mp0010_10.dat,"Well, my goodness...",21
scena/mp0010_10.dat:0xfb92,scena/mp0010_10.dat,with the rest of the family.,29
scena/mp0010_10.dat:0xfbaf,scena/mp0010_10.dat,Stop by the shop sometime,26
scena/mp0010_10.dat:0xfbd8,scena/mp0010_10.dat,"Yep, that's the plan!",22
scena/mp0010_10.dat:0xfc01,scena/mp0010_10.dat,Oh... Hehe.,12
scena/mp0010_10.dat:0xfc1c,scena/mp0010_10.dat,"My family is doing well, as always.",36
scena/mp0010_10.dat:0xfc4f,scena/mp0010_10.dat,stop by and say hello.,23
scena/mp0010_10.dat:0xfc66,scena/mp0010_10.dat,"If you have time, you should",29
scena/mp0010_10.dat:0xfc92,scena/mp0010_10.dat,"...Now then, I really need to check the ledger.",48
scena/mp0010_10.dat:0xfcd1,scena/mp0010_10.dat,"Goodness, if it isn't Estelle and Schera.",42
scena/mp0010_10.dat:0xfd0a,scena/mp0010_10.dat,"It's been a while, hasn't it?",30
scena/mp0010_10.dat:0xfd37,scena/mp0010_10.dat,"Hey, Tabitha.",14
scena/mp0010_10.dat:0xfd59,scena/mp0010_10.dat,"Heh, looks like things are going really well.",46
