offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD163.DAT:7:0,AREAD163.DAT,7,0,Which floor do you want[01]to go to?[16][02],50,
AREAD163.DAT:7:1,AREAD163.DAT,7,1,Which floor do you want[01]to go to?[16][02],50,
AREAD163.DAT:7:2,AREAD163.DAT,7,2,[12][88][0C][95]4 fl[01]3 fl[01]2 fl[01]1 fl[01]Never mind,48,
AREAD163.DAT:7:3,AREAD163.DAT,7,3,Which floor do you want[01]to go to?[16][04],50,
AREAD163.DAT:7:4,AREAD163.DAT,7,4,[12][88][0C][95]5 fl[01]3 fl[01]2 fl[01]1 fl[01]Never mind,48,
AREAD163.DAT:7:5,AREAD163.DAT,7,5,Which floor do you want[01]to go to?[16][06],50,
AREAD163.DAT:7:6,AREAD163.DAT,7,6,[12][88][0C][95]5 fl[01]4 fl[01]2 fl[01]1 fl[01]Never mind,48,
AREAD163.DAT:7:7,AREAD163.DAT,7,7,Which floor do you want[01]to go to?[16][08],50,
AREAD163.DAT:7:8,AREAD163.DAT,7,8,[12][88][0C][95]5 fl[01]4 fl[01]3 fl[01]1 fl[01]Never mind,48,
AREAD163.DAT:7:9,AREAD163.DAT,7,9,Which floor do you want[01]to go to?[16][0A],50,
AREAD163.DAT:7:10,AREAD163.DAT,7,10,[12][88][0C][95]5 fl[01]4 fl[01]3 fl[01]2 fl[01]Never mind,48,
AREAD163.DAT:7:11,AREAD163.DAT,7,11,Which floor do you want[01]to go to?[16][0C],50,
AREAD163.DAT:7:12,AREAD163.DAT,7,12,[12][88][0C][95]1 fl[01]B1 fl[01]B2 fl[01]B3 fl[01]Never mind,52,
AREAD163.DAT:7:13,AREAD163.DAT,7,13,Which floor do you want[01]to go to?[16][0E],50,
AREAD163.DAT:7:14,AREAD163.DAT,7,14,[12][88][0C][95]5 fl[01]B1 fl[01]B2 fl[01]B3 fl[01]Never mind,52,
AREAD163.DAT:7:15,AREAD163.DAT,7,15,Which floor do you want[01]to go to?[16][10],50,
AREAD163.DAT:7:16,AREAD163.DAT,7,16,[12][88][0C][95]5 fl[01]1 fl[01]B2 fl[01]B3 fl[01]Never mind,51,
AREAD163.DAT:7:17,AREAD163.DAT,7,17,Which floor do you want[01]to go to?[16][12],50,
AREAD163.DAT:7:18,AREAD163.DAT,7,18,[12][88][0C][95]5 fl[01]1 fl[01]B1 fl[01]B3 fl[01]Never mind,51,
AREAD163.DAT:7:19,AREAD163.DAT,7,19,Which floor do you want[01]to go to?[16][14],50,
AREAD163.DAT:7:20,AREAD163.DAT,7,20,[12][88][0C][95]5 fl[01]1 fl[01]B1 fl[01]B2 fl[01]Never mind,51,
AREAD163.DAT:7:22,AREAD163.DAT,7,22,"The entrance has been[01]sealed! To open it, you[01]need a [05][06][09][16][05][06]!",85,
AREAD163.DAT:7:23,AREAD163.DAT,7,23,"The entrance has been[01]sealed! To open it, you[01]need a [05][02][09][17][05][06]!",85,
AREAD163.DAT:7:25,AREAD163.DAT,7,25,You got:[01][05][06][09][16][05][06]![02]You can use it to unlock[01]doors locked with a[01][05][06]Yellow Seal[06].,108,
AREAD163.DAT:7:26,AREAD163.DAT,7,26,You got:[01][05][02][09][17][05][06]![02]You can use it to unlock[01]doors locked with a[01][05][02]Red Seal[06].,104,
AREAD163.DAT:7:27,AREAD163.DAT,7,27,It looks like you can rest[01]here...[12][8B][0C][93]Rest[01]Diary[01]Never mind,83,
AREAD163.DAT:7:28,AREAD163.DAT,7,28,This book details the[01]history of the Empire[02]from the First Emperor[01]Fou-lu to the Fourth[01]Emperor Temul.,143,
AREAD163.DAT:7:29,AREAD163.DAT,7,29,This book details the[01]history of the Empire[02]from the Fifth Emperor[01]Mugul to the Eighth[01]Emperor Mei.,139,
AREAD163.DAT:7:30,AREAD163.DAT,7,30,This book details the[01]history of the Empire[02]from the Ninth Emperor[01]Shei to the Twelfth[01]Emperor Ahtar.,142,
AREAD163.DAT:7:31,AREAD163.DAT,7,31,"This book details the[01]history of the Empire[02]during the reign of the[01]Thirteenth and current[01]Emperor, Soniel.",150,
AREAD163.DAT:7:32,AREAD163.DAT,7,32,There are various kinds of[01]half-made weapons lying[01]scattered about.,94,
AREAD163.DAT:7:33,AREAD163.DAT,7,33,There are many scrolls and[01]books written in ancient[01]languages on the shelves.,108,
AREAD163.DAT:7:34,AREAD163.DAT,7,34,You found a list of all[01]the people who've been[02]used as sacrifices for[01]the Carronade...,121,
AREAD163.DAT:7:35,AREAD163.DAT,7,35,You found a record of the[01]Empire's attempt to[02]summon a god and what[01]went wrong.,111,
AREAD163.DAT:7:36,AREAD163.DAT,7,36,You found a record of[01]experiments involving[02]different methods to kill[01]dragons and other gods.,131,
AREAD163.DAT:7:37,AREAD163.DAT,7,37,There are all sorts of[01]different clothes hanging[01]inside the closet.,94,
AREAD163.DAT:7:77,AREAD163.DAT,7,77,Which floor do you want[01]to go to?[16][02],50,
