offset,text_target
AREAD163.DAT:7:0,Qual andar voce quer[01]ir?[16][02]
AREAD163.DAT:7:1,Qual andar voce quer[01]ir?[16][02]
AREAD163.DAT:7:2,[12][88][0C][95]4º and[01]3º and[01]2º and[01]1º and[01]Cancelar
AREAD163.DAT:7:3,Qual andar voce quer[01]ir?[16][04]
AREAD163.DAT:7:4,[12][88][0C][95]5º and[01]3º and[01]2º and[01]1º and[01]Cancelar
AREAD163.DAT:7:5,Qual andar voce quer[01]ir?[16][06]
AREAD163.DAT:7:6,[12][88][0C][95]5º and[01]4º and[01]2º and[01]1º and[01]Cancelar
AREAD163.DAT:7:7,Qual andar voce quer[01]ir?[16][08]
AREAD163.DAT:7:8,[12][88][0C][95]5º and[01]4º and[01]3º and[01]1º and[01]Cancelar
AREAD163.DAT:7:9,Qual andar voce quer[01]ir?[16][0A]
AREAD163.DAT:7:10,[12][88][0C][95]5º and[01]4º and[01]3º and[01]2º and[01]Cancelar
AREAD163.DAT:7:11,Qual andar voce quer[01]ir?[16][0C]
AREAD163.DAT:7:12,[12][88][0C][95]1º and[01]B1 and[01]B2 and[01]B3 and[01]Cancelar
AREAD163.DAT:7:13,Qual andar voce quer[01]ir?[16][0E]
AREAD163.DAT:7:14,[12][88][0C][95]5º and[01]B1 and[01]B2 and[01]B3 and[01]Cancelar
AREAD163.DAT:7:15,Qual andar voce quer[01]ir?[16][10]
AREAD163.DAT:7:16,[12][88][0C][95]5º and[01]1º and[01]B2 and[01]B3 and[01]Cancelar
AREAD163.DAT:7:17,Qual andar voce quer[01]ir?[16][12]
AREAD163.DAT:7:18,[12][88][0C][95]5º and[01]1º and[01]B1 and[01]B3 and[01]Cancelar
AREAD163.DAT:7:19,Qual andar voce quer[01]ir?[16][14]
AREAD163.DAT:7:20,[12][88][0C][95]5º and[01]1º and[01]B1 and[01]B2 and[01]Cancelar
AREAD163.DAT:7:22,"A entrada foi[01]lacrada! Para abri-la, voce[01]precisa de um [05][06][09][16][05][06]!"
AREAD163.DAT:7:23,"A entrada foi[01]lacrada! Para abri-la, voce[01]precisa de um [05][02][09][17][05][06]!"
AREAD163.DAT:7:25,Obteve:[01][05][06][09][16][05][06]![02]Pode usar para destravar[01]portas com um[01][05][06]Lacre Amarelo[06].
AREAD163.DAT:7:26,Obteve:[01][05][02][09][17][05][06]![02]Pode usar para destravar[01]portas com um[01][05][02]Lacre Vermelho[06].
AREAD163.DAT:7:27,Parece que pode descansar[01]aqui...[12][8B][0C][93]Descansar[01]Diario[01]Cancelar
AREAD163.DAT:7:28,Este livro detalha a[01]historia do Imperio[02]desde o Primeiro Imperador[01]Fou-Lu ate o Quarto[01]Imperador Temul.
AREAD163.DAT:7:29,Este livro detalha a[01]historia do Imperio[02]do Quinto Imperador[01]Mugul ate o Oitavo[01]Imperador Mei.
AREAD163.DAT:7:30,Este livro detalha a[01]historia do Imperio[02]do Nono Imperador[01]Shei ate o Decimo[01]Segundo Imperador Ahtar.
AREAD163.DAT:7:31,"Este livro detalha a[01]historia do Imperio[02]durante o reinado do[01]Decimo Terceiro e atual[01]Imperador, Soniel."
AREAD163.DAT:7:32,Ha varios tipos de[01]armas inacabadas espalhadas[01]por aqui.
AREAD163.DAT:7:33,Ha muitos rolos e[01]livros escritos em linguas[01]antigas nas prateleiras.
AREAD163.DAT:7:34,Encontrou uma lista de todas[01]as pessoas usadas[02]como sacrificios para[01]a Carronade...
AREAD163.DAT:7:35,Encontrou um registro da[01]tentativa do Imperio[02]de invocar um deus e o que[01]deu errado.
AREAD163.DAT:7:36,Encontrou um registro de[01]experimentos envolvendo[02]metodos diferentes para matar[01]Dragoes e outros deuses.
AREAD163.DAT:7:37,Ha todos os tipos de[01]roupas diferentes penduradas[01]dentro do guarda-roupa.
AREAD163.DAT:7:77,Qual andar voce quer[01]ir?[16][02]
