offset,file,text_en,byte_budget
scena/mp1091_01.dat:0x1bf94,scena/mp1091_01.dat,To think someone would walk here...,36
scena/mp1091_01.dat:0x1bfc7,scena/mp1091_01.dat,I suppose people do get curious.,33
scena/mp1091_01.dat:0x1bff7,scena/mp1091_01.dat,pathological hikers?,21
scena/mp1091_01.dat:0x1c00c,scena/mp1091_01.dat,Could it be that you're just,29
scena/mp1091_01.dat:0x1c038,scena/mp1091_01.dat,"by foot, so this place is closed.",34
scena/mp1091_01.dat:0x1c05a,scena/mp1091_01.dat,There aren't any travelers coming,34
scena/mp1091_01.dat:0x1c08b,scena/mp1091_01.dat,regardless of whether we have customers or not.,48
scena/mp1091_01.dat:0x1c0bb,scena/mp1091_01.dat,"I guess I don't mind, since I get paid",39
scena/mp1091_01.dat:0x1c0f1,scena/mp1091_01.dat,high alert is going to last.,29
scena/mp1091_01.dat:0x1c10e,scena/mp1091_01.dat,I can't help but wonder how long this,38
scena/mp1091_01.dat:0x1c143,scena/mp1091_01.dat,cold here really pierces to the bone.,38
scena/mp1091_01.dat:0x1c169,scena/mp1091_01.dat,"Man, when I go on patrol at night, the",39
scena/mp1091_01.dat:0x1c19f,scena/mp1091_01.dat,Intelligence Division get captured soon.,41
scena/mp1091_01.dat:0x1c1c8,scena/mp1091_01.dat,Aaagh. I hope the remnants of the,34
scena/mp1091_01.dat:0x1c1f9,scena/mp1091_01.dat,new mayor of Ruan.,19
scena/mp1091_01.dat:0x1c20c,scena/mp1091_01.dat,Apparently Norman got voted in as the,38
scena/mp1091_01.dat:0x1c241,scena/mp1091_01.dat,seems he's going to help the port too.,39
scena/mp1091_01.dat:0x1c268,scena/mp1091_01.dat,"I know he's big on tourism, but it",35
scena/mp1091_01.dat:0x1c29a,scena/mp1091_01.dat,All things need to be balanced. Yep.,37
scena/mp1091_01.dat:0x1c2ce,scena/mp1091_01.dat,new mayor of Ruan.,19
scena/mp1091_01.dat:0x1c2e1,scena/mp1091_01.dat,Apparently Norman got voted in as the,38
scena/mp1091_01.dat:0x1c316,scena/mp1091_01.dat,seems he's going to help the port too.,39
scena/mp1091_01.dat:0x1c33d,scena/mp1091_01.dat,"I know he's big on tourism, but it",35
scena/mp1091_01.dat:0x1c36f,scena/mp1091_01.dat,We're still at high alert.,27
scena/mp1091_01.dat:0x1c399,scena/mp1091_01.dat,now an ancient dragon...,25
scena/mp1091_01.dat:0x1c3b2,scena/mp1091_01.dat,"First the Intelligence Division guys,",38
scena/mp1091_01.dat:0x1c3e7,scena/mp1091_01.dat,the heck down.,15
scena/mp1091_01.dat:0x1c3f6,scena/mp1091_01.dat,I just wish everything would calm,34
scena/mp1091_01.dat:0x1c427,scena/mp1091_01.dat,now an ancient dragon...,25
scena/mp1091_01.dat:0x1c440,scena/mp1091_01.dat,"First the Intelligence Division guys,",38
scena/mp1091_01.dat:0x1c475,scena/mp1091_01.dat,"down, man.",11
scena/mp1091_01.dat:0x1c480,scena/mp1091_01.dat,I just wish everything would calm,34
scena/mp1091_01.dat:0x1c4b1,scena/mp1091_01.dat,a bit.,7
scena/mp1091_01.dat:0x1c4b8,scena/mp1091_01.dat,It seems the dragon has calmed down,36
scena/mp1091_01.dat:0x1c4eb,scena/mp1091_01.dat,"air fleet, so of course it did.",32
scena/mp1091_01.dat:0x1c50b,scena/mp1091_01.dat,"Though, they had to bring out the",34
scena/mp1091_01.dat:0x1c53c,scena/mp1091_01.dat,investigations are very important.,35
scena/mp1091_01.dat:0x1c55f,scena/mp1091_01.dat,"With the gate not working, checkpoint",38
scena/mp1091_01.dat:0x1c594,scena/mp1091_01.dat,going through as you please.,29
scena/mp1091_01.dat:0x1c5b1,scena/mp1091_01.dat,Though I don't mind bracers like you,37
scena/mp1091_01.dat:0x1c5e5,scena/mp1091_01.dat,cooperate with the guild.,26
scena/mp1091_01.dat:0x1c5ff,scena/mp1091_01.dat,We're a part of the effort to,30
scena/mp1091_01.dat:0x1c61d,scena/mp1091_01.dat,That directive comes from the top brass.,41
scena/mp1091_01.dat:0x1c655,scena/mp1091_01.dat,from the top brass.,20
scena/mp1091_01.dat:0x1c669,scena/mp1091_01.dat,go through as you please. That comes,37
scena/mp1091_01.dat:0x1c68e,scena/mp1091_01.dat,I don't mind if bracers like yourselves,40
scena/mp1091_01.dat:0x1c6c5,scena/mp1091_01.dat,no point.,10
scena/mp1091_01.dat:0x1c6cf,scena/mp1091_01.dat,"but if no one gets through, there's",36
scena/mp1091_01.dat:0x1c6f3,scena/mp1091_01.dat,"Securing the checkpoints is important,",39
scena/mp1091_01.dat:0x1c729,scena/mp1091_01.dat,with things the way they are.,30
