offset,text_target
AREAS013.DAT:8:3,"[14][80]@""Mas...preciso de certos materiais para fazer um."""
AREAS013.DAT:8:4,"[14][01][01]""O que você precisa?"""
AREAS013.DAT:8:6,"[14][80]@""O único problema é que, como você sabe, fadas [02]não podem ser vistas por gente comum como nós!"""
AREAS013.DAT:8:10,"[14][80]@""Ho ho! Bem então, isso facilita, né? Tudo que você precisa [02]fazer agora é encontrar algumas fadas e trazer [02]de volta..."""
AREAS013.DAT:8:11,"[14][80]@""Ho! O que é isso?"""
AREAS013.DAT:8:12,"[14][80]@""Ho! O que é isso?"""
AREAS013.DAT:8:13,"[14][80]@""Ho! O que é isso?"""
AREAS013.DAT:8:14,"[14][80]@""Ho! O que é isso?"""
AREAS013.DAT:8:15,"[14][80]@""Ho! O que é isso?"""
AREAS013.DAT:8:16,"[14][80]@""Ho! O que é isso?"""
AREAS013.DAT:8:17,"[14][80]@""Ho! O que é isso?"""
AREAS013.DAT:8:18,"[14][80]@""Vejam só essa cor! Esse brilho[02]! Este é um dos mais belos...""[02]"
AREAS013.DAT:8:19,"[14][80]@""Agora que tenho isso, posso [02]fazer outro para você!"""
AREAS013.DAT:8:20,"[14][80]@""Espera aí! Terei [02]isso pronto num piscar!"""
AREAS013.DAT:8:21,"[14][80]@""[0D]Huuuuuuh![0E][0F]"""
AREAS013.DAT:8:22,"[14][80]@""Ufa! Bem, o que acha? Te disse que ficaria pronto num [05][02]piscar[06]! Nada mal, se eu dizer assim! Toma!"""
AREAS013.DAT:8:24,"""O quê!? O [09], uma fraude[02]!? Ho ho! Acredita em mim, é real[02]! Eu deveria saber--afinal, eu fiz!"""
AREAS013.DAT:8:25,"[14][02][01]""Muito obrigado, senhor."""
AREAS013.DAT:8:28,"[14][80]@""Tudo bem, como quiser. Volte se mudar de ideia."""
AREAS013.DAT:8:29,"[14][80]@""Ho...Parece que você não tem material o bastante[02]... Volte depois quando conseguir mais."""
AREAS013.DAT:8:30,"[14][80]@""Ho ho! Certo então, escolha 3 materiais para usa na armadura. Você [02]pode escolher o mesmo material mais de uma vez."""
AREAS013.DAT:8:33,[05][02]1º Material[06]
AREAS013.DAT:8:34,[05][02]1º Material[06]
AREAS013.DAT:8:35,[05][02]1º Material[06]
AREAS013.DAT:8:37,[05][04]3º Material[06]
