offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD072.DAT:8:0,AREAD072.DAT,8,0,It won't move...It looks[01]like it's broken.,59,
AREAD072.DAT:8:1,AREAD072.DAT,8,1,It won't move...It looks[01]like it's broken.,59,
AREAD072.DAT:8:2,AREAD072.DAT,8,2,This gate won't open unless[01]the intake valve is closed[01]first!,86,
AREAD072.DAT:8:3,AREAD072.DAT,8,3,You can't climb down now--[01]it's full of water!,65,
AREAD072.DAT:8:4,AREAD072.DAT,8,4,This gate won't open unless[01]the flood gate is closed[01]first!,83,
AREAD072.DAT:8:5,AREAD072.DAT,8,5,"""Hey there,[01]strangers.[02]I'm waiting for some[01]goods to take to the[01]Empire to get here,[02]and I could use[01]someone to talk to.[02]What do you want to[01]talk about?""[12]",216,
AREAD072.DAT:8:6,AREAD072.DAT,8,6,"""Oh, I see...You gots[01]places to go and[01]things to do, eh?[02]Well, don't me get in[01]your way then.""",132,
AREAD072.DAT:8:7,AREAD072.DAT,8,7,"""Oh, I see...You gots[01]places to go and[01]things to do, eh?[02]Well, don't me get in[01]your way then.""",132,
AREAD072.DAT:8:8,AREAD072.DAT,8,8,"""Dragons...[0B]I've[01]never seen one,[01]actually...[02]Have you seen one?""[12][02][0C][93]Yes[01]There's one here[01]Never mind",139,
AREAD072.DAT:8:9,AREAD072.DAT,8,9,"""Really!?[02]So tell me--what do[01]you think dragons[01]look like?""[12][03][0C][94]They all look different[01]They fly and[08]    breathe fire[01]They look like humans[01]Never mind",209,
AREAD072.DAT:8:10,AREAD072.DAT,8,10,"""They all look[01]different, huh?[02]Like what?""[12][04][0C][93]Like insects and fish[01]Like grass and rocks[01]Never mind",139,
AREAD072.DAT:8:11,AREAD072.DAT,8,11,"""That sounds like an[01]old bedtime story my[02]grandmother used to[01]tell me...[02]Are you sure you saw[01]a real dragon?""",153,
AREAD072.DAT:8:12,AREAD072.DAT,8,12,"""You tryin' to fool around[01]with me? Stop wasting my[01]time with your silly talk!",110,
AREAD072.DAT:8:13,AREAD072.DAT,8,13,"""Grass and rocks,[01]huh?[02]I guess they come in[01]all shapes and sizes[01]then.[02]I wonder what a[01]dragon made of grass[01]would look like?[02]Now that I think of[01]it, there's a really[02]strange looking rock[01]over in the [05][02]quarry[06][01]to the south...[02]Maybe you should go[01]look and see if it's[02]one of those[01]dragons you're[01]talking about.""",433,
AREAD072.DAT:8:14,AREAD072.DAT,8,14,"""Insects and fish,[01]huh?[02]Guess you wouldn't[01]notice them if they[01]looked like that...[02]I mean, we eat fish[01]and step on bugs all[01]the time, right?""",198,
AREAD072.DAT:8:15,AREAD072.DAT,8,15,"""Traveling, huh?[02]Well, to tell the[01]truth, I've never[01]gotten very far.[02]Guess you could say[01]I'm kind of a[01]homebody.[02]What about you?[01]Where're you[01]from?""[12][05][0C][93]Across the sea[01]Yesterday[01]Never mind",264,
AREAD072.DAT:8:16,AREAD072.DAT,8,16,"""Wow! You're pretty[01]far from home then,[01]aren't you?[02]I bet you've seen[01]a lot of things[01]then.""[12][06][0C][94]We've met dragons[01]We've flown[01]Chased by the Empire[01]Never mind",220,
AREAD072.DAT:8:19,AREAD072.DAT,8,19,"""You want to talk[01]about something else?""[12]",58,
AREAD072.DAT:8:20,AREAD072.DAT,8,20,"""That's kind of rude,[01]you know--[02]stopping in the[01]middle of a[01]conversation!""",106,
AREAD072.DAT:8:22,AREAD072.DAT,8,22,"""Meaning you're[01]traveling through[01]life,[02]living from day to[01]day, eh?[02]I guess that means[01]I'm a traveler too,[01]huh?""",157,
AREAD072.DAT:8:23,AREAD072.DAT,8,23,"""That's not exactly[01]what I'd call[01]traveling, you know?""",78,
AREAD072.DAT:8:24,AREAD072.DAT,8,24,[0C]!Use [04][02] to move the[01]boxes floating in the[01]river.[02]Use them to make a path[01]across the river.[02]The water level can be[01]altered using the valves[01]on the locks.[02]Do you want to read the[01]instructions again?[12],278,
AREAD072.DAT:8:25,AREAD072.DAT,8,25,You learned the way to the[01][05][02]quarry[06]!,52,
