offset,text_target
AREAD072.DAT:8:0,Nao vai...Parece quebrado.
AREAD072.DAT:8:1,Nao vai...Parece quebrado.
AREAD072.DAT:8:2,Este portao nao abre a menos que a[01]valvula de entrada seja fechada primeiro!
AREAD072.DAT:8:3,Nao da pra descer agora--[01]esta cheio de agua!
AREAD072.DAT:8:4,Este portao nao abre a menos que a[01]comporta de inundacao seja fechada primeiro!
AREAD072.DAT:8:5,"""E ai, estrangeiros.[02]Estou esperando umas mercadorias[01]pro Imperio chegar,[02]e podia usar alguem pra[01]conversar.[02]Sobre o que vcs querem[01]falar?""[12]"
AREAD072.DAT:8:6,"""Ah, entendi...Vcs tem lugares[01]pra ir e coisas pra fazer, eh?[02]Entao nao vou atrapalhar."""
AREAD072.DAT:8:7,"""Ah, entendi...Vcs tem lugares[01]pra ir e coisas pra fazer, eh?[02]Entao nao vou atrapalhar."""
AREAD072.DAT:8:8,"""Dragoes...[0B]Nunca vi um,[01]na verdade...[02]Vcs ja viram um?""[12][02][0C][93]Sim[01]Tem um aqui[01]Deixa pra la"
AREAD072.DAT:8:9,"""Sério!?[02]Entao me diz--o que[01]voce acha que dragoes[01]parecem?""[12][03][0C][94]Todos parecem diferentes[01]Voam e[08] respiram fogo[01]Parecem humanos[01]Deixa pra la"
AREAD072.DAT:8:10,"""Todos diferentes, eh?[02]Como assim?""[12][04][0C][93]Parecem insetos e peixes[01]Parecem plantas e rochas[01]Deixa pra la"
AREAD072.DAT:8:11,"""Parece uma daquelas[01]historias de ninar que minha[02]avo costumava me contar...[02]Tem certeza que voce viu[01]um dragao de verdade?"""
AREAD072.DAT:8:12,"""Tao tentando me trollar? Para de[01]perder meu tempo com besteira!"""
AREAD072.DAT:8:13,"""Plantas e rochas, eh?[02]Acho que vem em todos[01]os tamanhos e jeitos[01]entao.[02]Fico pensando como seria[01]um dragao feito de plantas[02]eh?[02]Agora que penso, tem uma[02]rocha bem estranha[01]la na [05][02]pedreira[06][01]pro sul...[02]Talvez vcs deviam ir[01]ver se eh um dos[01]dragoes que vcs tao[01]falando."""
AREAD072.DAT:8:14,"""Insetos e peixes, eh?[02]Acho que nao notavam[01]se parecessem assim...[02]Tipo, a gente come peixe[01]e pisa em inseto o tempo[01]todo, ne?"""
AREAD072.DAT:8:15,"""Viajando, eh?[02]Bem, sendo honesto,[01]nunca fui muito longe.[02]Dava pra dizer que sou[01]meio caseiro.[02]E vcs?[01]De onde sao?""[12][05][0C][93]Do outro lado do mar[01]De ontem[01]Deixa pra la"
AREAD072.DAT:8:16,"""Nossa! Vcs sao bem[01]longe de casa entao,[01]ne?[02]Aposto que vcs ja[01]viram muita coisa.""[12][06][0C][94]Encontramos dragoes[01]Voamos[01]Perseguidos pelo Imperio[01]Deixa pra la"
AREAD072.DAT:8:19,"""Vcs querem falar[01]sobre outra coisa?""[12]"
AREAD072.DAT:8:20,"""Isso eh meio rude,[01]sabe--[02]sair do meio[01]de uma[01]conversa!"""
AREAD072.DAT:8:22,"""Ou seja, viajar pela vida,[02]vivendo dia a dia, eh?[02]Acho que isso significa[01]que eu sou viajante[01]tambem, ne?"""
AREAD072.DAT:8:23,"""Isso nao eh exatamente[01]o que eu chamaria[01]de viajar, sabe?"""
AREAD072.DAT:8:24,[0C]!Use [04][02] pra mover as[01]caixas flutuando no rio.[02]Use-as pra fazer um caminho[01]pelo rio.[02]O nivel da agua muda[01]com as valvulas das comportas.[02]Quer ler as[01]instrucoes denovo?[12]
AREAD072.DAT:8:25,Descobriu o caminho para a[01][05][02]pedreira[06]!
