offset,text_source,byte_budget
0x1bd74b,"Oh, pits. Is it over already?\n",31
0x1bd76b,I was just getting warmed up...,31
0x1bd78b,I thought the soldiers of Uzurusha were supposed\n,50
0x1bd7be,to be veteran warriors or something...,38
0x1bd7e5,"Well, we know they're lowlifes who force others\n",49
0x1bd817,to fight their wars. I suppose this is all\n,44
0x1bd844,they've got.,12
0x1bd851,Uzurushan soldier,17
0x1bd863,Grr... Damn you... Don't think you've won yet!\n,48
0x1bd894,We are our glorious leader's--,30
0x1bd8b3,Kokakakakakaw!,14
0x1bd8c3,Gh-hah!,7
0x1bd8cb,"C-Cocopo, you can stop now...\n",31
0x1bd8eb,"I-It's all right, you don't need to do that...",46
0x1bd91a,Eeeegh!,7
0x1bd922,You won't escape!,17
0x1bd934,Arrrgh!,7
0x1bd93c,Ahhh!?,6
0x1bd943,You guys are genuinely terrifying...,36
0x1bd968,Uzurushan commander,19
0x1bd97c,Who... Who are you!?,20
0x1bd991,Let's see... I think I'm the one asking the\n,45
0x1bd9bf,questions.,10
0x1bd9ca,...Hmph. Do you really expect me to talk?,41
0x1bd9f4,Nah. Not really.,16
0x1bda05,So we don't need him anymore?,29
0x1bda23,Eep...,6
0x1bda2a,"Well... I guess this is goodbye, then.",38
0x1bda51,Hm?,3
0x1bda55,You're...,9
0x1bda5f,Rugged man,10
0x1bda6a,"Sorry about that, lady, but I can't let you\n",45
0x1bda98,"kill this guy, yeah?",20
0x1bdaad,You do understand that we went through all this\n,49
0x1bdadf,"trouble to save you, right?",27
0x1bdafb,'Fraid I don't recall ever asking the favor.,44
0x1bdb28,...I see.,9
0x1bdb32,Wh-What are you just standing there for!?\n,43
0x1bdb5e,Hurry up and kill them all!,27
0x1bdb7e,What are you doing!? I hope you haven't\n,41
0x1bdba8,"forgotten your position, have you?",34
0x1bdbcb,You know what'll happen to her if you dare defy--,49
0x1bdbfd,Eep!,4
0x1bdc02,"Pipe down, yeah? I don't need you to remind me\n",48
0x1bdc33,where I stand.,14
0x1bdc42,"...A hostage, huh.",18
0x1bdc55,Looks like you've got your own reasons.,39
0x1bdc7d,Yep. That's just how it is.\n,29
0x1bdc9b,"No hard feelings, folks...",26
0x1bdcb6,But I'm gonna have to ask you to die here.,42
0x1bdd7f,{c5}Combat Tutorial{c-1} added to the Glossary.,47
0x1bdf70,Maroro? You're up next?,23
0x1bdf88,"Nyohohoho. For thee, Master Haku, I would endure\n",50
0x1bdfbb,roaring infernos that I might dash to thy side!,47
0x1bdfeb,"Now, have at thee! Training or not, Lady Nekone\n",49
0x1be01d,hath requested that I hold nothing back.,40
0x1be046,Let my martial artistry serve as proof of my\n,46
0x1be075,"nobility, for I shall strike thee with\n",40
0x1be09e,grace and aplomb!,17
0x1be0b0,So Maro's my next opponent...,29
0x1be0ce,"He looks like a joke, but his skill is the\n",44
0x1be0fb,real deal. I'd better give this one all I've\n,46
0x1be12a,got...,6
0x1be307,Splendidly done!,16
0x1be318,It would seem I have nothing more to teach\n,44
0x1be345,thee...,7
0x1be34d,"Ah, such peace... the peace of a life unburden'd\n",50
0x1be380,by regret and ill remembrance...,32
0x1be3a1,"With this... Finally, I may...",30
0x1be3c0,"Wh-Whoa, wait! What the hell's this talk about?\n",49
0x1be3f2,Why does this suddenly sound like a death scene!?,49
0x1be424,Don't go into the light! Wake up!,33
0x1be446,Ay... behold... the light...,28
0x1be463,No! No light! Light bad!,24
