offset,text_source,byte_budget
0xc352f,{c5}Combat Tutorial{c-1} added to the Glossary.,47
0xc3858,"Come on. If we're really doing this, isn't\n",44
0xc3885,there a more efficient way to do it?,36
0xc38aa,"You know, like something where I can just fight\n",49
0xc38dc,a little bit and get a whole ton of experience.,47
0xc390c,Understood.,11
0xc3918,"We had expected such a request from you, and\n",46
0xc3947,have readied an opponent to suit your desires.,46
0xc3976,Gah!? Those guys are...,23
0xc398e,Ton of experience.,18
0xc39a1,We have asked those that have surpassed human\n,47
0xc39d1,capacity to make an appearance.,31
0xc39f1,"That's not ""surpassing human capacity""!\n",41
0xc3a1b,"That's called ""not being human anymore""!",40
0xc3a44,This is all wrong... I wanted training so easy\n,48
0xc3a75,I could sleep through it. What happened...?,43
0xc3c47,I-I somehow managed it... Is this really going\n,48
0xc3c78,to be over before morning?,26
0xc3c93,It is designed without flaw.,28
0xc3cb0,This is a dream. Time flows differently than\n,46
0xc3cdf,in reality. A mere blink could take hours here.,47
0xc3d0f,And thus the wheels of time turn back.,38
0xc3d36,This dream will repeat itself.\n,32
0xc3d57,Over and over and over.\n,25
0xc3d71,Everlasting and eternal...,26
0xc3d8c,"...If you're TRYING to freak me out, you're doing\n",51
0xc3dc0,a damn good job.,16
