offset,file,text_en,byte_budget
scena/mp2010_13.dat:0x11552,scena/mp2010_13.dat,Mayor Norman,13
scena/mp2010_13.dat:0x11568,scena/mp2010_13.dat,Secretary Dels,15
scena/mp2010_13.dat:0x115a5,scena/mp2010_13.dat,"Oh, if it isn't you all...",27
scena/mp2010_13.dat:0x115cf,scena/mp2010_13.dat,at the hotel during the election.,34
scena/mp2010_13.dat:0x115f1,scena/mp2010_13.dat,Thanks for your help with that incident,40
scena/mp2010_13.dat:0x11628,scena/mp2010_13.dat,"Oh, yeah! That one!",20
scena/mp2010_13.dat:0x1164f,scena/mp2010_13.dat,an assault case where the culprit was a door?,46
scena/mp2010_13.dat:0x1167d,scena/mp2010_13.dat,"Yep, I remember it well. I mean, who could forget",50
scena/mp2010_13.dat:0x116c3,scena/mp2010_13.dat,What kind of incident is that...?,34
scena/mp2010_13.dat:0x116f8,scena/mp2010_13.dat,"H-Haha, talk about embarrassing...",35
scena/mp2010_13.dat:0x1172a,scena/mp2010_13.dat,to reintroduce myself.,23
scena/mp2010_13.dat:0x11741,scena/mp2010_13.dat,"Anyway, let me take this opportunity",37
scena/mp2010_13.dat:0x11775,scena/mp2010_13.dat,"last time we met, after all.",29
scena/mp2010_13.dat:0x11792,scena/mp2010_13.dat,My position has changed since the,34
scena/mp2010_13.dat:0x117c3,scena/mp2010_13.dat,"Oh, right, of course!",22
scena/mp2010_13.dat:0x117ec,scena/mp2010_13.dat,"I am Norman, the newly appointed mayor.",40
scena/mp2010_13.dat:0x11823,scena/mp2010_13.dat,I deeply appreciate your continued support.,44
scena/mp2010_13.dat:0x1185e,scena/mp2010_13.dat,"Hm... You're bracers, right?",29
scena/mp2010_13.dat:0x1188a,scena/mp2010_13.dat,the opportunity to reintroduce myself.,39
scena/mp2010_13.dat:0x118b1,scena/mp2010_13.dat,"We've met before, but I'd appreciate",37
scena/mp2010_13.dat:0x118e5,scena/mp2010_13.dat,I look forward to working with you all.,40
scena/mp2010_13.dat:0x1190d,scena/mp2010_13.dat,"I'm Norman, the newly appointed mayor.",39
scena/mp2010_13.dat:0x11943,scena/mp2010_13.dat,"Oh, if it isn't you all...",27
scena/mp2010_13.dat:0x1196d,scena/mp2010_13.dat,that occurred at the academy.,30
scena/mp2010_13.dat:0x1198b,scena/mp2010_13.dat,I just received the report on the incident,43
scena/mp2010_13.dat:0x119c5,scena/mp2010_13.dat,Aha... So you're the bracers they mentioned?,45
scena/mp2010_13.dat:0x11a01,scena/mp2010_13.dat,that occurred at the academy.,30
scena/mp2010_13.dat:0x11a1f,scena/mp2010_13.dat,I just received the report on the incident,43
scena/mp2010_13.dat:0x11a59,scena/mp2010_13.dat,"Wow, word travels fast around here!",36
scena/mp2010_13.dat:0x11a91,scena/mp2010_13.dat,Did Jean tell you?,19
scena/mp2010_13.dat:0x11ab7,scena/mp2010_13.dat,"Yes, a messenger came from the guild...",40
scena/mp2010_13.dat:0x11aee,scena/mp2010_13.dat,formally introduced myself yet.,32
scena/mp2010_13.dat:0x11b0e,scena/mp2010_13.dat,"Ah, which reminds me, I haven't",32
scena/mp2010_13.dat:0x11b3d,scena/mp2010_13.dat,"last time we met, after all.",29
scena/mp2010_13.dat:0x11b5a,scena/mp2010_13.dat,My position has changed since the,34
scena/mp2010_13.dat:0x11b8b,scena/mp2010_13.dat,"Oh, right, of course!",22
scena/mp2010_13.dat:0x11bb4,scena/mp2010_13.dat,office as the mayor.,21
scena/mp2010_13.dat:0x11bc9,scena/mp2010_13.dat,"I'm Norman, and I recently took",32
scena/mp2010_13.dat:0x11bf8,scena/mp2010_13.dat,I deeply appreciate your continued support.,44
scena/mp2010_13.dat:0x11c33,scena/mp2010_13.dat,office as the mayor.,21
scena/mp2010_13.dat:0x11c48,scena/mp2010_13.dat,"I'm Norman, and I recently took",32
scena/mp2010_13.dat:0x11c77,scena/mp2010_13.dat,I look forward to working with you all.,40
scena/mp2010_13.dat:0x11cae,scena/mp2010_13.dat,"Oh, the pleasure is ours.",26
scena/mp2010_13.dat:0x11cdc,scena/mp2010_13.dat,Congratulations on being elected.,34
scena/mp2010_13.dat:0x11d11,scena/mp2010_13.dat,"Ah, yes, thank you.",20
scena/mp2010_13.dat:0x11d34,scena/mp2010_13.dat,revel in the sweet taste of victory...,39
scena/mp2010_13.dat:0x11d5b,scena/mp2010_13.dat,"Unfortunately, there is no time to",35
scena/mp2010_13.dat:0x11d8d,scena/mp2010_13.dat,"Yeah, I hear you there.",24
scena/mp2010_13.dat:0x11db9,scena/mp2010_13.dat,"Talk about rough, huh.",23
scena/mp2010_13.dat:0x11dd0,scena/mp2010_13.dat,Havin' to put out fires after taking office.,45
scena/mp2010_13.dat:0x11e10,scena/mp2010_13.dat,I sympathize.,14
scena/mp2010_13.dat:0x11e32,scena/mp2010_13.dat,Things must be difficult.,26
scena/mp2010_13.dat:0x11e4c,scena/mp2010_13.dat,Being faced with all that after taking office.,47
scena/mp2010_13.dat:0x11e8e,scena/mp2010_13.dat,"Yeah, my condolences.",22
scena/mp2010_13.dat:0x11eb8,scena/mp2010_13.dat,situation right after taking office.,37
scena/mp2010_13.dat:0x11edd,scena/mp2010_13.dat,Being faced with such a difficult,34
scena/mp2010_13.dat:0x11f12,scena/mp2010_13.dat,nothing I can do about it...,29
scena/mp2010_13.dat:0x11f2f,scena/mp2010_13.dat,"To be perfectly frank, there's",31
scena/mp2010_13.dat:0x11f5d,scena/mp2010_13.dat,the orbments remain useless.,29
scena/mp2010_13.dat:0x11f7a,scena/mp2010_13.dat,"While the initial chaos has subsided,",38
scena/mp2010_13.dat:0x11faf,scena/mp2010_13.dat,support to our citizens where possible.,40
scena/mp2010_13.dat:0x11fd7,scena/mp2010_13.dat,All we can really do is provide,32
scena/mp2010_13.dat:0x12006,scena/mp2010_13.dat,of action for the time being.,30
scena/mp2010_13.dat:0x12024,scena/mp2010_13.dat,"Still, I believe this is the best course",41
scena/mp2010_13.dat:0x12061,scena/mp2010_13.dat,time to resolve this issue.,28
scena/mp2010_13.dat:0x1207d,scena/mp2010_13.dat,"Unfortunately, it may take",27
scena/mp2010_13.dat:0x120ab,scena/mp2010_13.dat,that can be fixed overnight.,29
scena/mp2010_13.dat:0x120c8,scena/mp2010_13.dat,It's certainly not something,29
scena/mp2010_13.dat:0x120f8,scena/mp2010_13.dat,for what could be a prolonged crisis.,38
scena/mp2010_13.dat:0x1211e,scena/mp2010_13.dat,You gotta think long-term when preparing,41
scena/mp2010_13.dat:0x1215a,scena/mp2010_13.dat,be able to fix overnight.,26
scena/mp2010_13.dat:0x12174,scena/mp2010_13.dat,"Right, it's not something you'll",33
scena/mp2010_13.dat:0x121a8,scena/mp2010_13.dat,vital in case things drag on.,30
scena/mp2010_13.dat:0x121c6,scena/mp2010_13.dat,Thorough countermeasures are,29
scena/mp2010_13.dat:0x121f6,scena/mp2010_13.dat,you can crack in a day.,24
scena/mp2010_13.dat:0x1220e,scena/mp2010_13.dat,This isn't the kind of case,28
scena/mp2010_13.dat:0x1223d,scena/mp2010_13.dat,Gotta take the right steps to deal with it.,44
scena/mp2010_13.dat:0x12269,scena/mp2010_13.dat,This could drag on.,20
scena/mp2010_13.dat:0x12290,scena/mp2010_13.dat,"Hm, that's what I figured.",27
scena/mp2010_13.dat:0x122ba,scena/mp2010_13.dat,appointed mayor's first task...,32
scena/mp2010_13.dat:0x122da,scena/mp2010_13.dat,It's all a bit much for a newly,32
scena/mp2010_13.dat:0x12309,scena/mp2010_13.dat,"of testing me, all I can do is my best.",40
scena/mp2010_13.dat:0x12331,scena/mp2010_13.dat,But assuming this is Aidios' way,33
scena/mp2010_13.dat:0x12361,scena/mp2010_13.dat,resolve this as quickly as possible.,37
scena/mp2010_13.dat:0x12386,scena/mp2010_13.dat,I'm counting on you folks to help,34
scena/mp2010_13.dat:0x123b7,scena/mp2010_13.dat,"Of course... Good luck to you as well, Mayor.",46
scena/mp2010_13.dat:0x123f8,scena/mp2010_13.dat,We'll do everything we can.,28
scena/mp2010_13.dat:0x12427,scena/mp2010_13.dat,to hang in there as well.,26
scena/mp2010_13.dat:0x12441,scena/mp2010_13.dat,We'll be doing our best,24
scena/mp2010_13.dat:0x12468,scena/mp2010_13.dat,resolve this as quickly as possible.,37
scena/mp2010_13.dat:0x1248d,scena/mp2010_13.dat,I'm counting on you folks to help,34
scena/mp2010_13.dat:0x124be,scena/mp2010_13.dat,is to bring some stability to people's lives.,46
scena/mp2010_13.dat:0x124ec,scena/mp2010_13.dat,"At any rate, our immediate priority",36
scena/mp2010_13.dat:0x1251f,scena/mp2010_13.dat,help in order to do just that.,31
scena/mp2010_13.dat:0x1253e,scena/mp2010_13.dat,And we are currently trying to obtain,38
scena/mp2010_13.dat:0x12573,scena/mp2010_13.dat,the incident at the academy.,29
scena/mp2010_13.dat:0x12590,scena/mp2010_13.dat,I just received the report on,30
scena/mp2010_13.dat:0x125bd,scena/mp2010_13.dat,heard you solved the case smoothly.,36
scena/mp2010_13.dat:0x125e1,scena/mp2010_13.dat,"I'm sorry about the janitor, but I",35
scena/mp2010_13.dat:0x12613,scena/mp2010_13.dat,I'd like to thank you once more.,33
scena/mp2010_13.dat:0x12634,scena/mp2010_13.dat,"On behalf of my citizens,",26
scena/mp2010_13.dat:0x1265d,scena/mp2010_13.dat,the incident at the academy.,29
scena/mp2010_13.dat:0x1267a,scena/mp2010_13.dat,I just received the report on,30
scena/mp2010_13.dat:0x126a7,scena/mp2010_13.dat,a state of emergency is outrageous.,36
scena/mp2010_13.dat:0x126cb,scena/mp2010_13.dat,For them to attempt a takeover during,38
scena/mp2010_13.dat:0x12700,scena/mp2010_13.dat,The perpetrators should be severely punished.,46
scena/mp2010_13.dat:0x1273d,scena/mp2010_13.dat,the control of the Royal Army.,31
scena/mp2010_13.dat:0x1275c,scena/mp2010_13.dat,This manor is currently under,30
scena/mp2010_13.dat:0x12789,scena/mp2010_13.dat,"positions, in order to manage the residence.",45
scena/mp2010_13.dat:0x127b6,scena/mp2010_13.dat,We servants are still employed in our usual,44
scena/mp2010_13.dat:0x127f1,scena/mp2010_13.dat,"Heh, I'm just glad the soldiers are nice people.",49
scena/mp2010_13.dat:0x12831,scena/mp2010_13.dat,when the master was arrested...,32
scena/mp2010_13.dat:0x12851,scena/mp2010_13.dat,I was worried about what would happen,38
scena/mp2010_13.dat:0x12886,scena/mp2010_13.dat,our usual lives for the time being.,36
scena/mp2010_13.dat:0x128aa,scena/mp2010_13.dat,But it seems we can continue with,34
scena/mp2010_13.dat:0x1290c,scena/mp2010_13.dat,I'm getting some tea ready for the soldiers.,45
scena/mp2010_13.dat:0x12979,scena/mp2010_13.dat,The soldiers are actually pretty wonderful~,44
scena/mp2010_13.dat:0x129b4,scena/mp2010_13.dat,I had a chat with Dominique while tidying up...,48
scena/mp2010_13.dat:0x129f3,scena/mp2010_13.dat,the butler around recently.,28
scena/mp2010_13.dat:0x12a0f,scena/mp2010_13.dat,"You know, I haven't seen Dario",31
scena/mp2010_13.dat:0x12a3d,scena/mp2010_13.dat,Something felt off with him after that incident...,51
scena/mp2010_13.dat:0x12a7f,scena/mp2010_13.dat,have happened to Dario?,24
scena/mp2010_13.dat:0x12a97,scena/mp2010_13.dat,What on earth could,20
scena/mp2010_13.dat:0x12aba,scena/mp2010_13.dat,"I haven't seen Dario, the butler, around recently.",51
scena/mp2010_13.dat:0x12afc,scena/mp2010_13.dat,I wonder what happened to him?,31
scena/mp2010_13.dat:0x12b2a,scena/mp2010_13.dat,Dominique is looking for her next job.,39
scena/mp2010_13.dat:0x12b60,scena/mp2010_13.dat,Which always gets me all worked up.,36
scena/mp2010_13.dat:0x12b93,scena/mp2010_13.dat,I want to keep working at the manor...,39
scena/mp2010_13.dat:0x12bc9,scena/mp2010_13.dat,But I guess it's not in the cards.,35
scena/mp2010_13.dat:0x12bfb,scena/mp2010_13.dat,Oh! Welcome to the mayor's residence.,38
scena/mp2010_13.dat:0x12c30,scena/mp2010_13.dat,All of us were hired by the new mayor.,39
scena/mp2010_13.dat:0x12c66,scena/mp2010_13.dat,a half without those orbments...,33
scena/mp2010_13.dat:0x12c87,scena/mp2010_13.dat,Doing chores is a headache and,31
scena/mp2010_13.dat:0x12cb5,scena/mp2010_13.dat,I'm sure we'll get through this.,33
scena/mp2010_13.dat:0x12cd6,scena/mp2010_13.dat,"But if we work together,",25
scena/mp2010_13.dat:0x12cfe,scena/mp2010_13.dat,All of us were hired by the new mayor.,39
scena/mp2010_13.dat:0x12d34,scena/mp2010_13.dat,everything's back to normal.,29
scena/mp2010_13.dat:0x12d51,scena/mp2010_13.dat,"And now that Dario has returned,",33
scena/mp2010_13.dat:0x12d81,scena/mp2010_13.dat,which makes cleaning a huge hassle.,36
scena/mp2010_13.dat:0x12da5,scena/mp2010_13.dat,"I can't even use a vacuum cleaner,",35
scena/mp2010_13.dat:0x12dd7,scena/mp2010_13.dat,*Sigh* I never realized how big the manor was.,47
scena/mp2010_13.dat:0x12e15,scena/mp2010_13.dat,"in charge, but what will happen after?",39
scena/mp2010_13.dat:0x12e3c,scena/mp2010_13.dat,Things have been fine with the army,36
scena/mp2010_13.dat:0x12e6f,scena/mp2010_13.dat,"The servants will probably all get fired, huh?",47
scena/mp2010_13.dat:0x12ead,scena/mp2010_13.dat,"in charge, but what will happen after?",39
scena/mp2010_13.dat:0x12ed4,scena/mp2010_13.dat,Things have been fine with the army,36
scena/mp2010_13.dat:0x12f07,scena/mp2010_13.dat,I'd better start looking for my next job now.,46
scena/mp2010_13.dat:0x12f44,scena/mp2010_13.dat,"butler, around recently.",25
scena/mp2010_13.dat:0x12f5d,scena/mp2010_13.dat,"I haven't seen Dario, the manor's",34
scena/mp2010_13.dat:0x12f8e,scena/mp2010_13.dat,He seemed off after the former mayor was arrested.,51
scena/mp2010_13.dat:0x12fd0,scena/mp2010_13.dat,shouting about how there's 'a second me!',42
scena/mp2010_13.dat:0x12ffa,scena/mp2010_13.dat,It's never good when someone starts,36
scena/mp2010_13.dat:0x1302d,scena/mp2010_13.dat,Mayor Dalmore's arrest was a huge shock.,41
scena/mp2010_13.dat:0x13065,scena/mp2010_13.dat,like his usual self after that.,32
scena/mp2010_13.dat:0x13085,scena/mp2010_13.dat,"Dario, the butler, didn't seem",31
scena/mp2010_13.dat:0x130b3,scena/mp2010_13.dat,have been a huge shock.,24
scena/mp2010_13.dat:0x130cb,scena/mp2010_13.dat,Mayor Dalmore's arrest must,28
scena/mp2010_13.dat:0x130f6,scena/mp2010_13.dat,kind of commotion outside...,29
scena/mp2010_13.dat:0x13113,scena/mp2010_13.dat,There seems to be some,23
scena/mp2010_13.dat:0x13139,scena/mp2010_13.dat,I wonder what's up?,20
scena/mp2010_13.dat:0x1315c,scena/mp2010_13.dat,depending on the election results.,35
scena/mp2010_13.dat:0x1317f,scena/mp2010_13.dat,My career path will change,27
scena/mp2010_13.dat:0x131a9,scena/mp2010_13.dat,the harbor bar if it ends up being Portos.,43
scena/mp2010_13.dat:0x131d4,scena/mp2010_13.dat,"Tourism-related if Norman wins, or a spot at",45
scena/mp2010_13.dat:0x13210,scena/mp2010_13.dat,"Heh, a perfect re-employment plan, right?",42
scena/mp2010_13.dat:0x13249,scena/mp2010_13.dat,It seems Dario is back to normal.,34
scena/mp2010_13.dat:0x1327a,scena/mp2010_13.dat,"so weird, it was downright creepy.",35
scena/mp2010_13.dat:0x1329d,scena/mp2010_13.dat,"For a while there, he was acting",33
scena/mp2010_13.dat:0x132cd,scena/mp2010_13.dat,so having him around is a huge help.,37
scena/mp2010_13.dat:0x132f2,scena/mp2010_13.dat,"Regardless, he knows the manor well,",37
scena/mp2010_13.dat:0x13326,scena/mp2010_13.dat,It seems Dario is back to normal.,34
scena/mp2010_13.dat:0x13357,scena/mp2010_13.dat,"so weird, it was downright creepy.",35
scena/mp2010_13.dat:0x1337a,scena/mp2010_13.dat,"For a while there, he was acting",33
scena/mp2010_13.dat:0x133aa,scena/mp2010_13.dat,and this candle just doesn't cut it.,37
scena/mp2010_13.dat:0x133cf,scena/mp2010_13.dat,"With the orbments out of order, we have no light,",50
scena/mp2010_13.dat:0x13410,scena/mp2010_13.dat,the wonders of orbal civilization...,37
scena/mp2010_13.dat:0x13435,scena/mp2010_13.dat,"A fitting analogy for us folks, pathetic next to",49
scena/mp2010_13.dat:0x13475,scena/mp2010_13.dat,family for many years...,25
scena/mp2010_13.dat:0x1348e,scena/mp2010_13.dat,I have served the Dalmore,26
scena/mp2010_13.dat:0x134b7,scena/mp2010_13.dat,working here as the manor's caretaker.,39
scena/mp2010_13.dat:0x134de,scena/mp2010_13.dat,The new mayor invited me to continue,37
scena/mp2010_13.dat:0x13512,scena/mp2010_13.dat,to serving him wholeheartedly.,31
scena/mp2010_13.dat:0x13531,scena/mp2010_13.dat,"Consider me a new man, dedicated",33
scena/mp2010_13.dat:0x13561,scena/mp2010_13.dat,if there is anything you need.,31
scena/mp2010_13.dat:0x13580,scena/mp2010_13.dat,Do not hesitate to let me know,31
scena/mp2010_13.dat:0x135ae,scena/mp2010_13.dat,once more as its caretaker.,28
scena/mp2010_13.dat:0x135ca,scena/mp2010_13.dat,I have returned to the manor,29
scena/mp2010_13.dat:0x135f6,scena/mp2010_13.dat,work alongside my colleagues again.,36
scena/mp2010_13.dat:0x1361a,scena/mp2010_13.dat,I am basking in the joy of being able to,41
scena/mp2010_13.dat:0x13652,scena/mp2010_13.dat,yet another incident rears its head...,39
scena/mp2010_13.dat:0x13679,scena/mp2010_13.dat,"In the midst of such a crisis,",31
scena/mp2010_13.dat:0x136a7,scena/mp2010_13.dat,Whatever has become of the world recently?,43
scena/mp2010_13.dat:0x136e1,scena/mp2010_13.dat,"with the former mayor, but...",30
scena/mp2010_13.dat:0x136ff,scena/mp2010_13.dat,"Looking back, there were some puzzling goings-on",49
scena/mp2010_13.dat:0x1373f,scena/mp2010_13.dat,...I shouldn't say any more.,29
scena/mp2010_13.dat:0x1376b,scena/mp2010_13.dat,at fault. A crime must be acknowledged as such.,48
scena/mp2010_13.dat:0x1379b,scena/mp2010_13.dat,The fact remains that the former mayor was,43
scena/mp2010_13.dat:0x137d5,scena/mp2010_13.dat,yet another incident rears its head...,39
scena/mp2010_13.dat:0x137fc,scena/mp2010_13.dat,"In the midst of such a crisis,",31
scena/mp2010_13.dat:0x1382a,scena/mp2010_13.dat,Whatever has the world come to?,32
scena/mp2010_13.dat:0x13859,scena/mp2010_13.dat,Mayor Dalmore certainly was in the wrong...,44
scena/mp2010_13.dat:0x13894,scena/mp2010_13.dat,"alongside Dario, for many years.",33
scena/mp2010_13.dat:0x138b5,scena/mp2010_13.dat,"I have served the Dalmore family,",34
scena/mp2010_13.dat:0x138e6,scena/mp2010_13.dat,to die out is hard to handle.,30
scena/mp2010_13.dat:0x13904,scena/mp2010_13.dat,Knowing the family line is about,33
scena/mp2010_13.dat:0x13934,scena/mp2010_13.dat,the Dalmore family for many years.,35
scena/mp2010_13.dat:0x13957,scena/mp2010_13.dat,"No matter what anyone says, I served",37
scena/mp2010_13.dat:0x1398b,scena/mp2010_13.dat,out is truly a shame.,22
scena/mp2010_13.dat:0x139a1,scena/mp2010_13.dat,That the family line will die,30
scena/mp2010_13.dat:0x139ce,scena/mp2010_13.dat,for the servants and soldiers.,31
