offset,file,text_en,byte_budget
scena/mp2010_11.dat:0x141b,scena/mp2010_11.dat,"for mayor, he's still a bit spineless.",39
scena/mp2010_11.dat:0x1442,scena/mp2010_11.dat,Even after my husband became a candidate,41
scena/mp2010_11.dat:0x147a,scena/mp2010_11.dat,It's a little late for that now.,33
scena/mp2010_11.dat:0x149b,scena/mp2010_11.dat,"He's always saying, 'I'm not cut out for this.'",48
scena/mp2010_11.dat:0x14da,scena/mp2010_11.dat,I'd like him to be more dignified.,35
scena/mp2010_11.dat:0x14fd,scena/mp2010_11.dat,His supporters are watching him.,33
scena/mp2010_11.dat:0x152d,scena/mp2010_11.dat,"for mayor, he's still a bit spineless.",39
scena/mp2010_11.dat:0x1554,scena/mp2010_11.dat,Even after my husband became a candidate,41
scena/mp2010_11.dat:0x158c,scena/mp2010_11.dat,head outside and check out our wall.,37
scena/mp2010_11.dat:0x15b1,scena/mp2010_11.dat,"If you want to see how's he's looking, just",44
scena/mp2010_11.dat:0x15ec,scena/mp2010_11.dat,"have a long break soon, right?",31
scena/mp2010_11.dat:0x160b,scena/mp2010_11.dat,That's right. The Royal Academy will,37
scena/mp2010_11.dat:0x163f,scena/mp2010_11.dat,around the house all day long...,33
scena/mp2010_11.dat:0x1660,scena/mp2010_11.dat,Which means my son is going to be,34
scena/mp2010_11.dat:0x1691,scena/mp2010_11.dat,me a headache.,15
scena/mp2010_11.dat:0x16a0,scena/mp2010_11.dat,*Sigh* Just thinking about it gives,36
scena/mp2010_11.dat:0x16d3,scena/mp2010_11.dat,Our son Logan is very rational.,32
scena/mp2010_11.dat:0x1702,scena/mp2010_11.dat,Drives me nuts.,16
scena/mp2010_11.dat:0x1712,scena/mp2010_11.dat,has some rational argument for it.,35
scena/mp2010_11.dat:0x1735,scena/mp2010_11.dat,"Whenever something happens, he always",38
scena/mp2010_11.dat:0x176a,scena/mp2010_11.dat,among my husband's supporters.,31
scena/mp2010_11.dat:0x1789,scena/mp2010_11.dat,Seems there's some kind of dispute,35
scena/mp2010_11.dat:0x17bb,scena/mp2010_11.dat,"and quell it, but I doubt he was able to.",42
scena/mp2010_11.dat:0x17e5,scena/mp2010_11.dat,"Knowing him, I'm sure he went to try",37
scena/mp2010_11.dat:0x1819,scena/mp2010_11.dat,I suppose I should go support my husband.,42
scena/mp2010_11.dat:0x1852,scena/mp2010_11.dat,the complaints will begin.,27
scena/mp2010_11.dat:0x186d,scena/mp2010_11.dat,"If I don't encourage him,",26
scena/mp2010_11.dat:0x1896,scena/mp2010_11.dat,trouble at the harbor district.,32
scena/mp2010_11.dat:0x18b6,scena/mp2010_11.dat,"With orbments down, there's big",32
scena/mp2010_11.dat:0x18e5,scena/mp2010_11.dat,and has been gone since early morning.,39
scena/mp2010_11.dat:0x190c,scena/mp2010_11.dat,My husband was called by the mayor,35
scena/mp2010_11.dat:0x193e,scena/mp2010_11.dat,he lost to in the election.,28
scena/mp2010_11.dat:0x195a,scena/mp2010_11.dat,I asked why he'd help out someone,34
scena/mp2010_11.dat:0x198b,scena/mp2010_11.dat,Seems my husband's good nature has no bounds.,46
scena/mp2010_11.dat:0x19c8,scena/mp2010_11.dat,trouble at the harbor district.,32
scena/mp2010_11.dat:0x19e8,scena/mp2010_11.dat,"With orbments down, there's big",32
scena/mp2010_11.dat:0x1a17,scena/mp2010_11.dat,and has been gone since early morning.,39
scena/mp2010_11.dat:0x1a3e,scena/mp2010_11.dat,My husband was called by the mayor,35
scena/mp2010_11.dat:0x1a70,scena/mp2010_11.dat,an incident at the academy.,28
scena/mp2010_11.dat:0x1a8c,scena/mp2010_11.dat,I heard a rumor there was,26
scena/mp2010_11.dat:0x1ab5,scena/mp2010_11.dat,"Well, our son Logan is probably fine.",38
scena/mp2010_11.dat:0x1aea,scena/mp2010_11.dat,so I'm sure he made a swift escape.,36
scena/mp2010_11.dat:0x1b0e,scena/mp2010_11.dat,"He's more of a coward than you'd expect,",41
scena/mp2010_11.dat:0x1b46,scena/mp2010_11.dat,a wimp rather than the heroic type.,36
scena/mp2010_11.dat:0x1b6a,scena/mp2010_11.dat,"At times like this, I'm glad my boy's",38
scena/mp2010_11.dat:0x1b9f,scena/mp2010_11.dat,but my son Logan is probably safe.,35
scena/mp2010_11.dat:0x1bc2,scena/mp2010_11.dat,"I heard there was an incident at the academy,",46
scena/mp2010_11.dat:0x1bff,scena/mp2010_11.dat,sure he was able to get away.,30
scena/mp2010_11.dat:0x1c1d,scena/mp2010_11.dat,"He's surprisingly cowardly, so I'm",35
