offset,text_target
0x1436a,Aff...! Claridade demais aqui fora...
0x1438a,"Enfim, o sol nasce em qualquer lugar, pelo visto\n"
0x143bc,Pois é. Mesmo assim... O que é que eu faço agora...?
0x143ec,Como será que você está se sentindo?
0x1440b,Hein...?
0x14413,Olho pra trás com a pergunta repentina e vejo\n
0x14443,a Kuon preparando o café da manhã.
0x1445a,"Não vi nenhum sinal de ferimento por fora,\n"
0x14490,mas todo cuidado é pouco...
0x144b4,Acho que me sinto...
0x144c6,É verdade que eu estava em coma quando a Kuon me achou.\n
0x144fb,E depois ser perseguido por monstros enormes...
0x1452c,Então tento alongar os ombros e estalo o pescoço\n
0x14562,com algumas viradas de cabeça.
0x14583,"...Bom, parece que tudo ainda funciona."
0x145af,Tem certeza?
0x145bc,"Tô bem, sim. É mais dor muscular do que\n"
0x145ee,"qualquer outra coisa, na real."
0x14605,Minha resposta despreocupada arranca uma risadinha\n
0x14639,da Kuon. Talvez eu tenha forçado pra soar machão.
0x14666,"Fico aliviada em saber. Então, vamos partir\n"
0x14695,"depois do café, que tal?"
0x146b0,"Espera, partir?"
0x146bd,Partir pra onde?
0x146cd,"Ficar aqui seria má ideia, então vamos seguir\n"
0x146ff,pra uma vila aqui pertinho.
0x14719,Então é perto?
0x14728,"Aham, dá pra ir a pé."
0x1473f,"Saquei... Quer dizer, é que eu achei..."
0x14762,Achou o quê?
0x14774,"Meio que imaginei que você morasse aqui, Kuon."
0x1479c,"Ah, então você acha que eu tenho cara de eremita\n"
0x147ca,"do mato, vivendo lá nas montanhas? É isso? "
0x147fd,"Os olhos da Kuon se estreitam, o olhar fixo em mim..."
0x14829,"Bom, não vou te impedir. Se você quer que a gente\n"
0x1485a,"viva numa barraca, fique à vontade. O que acha\n"
0x14889,"disso, Haku?"
0x14893,"Soa como piada quando ela fala, mas o\n"
0x148c5,sorriso dela não chega aos olhos...
0x148e5,"E-Espera, calma aí! Não foi isso que eu quis dizer!"
0x1490f,Ahaha... É só brincadeira.
0x1492a,"Só dei uma passada, já que estou de viagem...\n"
0x1495a,"mas agora que você está aqui, é melhor irmos pra\n"
0x1498a,uma cidade.
0x14992,"Uma viagem, hum..."
0x149a4,"...Bom, talvez alguém na vila possa\n"
0x149d2,saber mais sobre mim.
0x149e6,Quem sabe? Talvez seja só isso que eu precise pra\n
0x14a13,esclarecer tudo isso.
0x14a22,"Beleza então... enquanto eu termino o café,\n"
0x14a4f,"você pode carregar a bagagem nele, Haku?"
0x14a7b,Head
0x14a80,"...""Nele""?"
0x14a8a,"Inclino a cabeça, confuso."
0x14aa3,"Bom, não vejo ninguém por aqui além da gente..."
0x14ad0,GREHHHH!
0x14ad9,MEU DEU--
0x14ae0,Q-Que diabo é essa coisa que parece um avestruz!?
0x14b11,Não sei se o Avestruz Supremo aqui acha que eu sou o\n
0x14b45,"jantar, mas ele não para de tentar arrancar um pedaço de\n"
0x14b79,mim...
0x14b7f,Avestruz? Não sei do que você está falando. Ele é só\n
0x14bb0,minha montaria.
0x14bba,"Montaria...? Tipo, um cavalo?"
0x14bd8,"Como essa coisa pode ser um--bom, não, é só olhar\n"
0x14c09,"pra Kuon... Acho que se ela diz que é cavalo, então é."
0x14c3d,"...Deus, dá pra sentir o bom senso evaporando\n"
0x14c6d,a cada minuto que passo aqui... 
0x14c90,"Depois do café, desmontamos a barraca e, com\n"
0x14cc1,"o sol baixo no céu, partimos. Com um\n"
0x14cef,avestruz.
0x14cf8,"Aliás, isso aqui é... seguro mesmo?"
0x14d1a,"E o que isso quer dizer, hein?"
0x14d3a,"Bom, você disse que está numa viagem.\n"
0x14d63,Espero não estar atrapalhando seus planos.
0x14d95,"A Kuon responde tranquila, como se não fosse nada."
0x14dbe,Não vim a esta floresta por nada importante.\n
0x14df5,"Você é só um pequeno desvio, então não se preocupe."
0x14e22,"Ah, é?"
0x14e2b,"Sim. Não é uma viagem com rumo certo, de todo jeito.\n"
0x14e56,"Eu só vou aonde o dia me levar, sabe?"
0x14e85,"Claro, tem uma coisa que eu gostaria de\n"
0x14eb1,"realizar, mas não é nada muito urgente."
0x14eda,"Mais do que tudo, eu só quero sentir o ar de novas\n"
0x14f0c,terras. Ver e ouvir coisas que nunca vivi.
0x14f3f,Fazer coisas que só posso fazer agora...\n
0x14f60,pra não ter nenhum arrependimento.
0x14f7d,"Ela fala olhando pra frente, pra algum lugar\n"
0x14fad,lá longe... 
0x14fc1,"Mesmo assim, seja qual for o motivo... Uma garota\n"
0x14ff5,como ela viajando sozinha por aí...?
0x15022,Tem muito perigo por aqui. Eu aprendi isso\n
0x15055,na pele ainda ontem...
0x1506e,Até entenderia se fossem só ruas asfaltadas\n
0x1509e,"de cidade, mas atravessar essa montanha enorme a pé?\n"
0x150cd,Sei lá.
0x150d6,Sabe...
0x150e2,Estou prestes a falar das minhas preocupações...
0x15107,...mas a Kuon para de repente. Ela estende\n
0x1513b,"o braço pro lado, sinalizando pra eu parar."
0x1516a,GRRRR...
0x15173,Mas que--
0x1517e,"Cães selvagens...? Não, lobos? Não sou biólogo, mas\n"
0x151b0,dá pra dizer que são algo parecido...
0x151dc,E-Ei!! O que a gente faz!?
0x151f4,Fazer... sobre o quê?
0x15206,"Ah, entendi! Acho que você vai ficar bem. Esses\n"
0x15234,não são nada de mais.
0x15250,V-Você acha?
0x1525d,Claro. É só balançar um graveto e eles se espalham.
0x15292,"Mesmo assim, eles estão vindo pra cima. Bom, que\n"
0x152bf,saco...
0x152cb,Deixa que eu enxoto eles. Não deve demorar\n
0x152ff,muito.
0x15305,"Que nada, deixa eu te ajudar."
0x15322,"Hehehe... Até agora, a coisa tava bem pesada pro meu lado.\n"
0x15359,"Foi mal, rapazes, mas chegou a hora de aliviar o estresse."
0x1538c,Head_toriuma
