offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAS051.DAT:7:2,AREAS051.DAT,7,2,"[14][C1]@""That's right.[02]There's a device in[01]the Tower of Wind[02]that will take us[01]far above the earth.[02]If we use it, we[01]should be able to[01]meet P'ung Ryong.""",208,[14][C1]
AREAS051.DAT:7:3,AREAS051.DAT,7,3,"[14][C1]@""Wait a minute...[01]Where's [04][03]?""",47,[14][C1]
AREAS051.DAT:7:5,AREAS051.DAT,7,5,"[14][81]A""What!? But I[01]thought...""",40,[14][81]
AREAS051.DAT:7:10,AREAS051.DAT,7,10,"[14][01][01]""That may be true...[02]But the Golden Plains[01]are too big to try[01]and search on foot.[02][04]",121,[14][01]
AREAS051.DAT:7:11,AREAS051.DAT,7,11,"[14][02][01]""Good luck, [04]",23,[14][02]
AREAS051.DAT:7:12,AREAS051.DAT,7,12,"[14][02][01]""Good luck, [04]",23,[14][02]
AREAS051.DAT:7:15,AREAS051.DAT,7,15,"[14][C1]@""Well, you're[01]right...[02][14][82]AThere might not be[01]any benefit for us.""",96,[14][C1]
AREAS051.DAT:7:16,AREAS051.DAT,7,16,"[14][C1]@""And it's true that[01]we don't know if our[01]plan will work...[02]Still...""",100,[14][C1]
AREAS051.DAT:7:17,AREAS051.DAT,7,17,"[14][C1]@""It just wouldn't[01]feel right[02][14][83]Ato sit around and[01]do nothing.""",92,[14][C1]
AREAS051.DAT:7:18,AREAS051.DAT,7,18,"[14][C1]@""We'll be in [05][02]Wyndia[06][01]soon, [04]",47,[14][C1]
AREAS051.DAT:7:19,AREAS051.DAT,7,19,"[14][C1]@""We'll be in [05][02]Wyndia[06][01]soon, [04]",47,[14][C1]
AREAS051.DAT:7:20,AREAS051.DAT,7,20,"[14][C1]@""We'll be in [05][02]Wyndia[06][01]soon, [04]",47,[14][C1]
AREAS051.DAT:7:21,AREAS051.DAT,7,21,"[14][C1]@""Elina and I were[01]born and raised[02]inside Castle[01]Wyndia...""",86,[14][C1]
AREAS051.DAT:7:23,AREAS051.DAT,7,23,"[14][81]A""But we had to! If[01]you're captured by[01]Ludia again,[02]we'll never be able[01]to find Elina.""",125,[14][81]
AREAS051.DAT:7:25,AREAS051.DAT,7,25,"[14][04][02]""There you are![01]Finally![02]I've been looking all[01]over for you!""",90,[14][04]
AREAS051.DAT:7:26,AREAS051.DAT,7,26,"[14][04][02]""You've got to help[01]us, Dragon Boy![02]We were able to get[01]back to our home,[01]but...""",118,[14][04]
AREAS051.DAT:7:27,AREAS051.DAT,7,27,"[14][04][02]""We need you to help[01]us! Will you come[01]help us?""[12]",73,[14][04]
AREAS051.DAT:7:28,AREAS051.DAT,7,28,"[14][05][02]""You're not being[01]nice![02]Please come help us!""[12]",69,[14][05]
AREAS051.DAT:7:29,AREAS051.DAT,7,29,"[14][05][02]""Don't be a big[01]meanie! Come and[01]help us!""[12]",65,[14][05]
AREAS051.DAT:7:30,AREAS051.DAT,7,30,"[14][06][02]""You're a big meanie,[01]just like those[01]nightmares![02]Come help us--pretty[01]pretty please?""[12]",126,[14][06]
AREAS051.DAT:7:31,AREAS051.DAT,7,31,"[14][07][02]""Really!? Hooray![01]Thank you!""",45,[14][07]
AREAS051.DAT:7:32,AREAS051.DAT,7,32,"[14][05][02]""We've been gone from[01]our homes so long,[02]we don't know what to[01]do anymore!""",110,[14][05]
AREAS051.DAT:7:45,AREAS051.DAT,7,45,"[14][08][03][0A][01]""Pippiki!""",22,[14][08]
AREAS051.DAT:7:51,AREAS051.DAT,7,51,Where do you want to go?[12][01][0C][93]Into Golden Plains[01]Leave the Plains[01]Nowhere,100,
AREAS051.DAT:7:52,AREAS051.DAT,7,52,"[14][C2]@""At this rate, we[01]should get to the[02]abandonded village[01]by tomorrow...""",103,[14][C2]
AREAS051.DAT:7:53,AREAS051.DAT,7,53,"[14][C2]@""I just hope the[01]Empire hasn't found[01]anybody yet...""",78,[14][C2]
