offset,text_target
AREAS004.DAT:8:0,"Voce ouve de tudo em lugares[01]assim...[02]Se esta procurando algo,[02]pode ser uma boa ideia[01]conversar com a galera[01]que fica aqui."
AREAS004.DAT:8:1,"Voce ouve de tudo em lugares[01]assim...[02]Se esta procurando algo,[02]pode ser uma boa ideia[01]conversar com a galera[01]que fica aqui."
AREAS004.DAT:8:2,"Voce ouve de tudo em lugares[01]assim...[02]Se esta procurando algo,[02]pode ser uma boa ideia[01]conversar com a galera[01]que fica aqui."
AREAS004.DAT:8:4,"[14][01][01]""Eu tava vindo pra ca,[01]sabe, quando vi esse[02]buraco gigante no chao...""[02][14][FF][FF][14][80]@""E voce caiu nele[01]e perdeu tudo que tinha,[01]certo?"""
AREAS004.DAT:8:5,"Bem-vindo, forasteiro.[01]Primeira vez em[01]Sarai?"
AREAS004.DAT:8:6,"[14][02][02]""nhac nhac nhac"""
AREAS004.DAT:8:7,Eu guardaria bem a bolsa[01]se fosse voce...[02]Nao ha nada que a galera[02]daqui nao faria por uns[01]trocados ou dois.
AREAS004.DAT:8:8,"Nada neste mundo e de graca.[02]Se quer perguntar algo pra[01]alguem aqui, tente[01]comprar uma bebida[02]ou duas."
AREAS004.DAT:8:9,"[14][03][03]""Huh? Pecas de Arenador?[01]Nao sei de nada disso.[02]Caso nao tenha percebido,[02]isso aqui e um bar,[01]nao uma loja."""
AREAS004.DAT:8:10,Dizem que tem uma cessacao[01]de fogo agora...[02]Nao quero nem pensar no que[02]aconteceria se a guerra[01]voltasse...
AREAS004.DAT:8:11,Alguns falam que ja viram[01]tropas Imperiais[02]andando pela cidade[01]ultimamente...[02]Faz a gente ficar pensando[01]se vao tentar comecas[01]outra guerra...
AREAS004.DAT:8:12,"Se esta procurando algo,[01]deveria tentar perguntar[02]no bar...[02]Mas eu nao iria la[01]se fosse uma rapariga..."
AREAS004.DAT:8:13,Bem bem... O que temos aqui?[02]Nao vejo muitas mulheres[01]num bar.
AREAS004.DAT:8:14,"[14][03][03]""Nao sei por que voce[01]esta procurando[02]o que esta procurando e[01]nem me importa...[02]Mas nao vai achar[01]o que procura aqui,[02]rapariga..."""
AREAS004.DAT:8:16,"[14][04][04]""Obrigado![02]Nao se preocupe—e de verdade![01]Eu nao tentaria enganar[01]ninguem!"""
AREAS004.DAT:8:17,"[14][04][04]""Digo serio—e um[01]otimo negocio!"""
AREAS004.DAT:8:18,"[14][04][04]""Oi! Parece que voce[01]nem tem grana[01]suficiente!"""
AREAS004.DAT:8:19,Ja achou o que procurava?
