offset,text_target
AREAD051.DAT:8:3,"[0C][06][14][80]@""Tem certeza que conseguimos atravessar assim?"""
AREAD051.DAT:8:5,[0C]!Mover [04]
AREAD051.DAT:8:6,[0C] Para alternar entre [04][05] e [04]
AREAD051.DAT:8:10,A neblina ficou mais densa -- é perigoso demais descer agora.
AREAD051.DAT:8:14,"[14][C1]@""Voce quer dizer ali onde esta a alavanca, certo? OK!"""
AREAD051.DAT:8:15,Voce quer se reunir com [04][05] e sair?[12]
AREAD051.DAT:8:18,"[0C][0C][14][81]@""E agora, [04][05]?"""
AREAD051.DAT:8:20,"[0C][0C][14][C1]@""Isso quer dizer que conseguimos atravessar, certo?"""
AREAD051.DAT:8:24,Alterne entre grupos[01]usando o botao [05][02]SELECT[06].[02]Ficar sobre um recipiente[01]o fara descer e[01]permanecer no lugar.
AREAD051.DAT:8:26,"""Ainda nao limpamos este lugar![02]Se voce ficar aqui muito tempo,[01]vai ficar contaminado!"""
AREAD051.DAT:8:27,"""Oi, [04][05]![01]Veio trabalhar?[02]Nao? Ah..."""
