offset,text_target
0x1aeaa5,"Pelas informações que temos, é possível assumir\n"
0x1aead5,que Maruruha tenha caído...\n
0x1aeafd,Bem lamentável.
0x1aeb0f,Isso conclui nosso relatório sobre a situação atual.\n
0x1aeb42,"está de pé. Agora, começamos o conselho emergencial."
0x1aeb6f,"Meu liege, não pudemos reunir todos os Oito Generais-\n"
0x1aeba0,Pilar com tão pouco aviso. Peço sua\n
0x1aebcc,perdão...
0x1aebdb,Estão perdoados. Obrigado a todos pela\n
0x1aec08,pressa e compreensão.
0x1aec21,"O Mikado observa do alto do seu trono,\n"
0x1aec4a,observando todos aqueles à sua frente.
0x1aec6a,Então... Maruruha caiu para Uzurusha.
0x1aec91,"Se tudo ocorrer como previsto, Uzurusha\n"
0x1aecbf,decerto prosseguirão com sua invasão.
0x1aecf0,Eles têm suprimentos em abundância. Soube que\n
0x1aed20,possuem um enorme exército à sua disposição.\n
0x1aed4e,ordem.
0x1aed57,Parece que fomos enredados pelas próprias estradas\n
0x1aed8a,construímos...
0x1aed96,"As estradas de Yamato são suas veias, seu sangue, e\n"
0x1aedc9,"sua prosperidade... Vosso Soberano, não deveis desesperar."
0x1aedfb,Com efeito...
0x1aee05,"O Mikado responde com estranha indiferença,\n"
0x1aee33,o olhar perdido na distância como se\n
0x1aee5d,distraído.
0x1aee69,Uzurusha... Antes um território disperso de cerca de\n
0x1aee9c,cem tribos; não verdadeiramente uma nação.
0x1aeec2,Isso se devia ao fato de que a maioria das tribos era\n
0x1aeef5,"nômades, viajando em busca de terras cultiváveis."
0x1aef21,"Porém, o clima árido de Uzurusha não\n"
0x1aef51,oferecer muito solo fértil.
0x1aef70,"As tribos frequentemente se guerreavam entre si,\n"
0x1aef9c,disputando o pouco de terra que podia ser\n
0x1aefcc,cultivado.
0x1aefd8,"Oprimidos pela fome e pobreza, ansiavam por\n"
0x1af00c,os solos férteis de Yamato — solo de que precisavam\n
0x1af03c,ordem de sobreviver.
0x1af04e,"Por vezes, grupos de saque pilhavam o povo\n"
0x1af083,"de Yamato, que passaram a vê-los como bárbaros."
0x1af0b2,Apesar dos saques... Eram raros os casos\n
0x1af0e7,em que os Uzurushan enfrentavam o exército de Yamato.\n
0x1af117,militar.
0x1af121,O objetivo principal era obter recursos.\n
0x1af14f,"Saqueavam apenas armazéns, ou levavam os\n"
0x1af17f,colheitas de Yamato.
0x1af19a,Os Uzurushan sabiam que teriam poucas\n
0x1af1c8,chances se enfrentassem toda a força de Yamato.\n
0x1af1f9,ira.
0x1af1fe,"Porém, com o surgimento de um homem,\n"
0x1af229,a situação mudou completamente.
0x1af24b,Gundhurua... um homem que uniu mais de cem\n
0x1af27c,tribos para criar uma nação poderosa em\n
0x1af2a6,geração.
0x1af2b2,"Após unificar os Uzurushan, voltou seus olhos para\n"
0x1af2e6,"invadindo nações vizinhas... E agora, Yamato."
0x1af317,"Embora menos prósperas, com um exército de veteranos\n"
0x1af34b,"guerreiros, suas forças vastamente superam Yamato."
0x1af37d,Pois a maioria das nações fronteiriças de Uzurusha\n
0x1af3ac,não esperávamos uma invasão em força total...
0x1af3d5,"...caíram uma a uma, incapazes de resistir.\n"
0x1af403,retaliação a tempo.
0x1af418,"Embora Yamato os tenha rechaçado, os Uzurushan\n"
0x1af44a,saborearam a breve vitória. Seus ataques\n
0x1af478,"continuaram, sua ferocidade renovada."
0x1af49b,"E as terras que tomaram viraram desertos, com\n"
0x1af4cd,nenhuma esperança de restauração...
