offset,text_source,byte_budget
0x1aeaa5,"From what information we have, it may be safe\n",47
0x1aead5,to assume that Maruruha has fallen...\n,39
0x1aeafd,Most regrettable.,17
0x1aeb0f,That concludes our report on the situation as it\n,50
0x1aeb42,"stands. Now, we begin the emergency council.",44
0x1aeb6f,"My liege, we could not gather all Eight Pillar\n",48
0x1aeba0,Generals on such short notice. I beg your\n,43
0x1aebcc,forgiveness...,14
0x1aebdb,You have my pardon. Thank you all for your\n,44
0x1aec08,haste and understanding.,24
0x1aec21,"The Mikado looks down from his throne,\n",40
0x1aec4a,surveying all those before him.,31
0x1aec6a,So... Maruruha has fallen to Uzurusha.,38
0x1aec91,"If all proceeds as predicted, Uzurusha will\n",45
0x1aecbf,doubtlessly progress onward with their invasion.,48
0x1aecf0,They are extremely well-supplied. I am led to\n,47
0x1aed20,believe that they have a vast army at their\n,45
0x1aed4e,command.,8
0x1aed57,It seems we have been ensnared by the very roads\n,50
0x1aed8a,we built...,11
0x1aed96,"Yamato's roads are its veins, its lifeblood, and\n",50
0x1aedc9,"its prosperity... My liege, you must not despair.",49
0x1aedfb,Indeed...,9
0x1aee05,"The Mikado answers with curious detachment,\n",45
0x1aee33,looking off into the distance as though\n,41
0x1aee5d,distracted.,11
0x1aee69,Uzurusha... Formerly a loose territory of around\n,50
0x1aee9c,a hundred tribes; not truly a nation.,37
0x1aeec2,This was because the majority of the tribes were\n,50
0x1aeef5,"nomads, traveling in search of arable land.",43
0x1aef21,"However, the arid climate of Uzurusha did not\n",47
0x1aef51,provide for much fertile soil.,30
0x1aef70,"The tribes often warred among themselves,\n",43
0x1aef9c,battling to control what little land could be\n,47
0x1aefcc,cultivated.,11
0x1aefd8,"Burdened with famine and poverty, they longed for\n",51
0x1af00c,the lush soils of Yamato--soil they needed in\n,47
0x1af03c,order to survive.,17
0x1af04e,"At times, raiding parties would pillage the people\n",52
0x1af083,"of Yamato, who grew to see them as barbarians.",46
0x1af0b2,Despite the raids... There were very few instances\n,52
0x1af0e7,in which the Uzurushans clashed with Yamato's\n,47
0x1af117,military.,9
0x1af121,Their primary goal was to obtain resources.\n,45
0x1af14f,"They would only raid storehouses, or take the\n",47
0x1af17f,Yamatans' harvested crops.,26
0x1af19a,The Uzurushans knew they would stand little\n,45
0x1af1c8,chance if they drew the full brunt of Yamato's\n,48
0x1af1f9,ire.,4
0x1af1fe,"However, with the appearance of one man,\n",42
0x1af229,the situation changed completely.,33
0x1af24b,Gundhurua... a man who united over one hundred\n,48
0x1af27c,tribes to create a mighty nation in one\n,41
0x1af2a6,generation.,11
0x1af2b2,"After unifying the Uzurushans, he set his gaze on\n",51
0x1af2e6,"invading surrounding nations... And now, Yamato.",48
0x1af317,"Though not as prosperous, with an army of veteran\n",51
0x1af34b,"warriors, their forces vastly outnumber Yamato's.",49
0x1af37d,Because most of Uzurusha's bordering nations\n,46
0x1af3ac,were not expecting a full-on invasion...,40
0x1af3d5,"...they fell one by one, unable to muster a\n",45
0x1af403,retaliation in time.,20
0x1af418,"Although Yamato drove them back, the Uzurushans\n",49
0x1af44a,savored their brief victory. Their assaults\n,45
0x1af478,"continued, their ferocity renewed.",34
0x1af49b,"And the lands they took became wastelands, with\n",49
0x1af4cd,no hope of restoration...,25
0x1af4e7,Gundhurua... The so-called 'great man' who\n,44
0x1af514,unified the barbarians and raised Uzurusha to\n,47
0x1af544,nationhood.,11
0x1af550,But... he is a fool.,20
0x1af565,To bare fangs against Yamato... Such audacity.\n,48
0x1af596,Does he truly think he stands a chance at\n,43
0x1af5c2,victory?,8
0x1af5cb,"If he aims to be our jester, then let us indulge\n",50
0x1af5fe,him and laugh.,14
0x1af60d,"Such disregard is unlike you, Lord Raiko.\n",43
0x1af639,Underestimation of their ability may be your\n,46
0x1af668,downfall.,9
0x1af672,"Humbling indeed, that I should be admonished by\n",49
0x1af6a4,you. Perhaps I must reconsider my expectations...,49
0x1af6d6,"Your words of caution are, I assure you,\n",42
0x1af701,duly noted.,11
0x1af70d,Ha... Hahaha.,13
0x1af71b,The Uzurushan army is showing signs of\n,40
0x1af744,"organization, as is their chain of command.",43
0x1af770,"Rather than relying on sheer force of numbers,\n",48
0x1af7a1,it would seem they are employing sophisticated\n,48
0x1af7d2,tactics and strategy.,21
0x1af7e8,"Strategy, you say...?",21
0x1af7fe,"The Mikado faintly smiles, as though he has\n",45
0x1af82c,just heard something amusing.,29
0x1af84a,...What a cold smile.,21
0x1af860,"Through every defense of the capital, I have\n",46
0x1af88f,taken control of countless battles...,37
0x1af8b5,"And for my merits, I am now one of the Eight\n",46
0x1af8e4,"Pillar Generals, known as Guardian of the\n",43
0x1af910,Imperial Capital.,17
0x1af922,Yet not once before have I seen my liege smile so\n,51
0x1af956,when facing war...,18
0x1af969,The plight of his suffering people must fill him\n,50
0x1af99c,with rage.,10
0x1af9a7,"The fault is mine, for letting the situation\n",46
0x1af9d6,escalate to push my liege to such emotion.\n,44
0x1afa03,Such shame...,13
0x1afa11,Soldier,7
0x1afa19,Reporting!,10
0x1afa24,What is the meaning of this disruption!?\n,42
0x1afa4f,You are in the presence of our liege!,37
0x1afa75,Messenger,9
0x1afa7f,This is an urgent matter! The Uzurushans have\n,47
0x1afaaf,crossed the border and begun their invasion!,44
0x1afadc,What? Where was the defense force?\n,36
0x1afb01,I thought we stationed enough troops to handle\n,48
0x1afb32,them!,5
0x1afb38,"Sir, the defenders could not counter an assault\n",49
0x1afb6a,from all major roads! They remain under siege!,46
0x1afb99,They're coming from all major roads...?,39
0x1afbc1,"I have heard they take hostages, and force their\n",50
0x1afbf4,families to fight for them... as expendable\n,45
0x1afc22,soldiers.,9
0x1afc30,I had thought that they had learned to behave\n,47
0x1afc60,themselves...,13
0x1afc6e,But it appears... they have yet to learn their\n,48
0x1afc9f,place.,6
0x1afca6,"The Mikado mutters, pity in his voice.",38
0x1afccd,It seems this owlo of barbarians does not know\n,48
0x1afcfe,Yamato's true power. Perhaps pride can drive a\n,48
0x1afd2f,man mad.,8
0x1afd38,"Ah, my liege. Please, give me your orders!",42
0x1afd63,"I promise you, your graciousness, the barbarians\n",50
0x1afd96,will crumple before my genius and might.,40
0x1afdbf,Be silent.,10
0x1afdca,Nyeh...?,8
0x1afdd3,Wha--Wh--Wh--Wh... How dare you talk to me like\n,49
0x1afe05,that! Who do you think I--,26
0x1afe20,I will not repeat myself.\n,27
0x1afe3c,Close your foul mouth.,22
0x1afe53,Nyeh... p-peh...,16
0x1afe64,"Great Mikado, we await your orders.\n",37
0x1afe8a,"You need but give the word, and we will\n",41
0x1afeb4,eliminate all opposition.,25
0x1afece,That will not be necessary.,27
0x1afeea,Tell the owlo of the barbarians this.\n,39
0x1aff12,"If he offers me his own head, I shall show mercy\n",50
0x1aff45,to his people.,14
0x1aff54,"And if he should refuse your benevolent proposal,\n",51
0x1aff88,my liege?,9
0x1aff92,I am not a ruler without mercy. But I am not so\n,49
0x1affc4,indulgent as to let such folly go unpunished.,45
0x1afff2,Those that refuse to learn must be made to learn.,49
0x1b0024,I give you permission to unleash your power.,44
0x1b0051,Destroy them. Let all witness the price of their\n,50
0x1b0084,ignorance.,10
0x1b008f,All in the room bow their head at the Mikado's\n,48
0x1b00c0,cold proclamation.,18
0x1b00d3,"Outright extermination... I confess, the prospect\n",51
0x1b0107,brings me unease...,19
0x1b011b,That is the will of our liege. We must destroy\n,48
0x1b014c,all who bring harm to our nation.,33
0x1b016e,"Well, at least this should keep me entertained\n",48
0x1b019f,for a while...,14
0x1b01ae,"With permission to release their powers, the\n",46
0x1b01dd,other Eight Pillar Generals seem keen for battle.,49
0x1b020f,I will need Haku and the others' help to keep us\n,50
0x1b0242,from suffering innocent casualties...,37
