offset,file,text_en,byte_budget
scena/mp2010_02.dat:0x2127,scena/mp2010_02.dat,My husband and I work as tour guides.,38
scena/mp2010_02.dat:0x215c,scena/mp2010_02.dat,a lot of customers. So we're taking a break.,45
scena/mp2010_02.dat:0x2189,scena/mp2010_02.dat,"But since the election is going on, we don't have",50
scena/mp2010_02.dat:0x21ca,scena/mp2010_02.dat,but I'm just relaxing at home.,31
scena/mp2010_02.dat:0x21e9,scena/mp2010_02.dat,"My husband is busy supporting a candidate,",43
scena/mp2010_02.dat:0x2223,scena/mp2010_02.dat,tour guide work.,17
scena/mp2010_02.dat:0x2234,scena/mp2010_02.dat,"the election, so we're taking a break from",43
scena/mp2010_02.dat:0x225f,scena/mp2010_02.dat,We don't have a lot of customers because of,44
scena/mp2010_02.dat:0x229a,scena/mp2010_02.dat,but I'm just relaxing at home.,31
scena/mp2010_02.dat:0x22b9,scena/mp2010_02.dat,"My husband is busy supporting a candidate,",43
scena/mp2010_02.dat:0x22f3,scena/mp2010_02.dat,"a lot of friends lately, apparently.",37
scena/mp2010_02.dat:0x2318,scena/mp2010_02.dat,My daughter Eletta has been making,35
scena/mp2010_02.dat:0x234a,scena/mp2010_02.dat,"about her being lonely, so I'm glad to hear it.",48
scena/mp2010_02.dat:0x237a,scena/mp2010_02.dat,She always stayed at home and I was worried,44
scena/mp2010_02.dat:0x23b5,scena/mp2010_02.dat,"a lot of friends lately, apparently.",37
scena/mp2010_02.dat:0x23da,scena/mp2010_02.dat,My daughter Eletta has been making,35
scena/mp2010_02.dat:0x240c,scena/mp2010_02.dat,I suppose this is thanks to Sunday School.,43
scena/mp2010_02.dat:0x2446,scena/mp2010_02.dat,Things are abuzz out front again...,36
scena/mp2010_02.dat:0x2479,scena/mp2010_02.dat,to be any speeches today.,26
scena/mp2010_02.dat:0x2493,scena/mp2010_02.dat,Hmm... I thought there weren't supposed,40
scena/mp2010_02.dat:0x24ca,scena/mp2010_02.dat,And I got my daughter off to Sunday School.,44
scena/mp2010_02.dat:0x24f6,scena/mp2010_02.dat,I'm done cleaning and doing laundry.,37
scena/mp2010_02.dat:0x252a,scena/mp2010_02.dat,a while. I'm not sure what I'll do with it.,44
scena/mp2010_02.dat:0x2556,scena/mp2010_02.dat,Phew. This is the first free time I've had in,46
scena/mp2010_02.dat:0x2593,scena/mp2010_02.dat,myself overthinking what to do.,32
scena/mp2010_02.dat:0x25b3,scena/mp2010_02.dat,"When I have free time, I always find",37
scena/mp2010_02.dat:0x25e7,scena/mp2010_02.dat,easily think of the things I want to do.,41
scena/mp2010_02.dat:0x2610,scena/mp2010_02.dat,"Even though when I'm busy, I can",33
scena/mp2010_02.dat:0x2640,scena/mp2010_02.dat,"the kid next door, Antonio.",28
scena/mp2010_02.dat:0x265c,scena/mp2010_02.dat,My son Gerome has started tutoring,35
scena/mp2010_02.dat:0x268e,scena/mp2010_02.dat,I think it's a good life experience.,37
scena/mp2010_02.dat:0x26b3,scena/mp2010_02.dat,"It's only while he is on break, but",36
scena/mp2010_02.dat:0x26e6,scena/mp2010_02.dat,"the child next door, Antonio.",30
