offset,text_target
0xc352f,{c5}Tutorial de Combate{c-1} no Glossário.
0xc3858,"Bom. Se vamos fazer isso, não tem\n"
0xc3885,um jeito mais eficiente?
0xc38aa,Tipo algo onde eu lute só um pouco\n
0xc38dc,e ganhe uma tonelada de experiência.
0xc390c,Entendido.
0xc3918,"Já esperávamos esse pedido de sua parte, e\n"
0xc3947,preparamos um oponente ao seu gosto.
0xc3976,Gah!? Esses caras são...
0xc398e,Tonelada de experiência.
0xc39a1,Pedimos àqueles que superaram a capacidade\n
0xc39d1,humana que fizessem uma aparição.
0xc39f1,"Isso não é ""superar a capacidade humana""!\n"
0xc3a1b,"Isso se chama ""não ser mais humano""!"
0xc3a44,Tudo errado... Queria um treino tão fácil\n
0xc3a75,que eu dormisse. O que aconteceu...?
0xc3c47,D-de algum jeito consegui... Vai mesmo\n
0xc3c78,acabar antes do amanhecer?
0xc3c93,Foi planejado sem falhas.
0xc3cb0,É um sonho. O tempo flui diferente aqui\n
0xc3cdf,da realidade. Um mero piscar pode durar horas.
0xc3d0f,E assim as rodas do tempo retrocedem.
0xc3d36,Este sonho vai se repetir.\n
0xc3d57,Vez após vez após vez.\n
0xc3d71,Eterno e sem fim...
0xc3d8c,"...Se está TENTANDO me assustar, está indo\n"
0xc3dc0,muito bem.
