offset,text_source,byte_budget
0x26228,Where... am I?,14
0x26237,"No one else around, or...?",26
0x26252,Huh? Someone's over there...,28
0x2626f,"Hey, you there! Could you spare a moment?",41
0x2629d,"Hey, I'm sorry for bothering you, but could I ask\n",51
0x262d1,you something?,14
0x262e0,Hello?,6
0x262e7,What's with this guy...? Excuse me? Hello?,42
0x26312,Unh... urgh...,14
0x26321,Huh? Is he trying to say something?,35
0x26345,U-Uurgh...,10
0x26350,He's... not looking so good. Is he sick?,40
0x26379,Ah... a-agh...,14
0x26388,"H-Hey, uh...",12
0x26395,Agh... aaagh... uuUURGH...,26
0x263b0,What in--Is he just crazy?,26
0x263cb,AaaaAAAGH!! UUUOOOHHHH!!,24
0x263e4,AAAAAAAAH!!,11
0x263f0,H-Huff... hah... hah...,23
0x26408,"Hey, are you all right? You were groaning in your\n",51
0x2643c,sleep...,8
0x26445,"Kuon looks at me, brow creased with worry.",42
0x26470,...a dream...?,14
0x2647f,N-No...,7
0x26487,A dream... Yeah. Just a dream.,30
0x264a6,Urgh... No way I'm gonna be able to get back to\n,49
0x264d8,sleep after that one. Talk about nightmares...,46
0x26507,"God. It's because I got attacked by that monster,\n",51
0x2653b,I'll bet.,9
0x26545,Haku?,5
0x2654b,"Kuon continues to look at me, questioning.",42
0x26576,"Sorry, it's nothing. I just had a bad dream.",44
0x265a3,That's a relief. Go wash your face and wake up a\n,50
0x265d6,little.,7
0x265de,"And after you do that, we'll get some breakfast,\n",50
0x26611,OK?,3
0x26615,Yeah. Sounds good...,20
