offset,text_target
0x1b51a3,*Bocejo*... Mmf.
0x1b51b2,"Tento suprimir o bocejo enorme, mas não\n"
0x1b51e2,não será negado.
0x1b51f1,Hmhm. Que bocejo bem interessante.
0x1b5210,"É, acho que ainda estou um pouco sonolento."
0x1b5237,"Olho para cima. Aos poucos, o céu a leste\n"
0x1b5268,está ficando mais claro.
0x1b527d,Normalmente eu estaria dormindo na cama nessa hora.
0x1b52a9,Não é a primeira vez que vou com Kuon\n
0x1b52d9,"para o mercado matinal, mas ainda precisava tirar uma soneca..."
0x1b530b,Haku?
0x1b5311,Hum?
0x1b5315,Obrigada por vir.
0x1b5328,"...Claro, sem problema."
0x1b533d,Ouço muitos gritos pela área...\n
0x1b536b,Mercadores tentando chamar a atenção de\n
0x1b5396,clientes em potencial.
0x1b53ab,Olho ao redor. Estou até impressionado\n
0x1b53db,por quantas pessoas estão funcionando bem nessa hora.
0x1b540c,"...Parece mais viva que o costumeiro hoje, né?"
0x1b5438,"Kuon dá um pequeno aceno, olhando\n"
0x1b5467,ao seu redor.
0x1b5477,É mesmo. Tem rumores de que vai ter\n
0x1b54a9,ser uma guerra... Talvez seja por isso?
0x1b54ca,Uma guerra?
0x1b54d1,"Ouvi que Uzurusha, a oeste, está invadindo\n"
0x1b5501,Yamato. Já tomaram uma região de fronteira.\n
0x1b552d,país.
0x1b5536,Yamato deve estar reunindo tropas para lutar\n
0x1b5567,repelir os invasores.
0x1b5579,Quê!? É a primeira vez que ouço isso. Não\n
0x1b55ab,é ruim se já tomaram território alheio\n
0x1b55dd,para baixo?
0x1b55e3,"Mesmo assim, não vejo uma única cara preocupada\n"
0x1b5613,aqui fora.
0x1b561d,"Na verdade, há quase uma sensação de empolgação.\n"
0x1b564e,Como se fosse ter um festival ou\n
0x1b5677,de alguma coisa.
0x1b5682,Imagino que nenhum cidadão pensa\n
0x1b56af,existe uma chance de Yamato perder essa guerra.
0x1b56dc,Kuon provavelmente adivinhou minha pergunta pelo meu\n
0x1b5708,expressão. Ela continua.
0x1b5726,É só mostrar quanta fé o povo tem\n
0x1b5757,deste país têm no Mikado.
0x1b577b,"Fé no Mikado, hein...?"
0x1b5798,"O país unificado de Yamato, composto de\n províncias menores. E o soberano que as governa..."
0x1b57fc,"Aquele velho... Não, deixa pra lá. Não\n"
0x1b582a,"ver nada, NÃO SABER nada."
0x1b584d,Pronto. Pegamos tudo que estava na\n
0x1b5881,"lista, então podemos voltar para casa agora."
0x1b58a0,Precisamos levar isso para Rulutieh antes que todos\n
0x1b58d2,"acorda, ou o café da manhã atrasa."
0x1b58f7,Certo sim.
0x1b5906,Ohhh... Hmmm...
0x1b5916,O que fazer? Não posso ignorar uma ordem direta\n
0x1b5947,do papai...
0x1b5954,E PARECE uma festa... mas com certeza\n
0x1b5988,não quero todos aqueles garotos suados comigo...
0x1b59b4,"Depois do café, Atuy fica sentada\n"
0x1b59e6,"uma carta na mão, parecendo profundamente pensativa."
0x1b5a10,Atuy? Algo está errado?
0x1b5a2a,É bem raro te ver tão pensativa\n
0x1b5a5b,dessas.
0x1b5a66,"Bem, recebi uma carta do papai hoje, e...\n"
0x1b5a95,"ah, é um pouco complicado."
0x1b5ab3,É algo sério? Você não está com uma cara\n
0x1b5ae1,feliz com o que quer que diga.
0x1b5aff,"Bem, veja--Ah!"
0x1b5b12,"Quando Atuy está quase explicando, ela bate\n"
0x1b5b44,"mãos juntas, como se a inspiração a acertasse."
0x1b5b70,Eu sei. Vocês dois estão ocupados agora?
0x1b5b9b,Hum?
0x1b5b9f,Não. Não há nada urgente que precisemos\n
0x1b5bcf,cuidar agora.
0x1b5bea,Mesmo?
0x1b5bf2,"Bom, não há nada urgente, mas isso não\n"
0x1b5c22,significa que estamos completamente livres...
0x1b5c40,"Bom, nesse caso, você toparia vir comigo\n"
0x1b5c6d,por um tempo? Há um lugar para o qual gostaria de ir.
0x1b5c9a,Atuy sorri alegremente...
0x1b5cb4,"Hah! Que pena pra você, Kuon. Parece\n"
0x1b5ce0,a vitória é minha.
0x1b5cf1,Veremos isso.
0x1b5d07,"Espero, por você, que não vá chorar quando\n"
0x1b5d37,você perde! Hya!
0x1b5d47,"Cinco, hein... Um, dois, três... Agora, pegue\n"
0x1b5d78,peça... ou mover duas a mais para tirar a outra...?
0x1b5da8,...Vou tirar essa!
0x1b5dbf,"Sinto muito, mas foi um erro. A armadilha\n"
0x1b5def,foi ativada. O que você devia ter visto\n
0x1b5e1c,fora o que procuro é isso!
0x1b5e2d,Im... possível!
0x1b5e3d,Tudo bem... é a minha vez agora.
0x1b5e57,"Cinco mais três, oito... Então eu pego\n"
0x1b5e87,essa peça em quatro...
0x1b5e9d,Grrrrr...
0x1b5ea7,E acho que é fim de jogo. Você perde pontos duplos.
0x1b5ed8,E-Espera! M-Minha mão escorregou! O que eu\n
0x1b5f07,realmente queria ERA ESSA peça!
0x1b5f25,Uma boa mulher nunca volta atrás na sua\n
0x1b5f4f,"palavra, eu pensaria?"
0x1b5f60,Argh! Como!? Como eu pude perder assim!?
0x1b5f90,"Tantas vitórias seguidas. Muito impressionante,\n"
0x1b5fba,querida irmã.
0x1b5fc7,"Não sabia que você era tão boa nesses jogos,\n"
0x1b5ffb,Senhora Kuon...
0x1b6008,Minhas mães adoravam jogos como esses.\n
0x1b6038,Fui melhorando naturalmente de tanto jogar com\n
0x1b6068,deles.
0x1b606e,...Hmhmhm. Esperaria isso de uma rival à\n
0x1b60a0,altura. Não tem graça sem uma\n
0x1b60cd,desafio.
0x1b60d8,Mas agora... você despertou A FERA EM MIM.
0x1b6107,Parece que é hora de mostrar o que acontece\n
0x1b6136,quando fico sério...
0x1b614c,O... K...
0x1b6156,Ouço as garotas conversando alegremente atrás de mim.
