offset,text_source,byte_budget
0x79bcb,"Even in lands across the sea, people speak of the\n",51
0x79bff,"Twin Shields, Lords Oshtor and Mikazuchi...",43
0x79c2b,That aura he projects... He might even be on par\n,50
0x79c5e,with...,7
0x79c66,"I never imagined he'd be such a great, noble man.",49
0x79c98,If he's earning that kind of praise from Kuon...,48
0x79cc9,Is he really all that?,22
0x79ce0,"Mm. There's that, yes, but I'm just... struck by\n",50
0x79d13,how much of this world is still unfamiliar to me.,49
0x79d45,"Kuon speaks distantly, her eyes following the man\n",51
0x79d79,himself as he rides away with his troops.,41
0x79da3,Ah...,5
0x79da9,"With a long-held exhale, Rulutieh slumps to the\n",49
0x79ddb,ground like a puppet with strings suddenly cut.,47
0x79e0b,Are you OK?,11
0x79e17,Ah... It feels like all the strength in my body\n,49
0x79e49,is gone...,10
0x79e54,"I don't blame you, after all that. I know you were\n",52
0x79e89,"scared, but it's gonna be all right now. Promise.",49
0x79ebb,"N-No, I meant...",16
0x79ecc,It was just nervewracking... r-really speaking\n,48
0x79efd,with Sir Oshtor himself.,24
0x79f16,So that's why.,14
0x79f25,"I understand he's an important guy and all, but\n",49
0x79f57,"you're a princess, Rulutieh.",28
0x79f74,Is he so high up the chain as that?,35
0x79f98,"N-No, I'm... nothing, next to him.",34
0x79fbb,"Lord Oshtor began as but a footman unrank'd, and\n",50
0x79fee,as a man unthinkably young aspire'd to the mantle\n,51
0x7a022,of Imperial Guard.,18
0x7a035,A more humble man--a man so loved amongst his\n,47
0x7a065,peers--th'art unlikely to meet.,31
0x7a085,"I'faith, milady Rulutieh's quaking at his presence\n",52
0x7a0ba,"hath warrant, for even the Mikado laudeth his name\n",52
0x7a0ef,with honors!,12
0x7a0fc,"Alas, there are those who brand milord an upstart,\n",52
0x7a131,but Maroro--Maroro knoweth far better.,38
0x7a158,So he's like the ideal folk hero.,33
0x7a17a,Verily so. Great pride hath Maroro in his young\n,49
0x7a1ac,lordship!,9
0x7a1b6,Why would you be proud?,23
0x7a1ce,Ah--merely that his lordship and I share in a\n,47
0x7a1fe,benefactor. Naught more complicated than that.,46
0x7a22d,"I'm not sure I get it, but if you say so.",41
0x7a257,"Another thing, though, has anyone seen Ukon? He's\n",51
0x7a28b,still not back--,16
0x7a29c,Did I hear my name?,19
0x7a2b0,The members of Ukon's company who had gone to meet\n,52
0x7a2e5,with the strike team reappear in timely fashion.,48
0x7a316,You sure took your sweet time. We didn't exactly\n,50
0x7a349,"have it easy, back here.",24
0x7a362,My bad. We ran into some delays securing the cargo\n,52
0x7a397,again.,6
0x7a39e,"Ukon points over his shoulder, and sure enough,\n",49
0x7a3d0,the caravan is back together again.,35
0x7a3f4,Transporting this stuff safely is our top\n,43
0x7a420,"priority, y'know.",17
0x7a432,"How fared thy strike at the brigands' hold,\n",45
0x7a460,Master Ukon?,12
0x7a46d,"Ah, the surprise attack went almost TOO well.\n",47
0x7a49d,The guidance from the strike team was perfect.,46
0x7a4cc,"We've got a few wounded, but no casualties.\n",45
0x7a4fa,Everybody's fine.,17
0x7a50c,"But hey, I heard something about you capturing\n",48
0x7a53d,the bandits' leader?,20
0x7a552,"Oho, so the good tidings have reached thine ears.\n",51
0x7a586,All praise unto Master Haku for his triumph!,44
0x7a5b3,I was just looking out for myself.,34
