offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAS021.DAT:7:0,AREAS021.DAT,7,0,"""We are a supplier to the[01]Imperial Army! We carry[01]only the best weapons!""[12][84][0C][94]Buy[01]Sell[01]Trade[01]Never mind",143,
AREAS021.DAT:7:1,AREAS021.DAT,7,1,"""We are a supplier to the[01]Imperial Army! We carry[01]only the best weapons!""[12][84][0C][94]Buy[01]Sell[01]Trade[01]Never mind",143,
AREAS021.DAT:7:2,AREAS021.DAT,7,2,"""You're not part of the[01]Army, are you? Can I help[01]you?""[12][85][0C][93]Buy[01]Sell[01]Never mind",110,
AREAS021.DAT:7:3,AREAS021.DAT,7,3,"""What? Looking for[01]someone?[02]Well, I doubt the person[01]you're looking for is in[01]here...[02]This is a military[01]installation, with only[01]military people, see?""",212,
AREAS021.DAT:7:4,AREAS021.DAT,7,4,"""What? Looking for[01]someone?[02]Well, I doubt the person[01]you're looking for is in[01]here...[02]This is a military[01]installation, with only[01]military people, see?""",212,
AREAS021.DAT:7:5,AREAS021.DAT,7,5,"""What do you think of this[01]big gun? Pretty cool, huh?[01]It's called the Carronade.[02]It shoots hexes. They used[01]it during the war to blast[01]enemy towns! BOOM!""",216,
AREAS021.DAT:7:6,AREAS021.DAT,7,6,"""This is Astana, where the[01]Carronade was built.[02]Since the Carronade is[01]one of the Empire's main[01]weapons,[02]Astana is also an[01]important military base[02]with a large number of[01]soldiers living here.""",269,
AREAS021.DAT:7:7,AREAS021.DAT,7,7,"""My boyfriend's one of the[01]guards stationed at Kyoin.[02]I hope he gets rotated back[01]here soon!""",131,
AREAS021.DAT:7:8,AREAS021.DAT,7,8,"""Haven't seen people like[01]you around here before...[02]Well, the Empire's a pretty[01]big place,[02]so I guess it's not[01]surprising there's people[01]like you living in it too.""",230,
AREAS021.DAT:7:9,AREAS021.DAT,7,9,"""Have you seen the big[01][05][02]aqueduct[06] nearby?[02]That's where Astana gets[01]all its water from.""",124,
AREAS021.DAT:7:10,AREAS021.DAT,7,10,"""Eh? Looking for someone,[01]you say?[02]Well, good luck! There's[01]people coming in and out[01]of here all the time!""",150,
AREAS021.DAT:7:11,AREAS021.DAT,7,11,"""I've heard they need lots[01]of water to cool the[02]Carronade after it's been[01]fired.[02]That's why the Army[01]built the aqueduct and[01]connected it here.""",201,
AREAS021.DAT:7:12,AREAS021.DAT,7,12,"Sorry there, friend, but[01]you're a little short on[01]zenny, I think.""",93,
