offset,text_source,byte_budget
0x1de886,Near the western border...,26
0x1de8a1,Another battle is unfolding.,28
0x1de8be,"Once again, the Uzurushan army overwhelms the\n",47
0x1de8ee,Yamatan army with sheer numbers.,32
0x1de90f,The difference approaches ten soldiers of\n,43
0x1de93b,Uzurusha for every one of Yamato.,33
0x1de95d,"Not only this, the Uzurushan army has seized the\n",50
0x1de990,advantage in terrain.,21
0x1de9a6,The old commander of the Uzurushan army stands\n,48
0x1de9d7,"high atop a cliff, surveying the Yamatan\n",42
0x1dea02,fortress...,11
