offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD024.DAT:8:0,AREAD024.DAT,8,0,"[0C][04][14][80]@""Pardon my[01]presumption,[02]but I believe you are[01]the God Emperor[01][04][06]...Yes?""",108,
AREAD024.DAT:8:1,AREAD024.DAT,8,1,"[0C][04][14][80]@""Pardon my[01]presumption,[02]but I believe you are[01]the God Emperor[01][04][06]...Yes?""",108,
AREAD024.DAT:8:2,AREAD024.DAT,8,2,"[0C][04][14][80]@""I have been[01]expecting you...[02]Ever since I saw the[01]flames rising from[02]the woods where I[01]had placed my[01]soldiers on watch.""",177,
AREAD024.DAT:8:3,AREAD024.DAT,8,3,"[0C][03][14][01][01]""Thou sayest thou[01]wert waiting for us?[02]Thou knowest of us[01]and what we are[01]then?""",119,
AREAD024.DAT:8:4,AREAD024.DAT,8,4,"[0C][04][14][80]@""Yes, Your Majesty.[02]You are the first[01]Emperor, [04][06],[02]who founded our[01]great Fou Empire.""",126,
AREAD024.DAT:8:6,AREAD024.DAT,8,6,"[0C][03][14][80]@""I'm afraid...Times[01]have changed, Your[01]Majesty...[0B]...[0B]""",85,
AREAD024.DAT:8:7,AREAD024.DAT,8,7,"[0C][03][14][80]@""You appear tired,[01]Majesty.[02]It is to be expected,[01]I suppose--[02]you have just awoken[01]from a long, long[01]sleep,[02]and you are not[01]exactly...complete,[01]are you?""",222,
AREAD024.DAT:8:9,AREAD024.DAT,8,9,"[0C][03][14][80]@""Alas, it is as you[01]say, my lord.[02]For now, we would[01]have you sleep[01]once more.""",117,
AREAD024.DAT:8:10,AREAD024.DAT,8,10,"[0C][03][14][02][02]""I wouldst call thee[01]foolish...[0B][02]But thou art mortal.[01]Thou cannot go[01]against thy nature,[02]no more than a fish[01]could walketh upon[01]the firmament.""",208,
AREAD024.DAT:8:13,AREAD024.DAT,8,13,"[0C][06][14][80]@""Trying to buy time[01]are you, Majesty?""",61,
AREAD024.DAT:8:14,AREAD024.DAT,8,14,"[0C][06][14][80]@""Set fire to the[01]trees.[02]We must stop him[01]before he recovers[01]his full strength.""",118,
