offset,text_source,byte_budget
0x30e09e,Several days of travel have passed since we\n,45
0x30e0cc,escaped the imperial capital.,29
0x30e0ea,"We've avoided detection so far, but Oshtor's not\n",50
0x30e11d,"looking good. All of us are worn out, or fast\n",47
0x30e14d,asleep.,7
0x30e155,It's plain to see we're all still pretty messed\n,49
0x30e187,up.,3
0x30e18b,...Hm?,6
0x30e192,"As we pass through a deep gorge, we reach a\n",45
0x30e1c0,"rock-strewn wasteland. Oshtor rises, looking\n",46
0x30e1ef,back sharply.,13
0x30e1fd,Dear brother...?,16
0x30e20e,What's up? Something catch your eye?,36
0x30e233,...So he has come.,18
0x30e246,What!?,6
0x30e24d,"I'm caught by surprise, and I quickly follow\n",46
0x30e27c,"his gaze, but I see nothing there.",34
0x30e29f,All I see is the gorge growing more and more\n,46
0x30e2ce,"distant in the setting sun's light, darkness\n",46
0x30e2fd,spreading.,10
0x30e308,I don't see anything. Are you sure you're\n,43
0x30e334,not just imagining things?,26
0x30e34f,No. I can sense him.,20
0x30e364,I realize Oshtor's mask is lightly vibrating;\n,47
0x30e394,a keening high-pitched noise audible from it.,45
0x30e3c2,This intense rage... this mad thirst for\n,42
0x30e3ed,destruction...,14
0x30e3fc,I know of only one man that gives off an aura\n,47
0x30e42c,such as this.,13
0x30e43a,Vurai is coming.,16
0x30e44b,Wha--,5
0x30e451,I feel a bead of cold sweat trickle down my\n,45
0x30e47f,cheek.,6
0x30e486,He's... still alive?,20
0x30e49b,"Lady Rulutieh, kindly stop the carriage.",40
0x30e4c4,Huh...?,7
0x30e4cc,"O-Oh, yes. Cocopo--",19
0x30e4e0,"The carriage stops, and all eyes look to Oshtor.",48
0x30e511,I shall hold him off here. I wish for all of you\n,50
0x30e544,to gain as much distance as possible while I do\n,49
0x30e576,so.,3
0x30e57a,Oshtor...,9
0x30e584,Don't be an idiot. You do realize the state\n,45
0x30e5b2,"you're in, don't you?",21
0x30e5cc,"Boss's right, yeah? If there's gonna be a\n",43
0x30e5f8,"showdown here, shouldn't we all take him on?",44
0x30e625,Indeed! We have beaten him once. All we have\n,46
0x30e654,to do is to trounce him once more.,34
0x30e677,"That will not be possible, for he has already\n",47
0x30e6a7,released his powers.,20
0x30e6bc,"We are the Akuruturuka. Of all of us here,\n",44
0x30e6e9,I alone stand a chance against his power.,41
0x30e713,That thing he did back in Uzurusha where he\n,45
0x30e741,wiped out an entire army on his own...,38
0x30e768,"But dear brother, if that is true, it is all\n",46
0x30e797,the more reason for us to lend you our aid...,45
0x30e7c5,No. It's the opposite.,22
0x30e7dc,"You're saying if we stick around, we'd be\n",43
0x30e808,holding you back. Is that it?,29
0x30e826,"Oshtor doesn't respond to me, but stands there\n",48
0x30e857,"silently, watching the horizon behind us.",41
0x30e881,"We're in bad shape, and we struggled against\n",46
0x30e8b0,Vurai even back then. Can we really take him\n,46
0x30e8df,at full power?,14
0x30e8ee,"Sure, he's probably still wounded, but he even\n",48
0x30e91f,caught up to our carriage. He's not done yet.,45
0x30e94d,That is...,10
0x30e958,Not to mention Atuy used up everything she had\n,48
0x30e989,in that last fight. She's still fast asleep.,44
0x30e9b6,Zzz... zzzz...,14
0x30e9c5,I'm sure she'd be happy to fight if we woke her\n,49
0x30e9f7,"up, but...",10
0x30ea02,"Ho boy. So we'd just end up slowin' you down,\n",47
0x30ea32,huh?,4
0x30ea37,...I am sorry.,14
0x30ea46,Don't worry about it. Can't really argue the\n,46
0x30ea75,fact that we wouldn't be much help against\n,44
0x30eaa2,that thing.,11
0x30eaae,"To be honest, we'd probably get slaughtered.\n",46
0x30eadd,"I feel bad for Oshtor, but this is probably\n",45
0x30eb0b,for the best.,13
0x30eb19,"I-I will stay here too, dear brother.",37
0x30eb3f,Nekone...,9
0x30eb49,I-I should be fine if I stay far enough behind\n,48
0x30eb7a,to simply watch over you. So please--,37
0x30eba0,"What troubles you, Nekone? It is unlike you to\n",48
0x30ebd1,ask for something so directly like this.,40
0x30ebfa,"But... you are still injured, dear brother.\n",45
0x30ec28,Yet you--,9
0x30ec32,"There is no need for concern. Nekone, could it\n",48
0x30ec63,be that you truly believe I might lose?,39
0x30ec8b,"No, I would never suggest such a thing!\n",41
0x30ecb5,There is no way that you could lose--,37
0x30ecdb,That is correct. I do not lose. Ever.\n,39
0x30ed03,"So, Nekone, I want you to rest easy and await\n",47
0x30ed33,my return.,10
0x30ed3e,But...,6
0x30ed45,It'll be all right. I think there's no need for\n,49
0x30ed77,us to worry about Oshtor.,25
0x30ed91,Kuon softly embraces Nekone from behind as she\n,48
0x30edc2,"watches her brother, face pale.",31
0x30ede2,Dear brother...,15
0x30edf2,"Nekone tries to keep close to Oshtor, but he\n",46
0x30ee21,"gently places his hand on her head, looking\n",45
0x30ee4f,to me.,6
0x30ee56,"Haku, I leave the rest to you. Head to Ennakamuy\n",50
0x30ee89,"first, and await my return.",27
0x30eea5,"I am undoubtedly biased, but I believe it is a\n",48
0x30eed6,fine home. I am sure that you will come to like\n,49
0x30ef08,it as well.,11
0x30ef14,"Yeah? Well, I'll look forward to it.",36
0x30ef39,...And please ensure that Nekone does not\n,43
0x30ef65,linger overlong.,16
0x30ef76,"What, me? You know she's going to end up hating\n",49
0x30efa8,my guts for this.,17
0x30efba,My apologies. I promise that I will make it\n,45
0x30efe8,up to you someday.,18
0x30effb,"Fine, but I'm gonna hold you to that.",37
0x30f021,Aaand up you go--,17
0x30f033,Ah!? Wh-What do you think you are doing!?,41
0x30f05d,"Yeah, yeah, quit struggling. Don't you forget\n",47
0x30f08d,"that promise, Oshtor.",21
0x30f0a3,L-Let me go! Unhand me! Where are you touching!?,48
