offset,text_source,byte_budget
0x94ba6,*Yaaaawn*...,12
0x94bb3,"I wanted to sleep a little more, but I try to\n",47
0x94be3,"stifle my yawn, ambling to the entrance.",40
0x94c0c,"Sorry to keep you waiting, dear sister.",39
0x94c34,Thanks for doing this for us.,29
0x94c52,"O-Oh no, anything for you, dear sister.",39
0x94c7a,D-Dear sister?,14
0x94c89,The odd way Kuon and Nekone are addressing each\n,49
0x94cbb,other startles me.,18
0x94cce,"The two pause and look at me, as though noticing\n",50
0x94d01,my reaction.,12
0x94d0e,Haku?\n,7
0x94d16,What's wrong?,13
0x94d24,"You guys... aren't long-lost sisters, are you?",46
0x94d53,Haku...,7
0x94d5b,"Oh, so the purpose of your journey was to find\n",48
0x94d8c,"your younger sister... Well, that'd make sense,\n",49
0x94dbe,anyway.,7
0x94dc6,What inane gibberish are you spouting now...?,45
0x94df4,Hmhm. I'm surprised you figured it out.,39
0x94e1c,...Huh?,7
0x94e24,"Yes, it's true! All along, Nekone was my\n",42
0x94e4f,long-lost little sister.,24
0x94e68,Kuon pulls Nekone dramatically into her arms.\n,47
0x94e98,Nekone looks... startled by this plot twist.,44
0x94ec5,"Nekone... I won't ever let you go, ever again.",46
0x94ef4,"Er, d-dear sister...?",21
0x94f0a,Nekone blushes slightly as Kuon rubs her cheek\n,48
0x94f3b,against her.,12
0x94f48,"U-Um... I, ah, I am...",22
0x94f5f,And... that's enough joking around.,35
0x94f87,"As Kuon chuckles, shifting back from Nekone,\n",46
0x94fb6,she starts explaining...,24
0x94fcf,"You see, Nekone and I promised ourselves to\n",45
0x94ffd,each other in sworn sisterhood.,31
0x9501d,Promised to each other...?,26
0x95038,...That has... a suspicious ring to it.\n,41
0x95062,"In a ""no minors allowed"" kind of way.",37
0x95088,"Somehow, I feel he is thinking of something\n",45
0x950b6,reprehensible...,16
0x950c7,You could say that though we aren't related\n,45
0x950f5,"by blood, we will remain devoted to each other,\n",49
0x95127,come what may... ,17
0x95139,"Simply put, it's a promise between us to trust\n",48
0x9516a,and treat each other like we are sisters by blood.,50
0x9519d,Ahaha... I've always wanted a little sister.,44
