offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD105.DAT:8:0,AREAD105.DAT,8,0,"[14][80]@""The mountain over[01]there's started[01]smokin'...[02]Looks like it might[01]be makin' ready t'[01]blow...""",135,[14][80]
AREAD105.DAT:8:1,AREAD105.DAT,8,1,"[14][80]@""The mountain over[01]there's started[01]smokin'...[02]Looks like it might[01]be makin' ready t'[01]blow...""",135,[14][80]
AREAD105.DAT:8:2,AREAD105.DAT,8,2,"[14][C6]@""...[0B]A god, eh?""",27,[14][C6]
AREAD105.DAT:8:3,AREAD105.DAT,8,3,"[0C][06][14][C6]@""Thou are the one[01]that claimeth to be[01]a god?""",71,
AREAD105.DAT:8:4,AREAD105.DAT,8,4,"[0C][05][14][01][01]""Me god. Who you,[01]tiny man?""",47,
AREAD105.DAT:8:5,AREAD105.DAT,8,5,"[0C][06][14][C6]@""Thou art not a god.[02][14][82]BThou art but a mere[01]shadow...Something[01]that hath drunk of[02]the dregs of the[01]power of gods and[01]believe that doing[02]so maketh you a[01]god yourself.[02]Thou hast been[01]affected by our[02]and the others'[01]power, that is[01]all.""",334,
AREAD105.DAT:8:6,AREAD105.DAT,8,6,"[0C][05][14][01][01]""Me not understand[01]puny man. Puny man[01]talk funny.[02]Does puny man think[01]me stupid?""",121,
AREAD105.DAT:8:7,AREAD105.DAT,8,7,"[0C][06][14][83]C""Perhaps...Perhaps[01]the world needeth[01]not gods?[02]What sayest thou?""",99,
AREAD105.DAT:8:8,AREAD105.DAT,8,8,"[0C][05][14][01][01]""Puny man not making[01]sense. Me not[01]understand puny man.[02]Me kill puny man.""",111,
AREAD105.DAT:8:9,AREAD105.DAT,8,9,"[14][C6]@""The Endless are[01]summoned to this[01]sphere...[02]This changeth the[01]very balance of[01]Nature herself,[02]flooding the world[01]with energies both[02]powerful and[01]dangerous,[02]and doth cause[01]those beings easily[01]influenced by it[02]to think themselves[01]gods...""",335,[14][C6]
AREAD105.DAT:8:10,AREAD105.DAT,8,10,"[14][02][02]""What then do mortals[01]thinketh?""",50,[14][02]
AREAD105.DAT:8:11,AREAD105.DAT,8,11,"[14][84]D""Wha...[0B]You![02]What did you do!?""",48,[14][84]
AREAD105.DAT:8:12,AREAD105.DAT,8,12,"[14][84]D""What'd you do[01]to t'god o' the[01]mountain!?""",63,[14][84]
AREAD105.DAT:8:13,AREAD105.DAT,8,13,"[14][84]D""Normal folks don't[01]be going around,[02]doin' stuff like[01]that...[02]Who are ya? No--[01]what are ya?""",134,[14][84]
