offset,text_target
AREAD105.DAT:8:0,"[14][80]@""A montanha ali começou [02]a fumar...[02]Parece que está se [02]preparando pra explodir..."""
AREAD105.DAT:8:1,"[14][80]@""A montanha ali começou [02]a fumar...[02]Parece que está se [02]preparando pra explodir..."""
AREAD105.DAT:8:2,"[14][C6]@""...[0B]Um deus, hã?"""
AREAD105.DAT:8:3,"[0C][06][14][C6]@""Tu és aquele que [01]reclama ser um deus?"""
AREAD105.DAT:8:4,"[0C][05][14][01][01]""Eu deus. Quem você, [01]homem pequeno?"""
AREAD105.DAT:8:5,"[0C][06][14][C6]@""Tu não és um deus. [02][14][82]BTu não és senão uma [01]sombra...Algo que [01]bebeu dos resíduos [02]do poder divino e [01]crê que assim te [02]tornas deus. [02]Tu foste afetado [01]por nosso poder [02]e dos outros; nada [01]mais."""
AREAD105.DAT:8:6,"[0C][05][14][01][01]""Eu nao entendo [01]homem pequeno. Fala [01]engraçado. [02]Homem pequeno [01]acha que sou burro?"""
AREAD105.DAT:8:7,"[0C][06][14][83]C""Talvez...Talvez o [01]mundo não necessite [01]deuses? [02]O que dizes?"""
AREAD105.DAT:8:8,"[0C][05][14][01][01]""Homem pequeno não [01]faz sentido. Eu nao [01]entendo. [02]Eu mato homem [01]pequeno."""
AREAD105.DAT:8:9,"[14][C6]@""Os Eternos são [01]convocados para este [01]mundo...[02]Isto muda o próprio [01]equilíbrio da Natureza, [02]inundando o cosmos [01]com energias poderosas [02]e perigosas, [02]e faz com que seres [01]facilmente influenciados [02]creiam-se deuses..."""
AREAD105.DAT:8:10,"[14][02][02]""O que então pensam [01]os mortais?"""
AREAD105.DAT:8:11,"[14][84]D""Que...[0B]Você! [02]O que você fez!?"""
AREAD105.DAT:8:12,"[14][84]D""O que você fez [01]pro deus da montanha!?"""
AREAD105.DAT:8:13,"[14][84]D""Gente normal não anda [01]fazendo coisa assim, [02]não...[02]Quem são vocês? Não— [01]o que são vocês?"""
