offset,text_source,byte_budget
0x208ad5,Messenger,9
0x208adf,R-Reporting! Our forces in the south are--,42
0x208b0e,Ngh...!,7
0x208b16,What... of our forces in the south?,35
0x208b3a,S-Sir... O-Our forces in the south... have\n,44
0x208b67,begun their retreat to regroup...,33
0x208b89,Oh...? Was I not recently told that our forces\n,48
0x208bba,had the upper hand just a short while ago?,42
0x208be5,Or did I perhaps mishear...?,28
0x208c02,"M-Moments after the report, an army led by a\n",46
0x208c31,"masked commander appeared, and our soldiers\n",45
0x208c5f,were--Gyaaaakh!,15
0x208c6f,The messenger cannot finish his report.\n,41
0x208c99,Gundhurua knocks him down with a vicious blow\n,47
0x208cc9,to the face.,12
0x208cd6,Adviser,7
0x208cde,One must remember to relay reports correctly.\n,47
0x208d0e,"So then, how is the eastern front doing?",40
0x208d37,E-Eastern forces are decimated...\n,35
0x208d5b,"We lost contact with the capital force, and the\n",49
0x208d8d,reinforcements...,17
0x208d9f,Th-Then that means the only soldiers we have\n,46
0x208dce,left are the ones stationed here!?,34
0x208df1,Gundhurua's men cannot hide their terror as\n,45
0x208e1f,report after report of their army's defeats\n,45
0x208e4d,come in.,8
0x208e56,Silence!,8
0x208e5f,Advisers,8
0x208e6b,Gundhurua roars at his shaken men.,34
0x208e8e,"B-But, my owlo, it is only a matter of time\n",45
0x208ebc,before the Yamatan forces will reach this\n,43
0x208ee8,place...,8
0x208ef1,I smell something foul coming from your mouth.,46
0x208f20,"Gundhurua grasps his subordinate by his jaw,\n",46
0x208f4f,and a sickening cracking noise echoes through\n,47
0x208f7f,the room.,9
0x208f89,Agh... Argh...,14
0x208f98,The pitiful retainer lying on the ground is\n,45
0x208fc6,hastily dragged out by soldiers.,32
0x208fe7,Hmph... This war is not over yet.,33
0x209009,"If I may speak, my owlo...",26
0x209024,You may.,8
0x20902d,We have confirmed that they have successfully\n,47
0x20905d,infiltrated Yamato's imperial capital.,38
0x209084,So those dirty little flies have settled...?,44
0x2090b1,The Yamatans will soon know that not all of our\n,49
0x2090e3,battles take place on the field.,32
0x209104,Very well. I hope you can supply some\n,39
0x20912c,entertainment for me.,21
0x209142,There is nothing so offensive as a\n,36
0x209167,disappointing performance.,26
0x209182,"Yes, my owlo.",13
0x209190,Khahahahahahaha...,18
0x2091a3,A shadow flits across the rooftop.\n,36
0x2091c8,"It raises a hand in signal, and other shadows\n",47
0x2091f8,rise all across the city.,25
0x209212,"The veiled figures all look to the palace,\n",44
0x20923f,"dim and dark in the night air, and vanish from\n",48
0x209270,sight.,6
0x209277,Hm...,5
0x20927d,"Eye contact, please. Yes, good, good... And\n",45
0x2092ab,"lips should not be touching. Remember,\n",40
0x2092d4,anticipation is key.,20
0x2092e9,"Woshis sketches on his drawing board,\n",39
0x209311,illustrating two nude men embracing as they\n,45
0x20933f,close in to kiss.,17
0x209351,"Before him are his Yatanawarabe, faces red with\n",49
0x209383,embarrassment as they model by his instruction.,47
0x2093b3,"Good, good... Hmhmhm. Now I want you to push him\n",50
0x2093e6,"down, as though to say ""Give up, and you're\n",45
0x209414,"mine!""",6
0x20941b,The Yatanawarabe look at him with what seems\n,46
0x20944a,"like disapproval, and Woshis responds with an\n",47
0x20947a,excuse.,7
0x209482,"Work...? Oh, come now. Ever since the war began,\n",50
0x2094b5,I have dealt with paperwork day after day after\n,49
0x2094e7,day.,4
0x2094ec,"Truly, what good does all this paperwork do?\n",46
0x20951b,We cannot sustain soldiers on documents alone...,48
0x20954c,At least let me do as I please after night\n,44
0x209579,"falls. I am not causing anyone any harm, am I?",46
0x2095a8,"Now, next...",12
0x2095b5,As Woshis places a new sheet on his drawing\n,45
0x2095e3,"board, a shadow glides silently behind him.",43
0x20960f,"A long, thin wire slides out from the shadow's\n",48
0x209640,"wrist, and he tries to slip it around Woshis'\n",47
0x209670,neck--,6
0x209677,Brigand,7
0x20967f,"Just as he places it around the man's neck,\n",45
0x2096ad,the assassin's body stiffens.,29
0x2096cb,"His body zips upward, as if pulled by something,\n",50
0x2096fe,and he is slammed to the ceiling... and then to\n,49
0x209730,the ground.,11
0x20973c,Hurgh--,7
0x209744,The assassin cannot understand what has just\n,46
0x209773,happened to him.,16
0x209784,He is restrained by some invisible force.\n,43
0x2097b0,"Unable to move, he stares up at Woshis, eyes\n",46
0x2097df,wide.,5
0x2097e5,"Beside Woshis, countless other shadows--\n",42
0x209810,different from the assassins--gradually appear.,47
0x209840,An Uzurushan agent... I presume?,32
0x209861,"Woshis sighs, as though faintly troubled by\n",45
0x20988f,something.,10
0x20989a,I do pity your plight... Uzurusha's owlo prefers\n,50
0x2098cd,"glory in combat, yes? You must be otherwise\n",45
0x2098fb,employed.,9
0x209905,"If you wish to covertly sway the war, there\n",45
0x209933,are more peaceful ways of doing so.,35
0x209957,"Woshis sighs again, deeper and more despondent.",47
0x209987,But this kind of tactic changes nothing...\n,44
0x2099b4,"Unfortunate for the both of us, really.",39
0x2099dc,"As Woshis mutters this, one of the shadows\n",44
0x209a09,quickly whispers into his ear.,30
0x209a28,It seems the other intruders have been dealt\n,46
0x209a57,"with. My liege is kept safe by Lady Honoka,\n",45
0x209a85,after all.,10
0x209a90,Now then...,11
0x209a9c,"Woshis slowly rises from his seat, and looks\n",46
0x209acb,into the face of the assassin pinned before him.,48
0x209afc,"I really am sorry, but I think we have quite\n",46
0x209b2b,a lot to discuss.,17
0x209b3d,"Oh, you needn't worry. I have no intent to cause\n",50
0x209b70,you any pain.,13
0x209b7e,Now... Let us commence.,23
