offset,text_source,byte_budget
0x1a6d4,Kuon leads me to a squat stone building near the\n,50
0x1a707,edge of town...,15
0x1a717,It seems to be a storehouse--multiple bags are\n,48
0x1a748,stacked high inside.,20
0x1a75d,"A few lie open, seemingly full of tiny, seed-like\n",51
0x1a791,grains...,9
0x1a79b,The innkeeper wants eight of these bags carried\n,49
0x1a7cd,over to the mill.,17
0x1a7df,"I see. These, huh?",18
0x1a7f2,That's right.,13
0x1a800,"She says that like it's nothing, but each sack looks\n",54
0x1a837,like it weighs a ton...,23
0x1a84f,I'm surprised she wants to work after walking all\n,51
0x1a883,day. I wouldn't be able to even if I tried.,43
0x1a8b3,Yep. Eight of these. Over to the mill.,38
0x1a8da,"Urgh, she wants me to help her? I'm exhausted. I can\n",54
0x1a911,"barely move, for crying out loud.",33
0x1a933,"But I AM indebted to her, and it'd be bad form to\n",51
0x1a967,"just stand and watch... She's taking care of me,\n",50
0x1a99a,after all.,10
0x1a9a5,"All right, let me help you out a bit, then.",43
0x1a9d1,...Huh?,7
0x1a9d9,Kuon has an astonished look on her face. Was she not\n,54
0x1aa10,expecting me to offer to help?,30
0x1aa2f,"I said, let me help you out a bit.",34
0x1aa52,"Kuon just stares in amazement for a moment, then\n",50
0x1aa85,smiles and nods.,16
0x1aa96,"Mm, thanks. I appreciate it. Could you take eight\n",51
0x1aaca,"of these bags over to the mill, then?",37
0x1aaf0,Sure. Just eight?,17
0x1ab02,If you'd please.,16
0x1ab13,Eight... That's... actually quite a few.,40
0x1ab3c,...Wait a sec. Eight?,21
0x1ab52,Wait... You mean all of them!?,30
0x1ab71,Best of luck.,13
0x1ab7f,"Wait, wait, hold up. Don't give me a ""best of luck""\n",53
0x1abb5,and bail. You're making me do all the work?,43
0x1abe1,Huh?,4
0x1abe6,"Don't ""huh?"" me! I said I'd help, not do all the\n",50
0x1ac19,work for you!,13
0x1ac27,"Um... Haku, I accepted this job for your sake.\n",48
0x1ac58,I'm not too keen on taking that away from you.,46
0x1ac87,...What?,8
0x1ac90,"""For my sake?"" What does she mean by THAT?",42
0x1acbb,I thought that being taken care of all the time\n,49
0x1aced,"might be weighing on you, so I wanted to help.",46
0x1ad1c,"If you had some work to do and earn your keep with,\n",53
0x1ad52,you wouldn't have to feel that way. Right?,42
0x1ad7d,Wh--,4
0x1ad82,That was... completely unnecessary.,35
0x1ada6,It's not like I feel emasculated or guilty or\n,47
0x1add6,anything like that.,19
0x1adea,"Either way, there's no way I'm going to be able to\n",52
0x1ae1f,do this on my own. I'm gonna need her help.,43
0x1ae4b,The only jobs the innkeeper had left were children's\n,54
0x1ae82,"chores, but it's better than nothing...",39
0x1aeaa,Children's... chores?,21
0x1aec0,"I look over at the huge, heavy bags, each sack an\n",51
0x1aef4,"armful, filled to the brim.",27
0x1af10,Something wrong?,16
0x1af21,KIDS carry these?,17
0x1af33,"Huh? Yeah, when they want to work for a little\n",48
0x1af64,"pocket money, sure.",19
0x1af78,I... I don't mean anything by it. I just wanted you\n,53
0x1afae,to know why it's the only job left.,35
0x1afd2,Kuon adds that last part pretty quickly. I get the\n,52
0x1b007,feeling she thinks she's hurt my masculinity.,45
0x1b035,"Come on, though. If this is just a kids' chore, the\n",53
0x1b06b,bags must be way lighter than they look.,40
0x1b094,It can't be that bad. I guess I'd better just get\n,51
0x1b0c8,it over with.,13
0x1b0d6,Urgh... HURGH--!!,17
0x1b0e8,*WHUMP*,7
0x1b0f0,I stand corrected. They are not light.,38
0x1b117,"The mill isn't far from here, but it's not close,\n",51
0x1b14b,either. And I have to make the trip eight times?,48
0x1b17c,"With bags this heavy, that doesn't seem like work a\n",53
0x1b1b2,"child could help with, let alone do on their own.",49
0x1b1e4,Haku?,5
0x1b1ea,"Kuon, how exactly is this a chore for children?\n",49
0x1b21c,Are you pulling my leg?,23
0x1b234,Um...,5
0x1b23a,Kuon gives an ambiguous reply and averts her eyes.,50
0x1b26d,"Why, y--I knew it.",18
0x1b280,"...He's probably still recovering, yeah... doesn't\n",52
0x1b2b5,have his full strength back. That must be it.,45
0x1b2e3,"Hey, don't avoid the question.",30
0x1b302,"We can't have you overexerting yourself, so sit\n",49
0x1b334,"there while I carry them, OK?",29
0x1b352,"Hey, I'm talking to y--",23
0x1b36a,And she's already gone. Geez. I won't say no to a\n,51
0x1b39e,"sit-down, but I can't say I'm not annoyed.",42
0x1b3c9,I manage to rouse myself and chase after her.,45
0x1b3f7,The sight of Kuon stacking multiple enormous bags\n,51
0x1b42b,onto her shoulders greets me inside the storehouse.,51
0x1b45f,Hup.,4
0x1b464,"*WHUMP, WHUMP, WHUMP*",21
0x1b47a,She tosses sack after sack onto a pile on her\n,47
0x1b4aa,"shoulders, as though they were as light as beanbags.",52
0x1b4df,Coming through.,15
0x1b4ef,"Kuon, the remaining seven bags piled high on her\n",50
0x1b522,"shoulders, bounces effortlessly past me and out the\n",53
0x1b558,door.,5
0x1b55e,A children's... chore...,24
0x1b577,OK. Right. I'm just... I'm gonna act like I didn't\n,52
0x1b5ac,see that.,9
