offset,text_target
AREAS041.DAT:7:0,[0C][8A][12][82][0C][82]Sim Nao
AREAS041.DAT:7:1,[0C][8A][12][82][0C][82]Sim Nao
AREAS041.DAT:7:2,[0C][88][12][82][0C][82]Sim Nao
AREAS041.DAT:7:4,E perigoso viajar[01]ferido desse jeito. [02]Por que nao fica aqui[01]e descansa um pouco?
AREAS041.DAT:7:5,Quer descansar?
AREAS041.DAT:7:6,Quer descansar?
AREAS041.DAT:7:7,"E dificil trabalhar nesse[01]negocio, sabe? Lidar com[01]reclamacoes e gente[01]sem zenny...[02]Enfim, quer[01]descansar?"
AREAS041.DAT:7:8,"E dificil trabalhar nesse[01]negocio, sabe? Lidar com[01]reclamacoes e gente[01]sem zenny...[02]Enfim, quer[01]descansar?"
AREAS041.DAT:7:9,Aqui e a hospedaria[01]mais limpa do[01]vilarejo![02]Quer descansar?
AREAS041.DAT:7:10,Aqui e a hospedaria[01]mais limpa do[01]vilarejo![02]Quer descansar?
AREAS041.DAT:7:11,"Sei tudo sobre voce[01]e seus amigos, [04]"
AREAS041.DAT:7:12,"Sei tudo sobre voce[01]e seus amigos, [04]"
AREAS041.DAT:7:13,"Ate agora, voces[01]procuraram em [07]"
AREAS041.DAT:7:20,"Por que tenho que ficar[01]aqui vendendo coisa nessa[01]loja, hein?[02]E chato! Quero um[01]trabalho mais emocionante,[01]com viagem e responsabilidade!"
AREAS041.DAT:7:21,Nao fazia ideia de[01]haver tantos tipos[01]de itens diferentes!
AREAS041.DAT:7:22,"Quanto mais fadas[01]trabalhando aqui, mais[01]facil ficar com itens raros!"
AREAS041.DAT:7:23,Obrigado por vir! E[01]bom ver voces de novo!
AREAS041.DAT:7:24,Estou MUITO entediado![01]Nunca acontece nada[01]emocionante por aqui!
AREAS041.DAT:7:25,"Nao temos armazem,[01]entao guardamos tudo[01]na barriga![02][0B]E brincadeira, tolinho!"
AREAS041.DAT:7:26,O que a gente faz?[01]Compramos coisas.
AREAS041.DAT:7:27,"Desculpa—gostaria de[01]dar desconto, mas[01]negocio e negocio."
AREAS041.DAT:7:33,Somos so uma loja[01]de armas comum![01]Quer comprar algo?
