offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD033.DAT:12:0,AREAD033.DAT,12,0,"[0C][03][14][C1]@""It's beautiful...[0B]""",36,
AREAD033.DAT:12:1,AREAD033.DAT,12,1,"[0C][03][14][C1]@""It's beautiful...[0B]""",36,
AREAD033.DAT:12:2,AREAD033.DAT,12,2,"[0C][02][14][C2]@""There's a village[01]called [05][02]Kyria[06] to the[01]east of here.""",86,
AREAD033.DAT:12:4,AREAD033.DAT,12,4,"[0C][04][14][C1]@""Isn't that...?[0B]""",31,
AREAD033.DAT:12:5,AREAD033.DAT,12,5,"[0C][04][14][C2]@""It's that dragon[01]that destroyed the[01]dam...[0B]""",71,
AREAD033.DAT:12:6,AREAD033.DAT,12,6,"[0C][04][14][80]@""Never seen a dragon[01]come this close to[01]the shore before.""",89,
AREAD033.DAT:12:7,AREAD033.DAT,12,7,"[0C]C[14][80]@""Looks like[01]your paths[01]have become[02]intertwined[01]with the[01]dragon's...""",103,
AREAD033.DAT:12:8,AREAD033.DAT,12,8,"[0C]C[14][01][01]""Do you know a[01]lot about the[01]dragons, ma'am?""",71,
AREAD033.DAT:12:9,AREAD033.DAT,12,9,"[0C]C[14][02][02]""Is this the[01]same dragon[02]that destroyed[01]the dam?""",76,
AREAD033.DAT:12:10,AREAD033.DAT,12,10,"[0C]C[14][80]@""Dragons don't[01]attack people,[01]dear...[02]This one just[01]wants to tell[01]you something.""",121,
AREAD033.DAT:12:12,AREAD033.DAT,12,12,"[0C][04][14][80]@""Dragons are beyond[01]the understanding of[01]mortals like us...[02]What we know of them[01]comes to us in songs[01]from ancient times.""",178,
AREAD033.DAT:12:13,AREAD033.DAT,12,13,"[0C]C[14][80]@""Do you want to[01]hear one of my[01]songs?[02]It won't cost[01]you much...""[12]",99,
AREAD033.DAT:12:14,AREAD033.DAT,12,14,"[0C][04][14][80]@""Heh heh...Thank you[01]kindly.[02]All right, here's a[01]song for you.""",96,
AREAD033.DAT:12:15,AREAD033.DAT,12,15,"[0C][04][14][80]@""10 zenny again?[01]Not exactly big[01]spenders, are you?""",80,
AREAD033.DAT:12:16,AREAD033.DAT,12,16,"[0C][04][14][80]@""Boy, you sure keep[01]a tight grip on your[01]money, don't you?[02]Still, I'm out of[01]other songs, so I[01]guess I have to sing[02]you the real 'Song[01]of the Dragon'.""",219,
AREAD033.DAT:12:17,AREAD033.DAT,12,17,"[0C]C[14][80]@""Heh heh...[02]Guess that[01]wasn't the[02]'Song of the[01]Dragon',[01]was it?[02]Want to hear[01]another song?[02]It won't cost[01]you much...""[12]",173,
AREAD033.DAT:12:18,AREAD033.DAT,12,18,"[0C][81][05][08]The ne'erending sea of[01]brown,[01]to the edge of the world[01]does it run[01]Vast and deep, astride[01]the world like a crown,[01]So large as to even swallow[01]the setting sun.[06]",229,
AREAD033.DAT:12:19,AREAD033.DAT,12,19,"[0C][81][05][08]The sun rises and sets,[01]and so do the days pass us[01]by,[01]What is a lifetime,[01]but the blink of a[01]eye?[06]",145,
AREAD033.DAT:12:20,AREAD033.DAT,12,20,"[0C][81][05][08]To all things come an end,[01]All falls with time into[01]dust[01]Be it beast, flower, or[01]man,[01]All to time's embrace[01]surrender we must[06]",183,
AREAD033.DAT:12:21,AREAD033.DAT,12,21,"[0C][81][05][08]From the world's dawning[01]to its end,[01]The Endless open the[01]way[01]You who hear their call,[01]Abandon yourself to fate,[01]and surrender yourself[01]to all[06]",206,
AREAD033.DAT:12:22,AREAD033.DAT,12,22,"[0C]C[14][02][02]""I don't get[01]it![02]What was that[01]supposed to[01]mean!?""",78,
AREAD033.DAT:12:23,AREAD033.DAT,12,23,"[0C]C[14][80]@""It means that[01]when the[01]dragons move,[02]the world[01]follows.[02]Everything the[01]dragons do[02]changes the[01]world in some[01]way...[02]And you all[01]have been[02]caught up in[01]that change...""",240,
AREAD033.DAT:12:25,AREAD033.DAT,12,25,"[0C][03][14][03][01]""Thank you for[01]singing to us,[01]ma'am.""",59,
AREAD033.DAT:12:27,AREAD033.DAT,12,27,The dragons leave us...,33,
AREAD033.DAT:12:28,AREAD033.DAT,12,28,The end of an age is upon[01]us...,44,
AREAD033.DAT:12:29,AREAD033.DAT,12,29,"A baby frog is not[01]a frog, not a frog[01]It's a tadpole[01]Tadpole, tadpole[01]Baby frog is called a[01]ta-d-pole!",143,
AREAD033.DAT:12:30,AREAD033.DAT,12,30,"A baby frog is not[01]a frog, not a frog[01]It's a tadpole[01]Tadpole, tadpole[01]Baby frog is called a[01]ta-d-pole!",143,
AREAD033.DAT:12:31,AREAD033.DAT,12,31,"A baby frog is not[01]a frog, not a frog[01]It's a tadpole[01]Tadpole, tadpole[01]Baby frog is called a[01]ta-d-pole!",143,
AREAD033.DAT:12:32,AREAD033.DAT,12,32,"A baby frog is not[01]a frog, not a frog[01]It's a tadpole[01]Tadpole, tadpole[01]Baby frog is called a[01]ta-d-pole!",143,
AREAD033.DAT:12:33,AREAD033.DAT,12,33,A swarm of bees in May[01]Is worth a load of hay;[01]A swarm of bees in June[01]Is worth a silver spoon;[01]A swarm of bees in July[01]Is not worth a fly.,195,
AREAD033.DAT:12:34,AREAD033.DAT,12,34,Sniff sniff[01]Sniff sniff[01]Smell the flowers[01]But don't pluck them![01]Leave them for someone[01]Else to smell.,142,
AREAD033.DAT:12:35,AREAD033.DAT,12,35,"From the world's dawning[01]to its end,[01]The Endless open the[01]way[01]You who hear their call,[01]Abandon yourself to fate,[01]and surrender yourself[01]to all",199,
AREAD033.DAT:12:36,AREAD033.DAT,12,36,"[14][04][03]""I...am Ni Ryong.[02]From the bottom of[01]the Sea of Mud,[02]I watcheth o'er this[01]world.[02]I hear the earth[01]speaking in her[01]dreams,[02]and I doth guide the[01]boundaries of the[01]land.[02]Tell me, young Yorae[01]Dragon...Dost thou[01]needeth my strength?""[12][01][0C][92]Please help me![01]Not right now",370,[14][04]
AREAD033.DAT:12:37,AREAD033.DAT,12,37,"[14][04][03]""Very well...[02]Let us then stand[01]witness to the fate[02]of the world[01]together...""",113,[14][04]
AREAD033.DAT:12:38,AREAD033.DAT,12,38,"[14][04][03]""So be it...[02]I shall continue my[01]vigil...Alone...""",75,[14][04]
AREAD033.DAT:12:39,AREAD033.DAT,12,39,You are now able to draw[01]upon the Mud Dragon's[01]power![02]You learned:[01][05][02][09]D[04][06]!,104,
AREAD033.DAT:12:40,AREAD033.DAT,12,40,"[14][04][03]""Another awaits your[01]coming...[02]In the land called[01]Shikk, surrounded by[01]trees.[02]If thou seekest the[01]dragon, seek ye[01]there.""",174,[14][04]
AREAD033.DAT:12:41,AREAD033.DAT,12,41,Only the [05][02]Yorae Dragon[06][01]can understand what it[01]says...,78,
