offset,text_target
0x7486f,{c5}Tutorial de Combate{c-1} no Glossário.
0x74d66,Olha só. Parece que temos um novato\n
0x74d96,"idiota, entrando sem pensar."
0x74db0,Hm. Esses próximos parecem bem seguros de\n
0x74ddb,mas não parecem tão difíceis...
0x74e07,Hah! Fale o que quiser. Temos um trunfo\n
0x74e3c,"na manga, tá bom?"
0x74e50,Um trunfo...? Putz!? Treinaram Gigiri pra\n
0x74e82,lutar por vocês...!? Estão loucos!?
0x74ea6,"Hahaha! O que acha? Quem é que ""não é tão durão""\n"
0x74ed8,agora!? Não tem como a gente per--\n
0x74f04,AAAARGH!!
0x74f0f,"...Sabe, pra ser um sonho, isso é estranhamente realista.\n"
0x74f44,Deixa pra lá... Acho que não tem como fugir disso.
0x7506d,"Grr, como!? Meu plano era perfeito..."
0x75092,Não pense que já ganhou!
0x750b3,"Pode ter me derrotado, mas depois disso virá\n"
0x750e5,com certeza um segundo Gigiri! E um terceiro!\n
0x75114,E um quarto!
0x75122,"Que inferno, quantos desses vão aparecer!?\n"
0x75155,"Não chame o azar... Chega de surpresas ruins, por favor..."
