offset,text_source,byte_budget
0x2d990c,"Kuon, where to next?",20
0x2d9921,Take a right on the next corner.\n,34
0x2d9944,"From there, it's a straight shot to a water\n",45
0x2d9972,channel.,8
0x2d997b,"Got it. Rulutieh, careful not to fall.",38
0x2d99a2,"Y-Yes... Thank you. Cocopo, please be careful...",48
0x2d99e6,We've been walking for quite a while.\n,39
0x2d9a0e,Wonder what's above us right now...,35
0x2d9a32,You kinda lose track of directions when everything\n,52
0x2d9a67,keeps twisting and turning like this.,37
0x2d9a8d,"Wooow, look how huge that water channel is.",43
0x2d9ab9,"Whoa, a river? That's a river, right?",37
0x2d9adf,The water channel before us is about as wide\n,46
0x2d9b0e,as the main street.,19
0x2d9b22,"Multiple small waterways flow into it, like\n",45
0x2d9b50,angular tributaries.,20
0x2d9b65,"Upstream is a slight slope, and there are large\n",49
0x2d9b97,bars that keep anyone from going further forward.,49
0x2d9bc9,"One, two, three... Here. It's this one.",39
0x2d9bf1,Kuon grabs the bar and begins to rotate it.,43
0x2d9c1d,There...,8
0x2d9c26,"After a little while, the bar comes loose from\n",48
0x2d9c57,"the floor, unscrewed.",21
0x2d9c6d,"With the bar loose, there's a gap just wide\n",45
0x2d9c9b,enough for a person to get through.,35
0x2d9cbf,"If we climb this all the way up, it should lead\n",49
0x2d9cf1,onto the palace grounds.,24
0x2d9d0e,"We rip the map up into meaningless shreds, then\n",49
0x2d9d40,throw them into the water channel.,34
0x2d9d63,...Well?,8
0x2d9d6c,All clear. There's no one around.,33
0x2d9d8e,Nice. Looks like we made it in.,31
0x2d9dae,Hm... So where exactly is this?,31
0x2d9dce,It looks to be the garden near the inner\n,42
0x2d9df9,building.,9
0x2d9e11,"Shhh...! Cocopo, please... we need you to be\n",46
0x2d9e40,quiet.,6
0x2d9e47,"Haku, I don't think we have much time. We might\n",49
0x2d9e79,only have moments until a patrol walks by.,42
0x2d9ea4,"Uruuru, Saraana, we made it in just like we\n",45
0x2d9ed2,planned. Can you take care of the rest?,39
0x2d9efa,As you wish.,12
0x2d9f07,"Veiled from the eyes of heaven,\n",33
0x2d9f29,veiled from the eyes of the sun...,34
0x2d9f4c,"Bend natural law to our Master's will,\n",40
0x2d9f75,and open the path.,18
0x2d9f88,A mist...?,10
0x2d9f93,"Whooaa. Look, it's all foggy!",29
0x2d9fb1,After Saraana and Uruuru close their eyes and\n,47
0x2d9fe1,"chant, a white mist begins to form around us.",45
0x2da00f,It's this mist...,17
0x2da021,Now they cannot see us.,23
0x2da039,We have shifted the planes. If we follow this\n,47
0x2da069,"path, no one should be able to detect us.",41
0x2da093,This way.,9
0x2da09d,"Please, follow us.",18
0x2da0b0,"Hey, Rulie, what exactly does all that mean?",44
0x2da0dd,Um... well... I think we can... reach where Sir\n,49
0x2da10f,Oshtor is without anyone finding us...? I think?,48
