offset,text_source,byte_budget
0x2ae6ea,...Enemy subdued.,17
0x2ae6fc,Breathing and heart rates stable.\n,35
0x2ae720,They are incapacitated.,23
0x2ae738,They're good...,15
0x2ae748,So this is what fighting Tuskur soldiers is\n,45
0x2ae776,like... They're well-trained.,29
0x2ae794,"Everyone held to my orders not to kill anyone,\n",48
0x2ae7c5,but we can't keep holding back at this rate.,44
0x2ae7f2,"If we'd even made one mistake, it probably\n",44
0x2ae81f,would have meant death...,25
0x2ae839,Not bad. Looks like the wind's shiftin' in our\n,48
0x2ae86a,favor.,6
0x2ae871,All right. Let's do this just like we planned.\n,48
0x2ae8a2,"Ready, Jachdwalt?",17
0x2ae8b4,"Sure thing. If you're trustin' me with this,\n",46
0x2ae8e3,'least I can do is make good on that.,37
0x2ae909,"Haku, we need to hurry. We haven't got much\n",45
0x2ae937,time left.,10
0x2ae942,"Kuon, I understand we can't lollygag, but I\n",45
0x2ae970,think you're getting too anxious about this.,44
0x2ae99d,"Haku--Everyone else, too. You're all failing\n",46
0x2ae9cc,to understand me.,17
0x2ae9de,Understand what?,16
0x2ae9ef,"I'm worried for my country, sure, but I'm much\n",48
0x2aea20,more worried about all of you.,30
0x2aea3f,"What do you mean, much MORE worried...?",39
0x2aea6b,"Haku, do you really think Yamato can win this\n",47
0x2aea9b,war?,4
0x2aeaa0,Huh? I mean... Things aren't looking too hot\n,46
0x2aeacf,"right now, maybe, but I think they can pull it\n",48
0x2aeb00,off.,4
0x2aeb05,"I'm fairly sure Yamato's not going to ""pull it\n",48
0x2aeb36,"off.""",5
0x2aeb3c,...Huh?,7
0x2aeb44,"In fact, I'm certain that Yamato is going to\n",46
0x2aeb73,lose this war.,14
0x2aeb82,D-Dear sister...?,17
0x2aeb94,"Hold on. What do you mean, you're certain?\n",44
0x2aebc1,"You know they have Munechika, right? The\n",42
0x2aebec,Akuruturuka?,12
0x2aebf9,"Sure, Tuskur is a force to be reckoned with,\n",46
0x2aec28,but I wouldn't count Yamato out just yet.,41
0x2aec52,"I'm sure you've noticed, Haku. The Tuskur army\n",48
0x2aec83,could annihilate Yamato's if they wanted to.,44
0x2aecb0,But Tuskur's been holding back on taking the\n,46
0x2aecdf,offensive.,10
0x2aecea,That's...,9
0x2aecf4,She's right. Even with Yamato's forces isolated\n,49
0x2aed26,"and weakened, they haven't made a focused attack\n",50
0x2aed59,yet.,4
0x2aed5e,"If they really intended to take the offensive,\n",48
0x2aed8f,they had a chance to take that fortress...,42
0x2aedba,But couldn't the same thing be said for the\n,45
0x2aede8,Yamatans? If they had their full strength...,44
0x2aee15,"That's not it, Haku. It's not that Yamato wasn't\n",50
0x2aee48,fighting at its full potential--it wasn't being\n,49
0x2aee7a,ALLOWED.,8
0x2aee83,Nobody in the Yamato army noticed how they were\n,49
0x2aeeb5,slowly tying the noose around their own necks.,46
0x2aeee4,"Whittling down their numbers, holding out false\n",49
0x2aef16,hope of victory until the point of no return...,47
0x2aef46,It's a tactic that a certain mononofu of Tuskur\n,49
0x2aef78,excels at.,10
0x2aef83,And if I had to guess... I'd say that person is\n,49
0x2aefb5,here. Right now.,16
0x2aefc6,"""That person""?",14
0x2aefd5,Soldier,7
0x2aefdd,"Lady Munechika, we've received no word of\n",43
0x2af009,movement from Lord Dekopompo's forces.,38
0x2af030,...It matters not. I did not intend to rely on\n,48
0x2af061,"him for this plan, anyway.",26
0x2af07c,Sound the retreat. We will fall back and regroup\n,50
0x2af0af,outside of their range.,23
0x2af0c7,Understood!,11
0x2af0d3,My soldiers are highly experienced in the arts\n,48
0x2af104,"of war, and yet this fortress eludes my grasp...",48
0x2af135,I must admit that I've underestimated the\n,43
0x2af161,enemy's strength.,17
0x2af173,And this knot of foreboding in my chest...,42
0x2af19e,I worry that we're entrenching ourselves far\n,46
0x2af1cd,too deep.,9
0x2af1d7,"Please be careful, Lord Haku. It may be that\n",46
0x2af206,we are already--,16
0x2af217,"Lady Munechika, the gates!",26
0x2af232,Hm?,3
0x2af236,The gates... Are they launching a\n,35
0x2af25a,counteroffensive? But that sacrifices their\n,45
0x2af288,advantage...,12
0x2af295,Are they so conceited as to throw away their\n,46
0x2af2c4,"high ground, or...? No. No, that is not it.",43
0x2af2f0,"...I see. We finally meet, you and I.",37
0x2af316,"When the perfect opportunity arrives, he'll\n",45
0x2af344,show himself on the battlefield--,33
0x2af366,"Ironic. At the moment I least wish to face him,\n",49
0x2af398,the man I've been waiting for finally appears.,46
0x2af3c7,Kuon & Munechika,16
0x2af3d8,"The Warmaster of Tuskur, Benawi!",32
0x2af3f9,The Warmaster of Tuskur...?,27
0x2af415,"Benawi's lieutenant is probably on the field,\n",47
0x2af445,too. He craves battle above all el--,36
0x2af46a,"Oh, man. Took you long enough to show up,\n",43
0x2af496,didn't it?,10
0x2af4a4,"Crap, there were still enemies around--",39
0x2af4cc,"And here I was, waiting all patiently for you\n",47
0x2af4fc,to try and retake those stolen supplies...,42
0x2af527,It... can't be...,17
0x2af539,"But man, FLYING up? Even the chief wasn't\n",43
0x2af565,expecting that one.,19
0x2af579,"This guy's... Everyone, stand back. This\n",42
0x2af5a4,could get ugly in a hurry.,26
0x2af5bf,"Huh? What do you mean, ugly?",28
0x2af5dc,Oooh...,7
0x2af5e4,I'll be damned! Who could've expected it?,41
0x2af60e,I thought you were busy making a mess across the\n,50
0x2af641,sea. What brings you back here...,33
0x2af663,...my lady?,11
0x2af66f,Kurou...,8
0x2af678,"Dear sister, is that...",23
0x2af690,Does... this guy know Kuon?,27
0x2af6ac,"No, don't focus on that. He said something else.\n",50
0x2af6df,Something about expecting an attack from us?,44
0x2af70c,Blade_Center,12
0x2af71a,Blade_Dummy1,12
0x2af727,"And fraternizing with the enemy, too! Is someone\n",50
0x2af75a,having her little rebellious phase?,35
0x2af77e,"Oh, but how time flies...",25
0x2af798,Kurou... I...,13
0x2af7a6,"Come, now, don't make that face. You know the\n",47
0x2af7d6,"score. You've got it all figured out, right?",44
0x2af803,We all go through this when we're young.,40
0x2af82c,"Oh, I know. Could it be you're thinking of this\n",49
0x2af85e,as your grand betrayal? Tearing it all down?,44
0x2af88b,"Heh. But that's not quite true, now, is it?",43
0x2af8b7,As if a pup going on the rampage is going to\n,46
0x2af8e6,"hurt anyone. A little nibble at the ankle,\n",44
0x2af913,nothing more.,13
0x2af921,Wh--,4
0x2af926,I suppose it's your right as a child to see the\n,49
0x2af958,"world as you please. Go on, then, pup. Rage!",44
0x2af985,"Kurou, is that what you think? That I'm treating\n",50
0x2af9b8,all this as a childish game?,28
0x2af9d5,It isn't?,9
0x2af9df,...Nngh.,8
0x2af9e8,Do you have ANY idea how I've agonized over\n,45
0x2afa16,all this?,9
0x2afa20,And you have the gall to call it a game...?,43
0x2afa4c,Miss Kuon...,12
0x2afa59,"Ahahahaha! ""Agonized,"" was it? A little trifle\n",48
0x2afa8a,like this was all it took to make your resolve\n,48
0x2afabb,waver?,6
0x2afac2,In that case--,14
0x2afad1,Eep!,4
0x2afad6,"Nekone, stay behind me--",24
0x2afaef,"I think your resolve's just a touch weak,\n",43
0x2afb1b,"wouldn't you agree, my lady?",28
0x2afb38,Nothing like the kind of resolve it takes\n,43
0x2afb64,to stand on the battlefield!,28
0x2afb81,"No matter who they are, if they stand against\n",47
0x2afbb1,you on the field--You cut them down and\n,41
0x2afbdb,press on!,9
0x2afbe5,Even if it's your countryman. Your loving\n,43
0x2afc11,parent. Even your child!,24
0x2afc2a,Even if that person is the beloved treasure of\n,48
0x2afc5b,your sworn liege--,18
0x2afc6e,You cut them down!,18
0x2afc81,THAT'S what it means to have resolve!,37
0x2afca7,I'd appreciate it if you didn't push your\n,43
0x2afcd3,warped ideals on me.,20
0x2afce8,D-Dear sister... This man is...,31
0x2afd08,"It's all right, Nekone. I'll protect you.",41
0x2afd38,Cocopo...\n,11
0x2afd44,Cocopo?,7
0x2afd4c,Why so surprised? This is what it means to stand\n,50
0x2afd7f,on opposite sides of a war.,27
0x2afd9b,"If you've just come to chat, that's one thing.\n",48
0x2afdcc,"Otherwise, I can hardly let you skip merrily\n",46
0x2afdfb,"off, can I?",11
0x2afe07,Especially if you want to play with the\n,41
0x2afe31,"grownups. Or is this all a game, after all?",43
0x2afe5d,"If that's the case, I can just close my eyes\n",46
0x2afe8c,"and pretend I didn't see anything, if it\n",42
0x2afeb7,pleases you.,12
0x2afec4,"So, what's it going to be?",26
0x2afedf,"If we turn back now, he'll let us off the hook...",49
0x2aff11,How very kind of him... Condescending bastard.\n,48
0x2aff42,We didn't come this far just to back down.,42
0x2aff6d,"Still, he feels different from the ones we just\n",49
0x2aff9f,fought...,9
0x2affa9,Kuon's been on-edge since he showed up.\n,41
0x2affd3,He's definitely not an ordinary soldier.,40
0x2afffc,Not to mention how anxious she's been... She's\n,48
0x2b002d,been worried about running into this guy.,41
0x2b0057,"What should we do? Take the chance, or fall\n",45
0x2b0085,back?,5
0x2b008b,What's the matter? If you're not in a\n,39
0x2b00b3,"decision making mood, I can speed things up\n",45
0x2b00e1,for you.,8
0x2b00ea,Ahaha... Hee hee hee...,23
0x2b0102,Ahahaha... AHAHAHAHA--!!,24
0x2b011b,"Shit. Shit! Atuy, STOP!",23
0x2b0133,Whup.,5
0x2b014c,Aha!,4
0x2b0151,C-Cocopo!?,10
0x2b015c,Both of you! With me!,21
0x2b0172,"Hup, hup, aaand hup--",21
0x2b0188,"Nngh. All right, if that's how you wish to play\n",49
0x2b01ba,it--,4
0x2b01bf,Wh--!?,6
0x2b01c6,Not bad. Not bad at all. You were VERY close.,45
0x2b01f4,Here! You can have this back.,29
0x2b0212,Gah!,4
0x2b0217,"And these, too!",15
0x2b0227,Ah!,3
0x2b022b,Hee hee...,10
0x2b0236,"Well, aren't you a feisty little thing?",39
0x2b025e,Tch... Damn it. We'll force our way past him!\n,47
0x2b028e,Jachdwalt!,10
0x2b0299,"Here, boss.",11
0x2b02a5,"Uruuru, Saraana. Keep your guards up.",37
0x2b02cb,Acknowledged.,13
0x2b02d9,Kuon--,6
0x2b02e0,...I'm... I'm fine. I've already made up my mind.,49
0x2b0312,Oho?,4
0x2b0317,"You, boy. You're...?\n",22
0x2b032e,"Ahaha, I see.",13
0x2b033c,This just keeps getting better!,31
0x2b0719,Tuskur & Uzurushan soldiers,27
0x2b0735,"Welcome, one and all, to the Tournament of the\n",48
0x2b0766,Bravest!,8
0x2b076f,Uzurushan soldier,17
0x2b0781,I am the bravest warrior in all of Uzurusha!,44
0x2b07ae,Tuskur soldier,14
0x2b07bd,And I am the bravest warrior in all of Tuskur!,46
0x2b07ec,Are you the man we await? The man they call\n,45
0x2b081a,the bravest warrior in all of Yamato!?,38
0x2b0841,I see. Then as fellow brave warriors...,39
0x2b0869,Tuskur & Uzurushan soldier,26
0x2b0884,Let us fight to see who is the bravest of ALL\n,47
0x2b08b4,warriors!,9
0x2b08be,Have at you!,12
0x2b08cb,For glory!,10
0x2b08d6,The battle begins!,18
0x2b08e9,HUZZAH!!,8
0x2b08f2,"God, these guys are pushy. Well... at least\n",45
0x2b0920,this one's pretty straightforward. Works for me.,48
0x2b0951,Fine! Bring it on!,18
0x2b0a81,Tuskur soldier,14
0x2b0a90,Urgh... I yield! It seems I must admit you\n,44
0x2b0abd,are the greater warrior!,24
0x2b0ad6,Uzurushan soldier,17
0x2b0ae8,You truly are the bravest of brave warriors!,44
0x2b0b15,I dub thee the almighty overlord!,33
0x2b0b37,Here stands our almighty overlord!,34
0x2b0b5a,Tuskur & Uzurushan soldiers,27
0x2b0b76,Almighty overlord! Almighty overlord!,37
0x2b0b9c,Ugh... I can't believe I thought that name\n,44
0x2b0bc9,"sounded cool, even for a second...",34
0x2b0d99,Ngh... I can't... let it end here...,36
0x2b0dbe,"Is that really all your resolve is worth,\n",43
0x2b0dea,my lady?,8
