offset,text_source,byte_budget
0x2bea40,Hah... h-hah... hah...,22
0x2bea57,Th-They finally stopped...,26
0x2bea72,What insanity possesses them? They keep\n,41
0x2bea9c,"fighting, even after taking so many wounds...",45
0x2beaca,"Ech, how boring. Nobody likes a man who doesn't\n",49
0x2beafc,show his emotions.,18
0x2beb0f,"Yeah, there's definitely somethin' strange\n",44
0x2beb3c,going on here.,14
0x2beb4b,These guys are supposed to be like shadows.\n,45
0x2beb79,They're not the type of folks to just charge in\n,49
0x2bebab,"blindly, yeah?",14
0x2bebba,"They should be aiming for weak spots, with\n",44
0x2bebe7,pinpoint precision.,19
0x2bebfb,"With such pathetic tactics, you gotta wonder...",47
0x2bec2b,"More than that, they looked like they didn't\n",46
0x2bec5a,even feel any pain while they were fighting.,44
0x2bec87,Assassin,8
0x2bec90,Grh... Urgh... Grrrhhh...,25
0x2becab,Head,4
0x2becb0,Eep!?,5
0x2becb6,Th-They're... corpses? Walking corpses?,39
0x2becde,Graahh... g-gargh...,20
0x2becf3,GRAAAAAAAHH!!,13
0x2bed01,Aaaaaaah!!,10
0x2bed10,It can't be...,14
0x2bed1f,You have to be kidding me...!,29
0x2bed3d,Ah... Ah... Ah...,17
0x2bed4f,"H-Hey, um, Jachdwalt-",21
0x2bed65,J-Jachdwalt! Care to give us a WARNING about\n,46
0x2bed94,"these things first, next time?",30
0x2bedb3,"Yeah, uh.",9
0x2bedbd,"Sorry to say, but the ones I knew didn't have\n",47
0x2beded,any party tricks like these guys.,33
0x2bee0f,This is insanity.,17
0x2bee21,Just when I get used to all the monstrosities\n,47
0x2bee51,like the gigiri and Tatari...,29
0x2bee6f,This just isn't fair.,21
0x2bf093,"W-Wait, you're...",17
0x2bf0a5,Kurou...,8
0x2bf0ae,"Well, well. Didn't think I'd see you pop up\n",45
0x2bf0dc,"in my dreams, my lady.",22
0x2bf0f3,"Well, long as we're all here... what say we\n",45
0x2bf121,pick up where we left off?,26
0x2bf13c,"We have to fight you again...? God, this is\n",45
0x2bf16a,"ruthless, even for a dream.",27
0x2bf186,"Well, you ARE my lady's favorite. Better act\n",46
0x2bf1b5,"the part, eh?",13
0x2bf1c3,"K-Kurou, what are you even saying!?",35
0x2bf36d,"Huh, not bad. I can tell next time we bump into\n",49
0x2bf39f,"each other, we're gonna have some real fun.",43
0x2bf3cb,"Honestly, I'm hoping I'm never gonna see you\n",46
0x2bf3fa,again...,8
0x2bf403,Guess I can see why the lady's taken a shine\n,46
0x2bf432,to you.,7
0x2bf43a,"Kurou, that is ENOUGH nonsense out of you!",42
0x2bf465,"Whoop, I'm in for it now! See ya later!",39
0x2bf48d,Wait just one minute...! Argh!,30
