offset,text_source,byte_budget
0x3169af,RightArm,8
0x3169b8,body,4
0x3169be,face,4
0x3169c3,hair,4
0x3169c8,RightIndexFinger2,17
0x3169da,Gate guard,10
0x3169e5,"Hey, look!",10
0x3169f0,Yes... they've returned.,24
0x316a09,Thank goodness they've made it back safe!,41
0x316a33,We shall open the gates immediately!\n,38
0x316a5a,Please step back!,17
0x316a6c,Citizen,7
0x316a74,"Oh, what a regal air he has about him...",40
0x316a9d,He has grown to become such a fine man...,41
0x316ac7,Open the gates! OPEN THE GATES!!,32
0x316ae8,gate,4
0x316aed,polySurface19404,16
0x316afe,polySurface19405,16
0x316b0f,Welcome back! You took a bit longer than I\n,44
0x316b3c,"expected. Everything went well, then, I suppose?",48
0x316b71,"Well, well, looks like I win, Jachdwalt.\n",42
0x316b9c,They arrived before sundown after all.,38
0x316bc3,"Ah, dammit. And here I thought it'd take 'em\n",46
0x316bf2,"a little longer to catch up. Fine, I'll pay up.",47
0x316c22,"You lose, Dad!",14
0x316c31,"Now, I don't want you running off again, Nekone.\n",50
0x316c64,"I know how you must have felt, but that was\n",45
0x316c92,dangerous.,10
0x316c9d,Who knows what could've happened? You took so\n,47
0x316ccd,"long to come back, I was getting worried about\n",48
0x316cfe,you.,4
0x316d03,...Yes... I apologize.,22
0x316d1a,...Nekone?,10
0x316d25,Miss Nekone... is something the matter?\n,41
0x316d4f,You don't look very well...,27
0x316d6b,"Whassamatter, little lady? You have a tummy\n",45
0x316d99,ache?,5
0x316d9f,No... It is nothing. I am well.,31
0x316dbf,So what about our pursuer?\n,28
0x316ddc,What happened to him?,21
0x316df2,"...Our pursuer, General Vurai... has been\n",43
0x316e1e,eliminated by my dear brother.,30
0x316e3d,The danger that we faced has abated for the\n,45
0x316e6b,time being.,11
0x316e77,*Whistle* Damn. Impressive.,27
0x316e93,"You actually defeated him... But of course,\n",45
0x316ec1,Oshtor IS Yamato's famed Imperial Guard of the\n,48
0x316ef2,Right.,6
0x316ef9,Soldier,7
0x316f01,"Wait, do they mean Vurai of the Eight Pillar\n",46
0x316f30,Generals...?,12
0x316f3d,Then those rumors of rebellion were true...,43
0x316f69,"Indeed. From what I have heard, Lord Oshtor\n",45
0x316f97,rescued Her Highness from a conspiracy for her\n,48
0x316fc8,death.,6
0x316fcf,"Her Highness...? Wait, Her Highness is all the\n",48
0x317000,way in this neck of the woods!?,31
0x317020,You didn't know? Her Highness trusts Lord Oshtor\n,50
0x317053,more than any other. Of course she would come to\n,50
0x317086,him!,4
0x31708b,Holy crap! That's amazing!\n,28
0x3170a8,That's our Lord Oshtor!,23
0x3170c0,Um... but Sir Haku is...?,25
0x3170da,"In any case, where's Haku? I don't see him\n",44
0x317107,around.,7
