offset,text_source,byte_budget
0x17de7e,"Well, not everything went the way I planned it,\n",49
0x17deb0,but... we did all right in the end...!\n,40
0x17ded9,Right?,6
0x17dee0,"I suppose in this case, we may have done too\n",46
0x17df0f,good of a job... so to speak.,29
0x17df2d,"They could be suspicious of us now, as a result.",48
0x17df5e,"Crap. If that's true, this could be pretty bad...",49
0x17df90,"A while after fram--uh, taking down the bandits,\n",50
0x17dfc3,"Oshtor called us to his manor for ""something\n",46
0x17dff2,"important.""",11
0x17dffe,Something about the way he worded it...\n,41
0x17e028,This definitely doesn't feel like another\n,43
0x17e054,undercover mission.,19
0x17e068,"Then, does that mean...?",24
0x17e081,I apologize for making you wait.,32
0x17e0a2,"After a little while, Oshtor arrives and takes\n",48
0x17e0d3,a seat.,7
0x17e0db,"So, what's up? Did they find out about the\n",44
0x17e108,operation or something?,23
0x17e120,"Operation...? Oh, no. That is not the case.",43
0x17e14c,Although I daresay it may be better for you\n,45
0x17e17a,if they had.,12
0x17e187,Hm?,3
0x17e18b,"Well, being that you all saved the imperial\n",45
0x17e1b9,"princess, you pleased a certain individual of\n",47
0x17e1e9,distinction.,12
0x17e1f6,They would extend their thanks personally.\n,44
0x17e223,I am to escort you to them as the group's\n,43
0x17e24f,representative.,15
0x17e25f,An individual of distinction...?\n,34
0x17e282,Who's this?,11
0x17e28e,Well...,7
0x17e296,You don't mean...?,18
0x17e2a9,Correct... The Mikado himself.,30
0x17e2c8,The Mikado... The god incarnate that rules\n,44
0x17e2f5,Yamato...,9
0x17e2ff,"You're... joking, right? He wants to see me?\n",46
0x17e32e,Just a regular old commoner...?,31
0x17e34e,"Whether you're a ""regular old commoner""...\n",44
0x17e37b,is a discussion for another time.,33
0x17e39d,You saved the imperial princess and caught her\n,48
0x17e3ce,kidnappers. It is little wonder my liege is\n,45
0x17e3fc,pleased.,8
0x17e405,"In other words, you may have accomplished your\n",48
0x17e436,task perhaps a little too perfectly.,36
0x17e45f,So. That is how the matter currently stands.\n,46
0x17e48e,I am afraid I must ask you to accompany me\n,44
0x17e4bb,to the palace.,14
0x17e4ca,H-Hold on a sec. You can't be serious! I can't\n,48
0x17e4fb,go somewhere like that! That's way too\n,40
0x17e524,stressful!,10
0x17e52f,My liege wishes to present your reward directly.\n,50
0x17e562,It is the highest honor for a citizen of Yamato.,48
0x17e593,A reward from the most powerful person in the\n,47
0x17e5c3,country!? That's gonna be nothing but trouble!,46
0x17e5f2,I was expecting a reaction like this... but\n,45
0x17e620,I'm afraid refusing this invitation is not an\n,47
0x17e650,option.,7
0x17e658,My liege issued an imperial order.\n,36
0x17e67d,"Should you reject it, I am afraid I cannot\n",44
0x17e6aa,guarantee your safety.,22
0x17e6c1,"What, I'd be executed for insubordination to\n",46
0x17e6f0,the emperor or something?,25
0x17e70a,"No. In fact, it would likely not anger my liege\n",49
0x17e73c,in the slightest.,17
0x17e74e,"The citizenry of Yamato, however...\n",37
0x17e774,"To them, the Mikado is akin to the sun.\n",41
0x17e79e,Absolute and immutable.,23
0x17e7b6,To refuse the gratitude of such a ruler...\n,44
0x17e7e3,I am sure many would see it as grave insult\n,45
0x17e811,to the throne.,14
0x17e820,And I am sure you can imagine what the inevitable\n,51
0x17e854,consequences would be.,22
0x17e86b,Urgh...,7
0x17e873,"Should someone try to assassinate you, the\n",44
0x17e8a0,people--perhaps even the guards may turn\n,42
0x17e8cb,a blind eye.,12
0x17e8d8,"In all honesty, even I would have a difficult\n",47
0x17e908,time ensuring your safety.,26
0x17e923,This is so unfair...,20
0x17e938,That is what it means to disobey the Mikado.\n,46
0x17e967,And... I suggest you do not feign illness to\n,46
0x17e996,escape your obligations.,24
0x17e9af,I would be forced to cut you down on the spot\n,47
0x17e9df,"for attempting to deceive my liege, in that\n",45
0x17ea0d,case.,5
0x17ea13,H-Hey! Y-You can't just say that so nonchalantly!,49
0x17ea45,"I am sorry. But as your friend and ally, I believe\n",52
0x17ea7a,I must give you the truth in its entirety.,42
0x17eaa5,Then would you at least act like you're\n,41
0x17eacf,ACTUALLY sorry?,15
0x17eadf,Now then. I hope you understand your situation\n,48
0x17eb10,and standing. The carriage awaits us out front.,47
0x17eb40,"Ah... Before your audience, you will change into\n",50
0x17eb73,clothes I have prepared. Consider them a gift.,46
0x17eba2,"As Oshtor rises, multiple soldiers rush into the\n",50
0x17ebd5,room from both sides and grab me by the arms.,45
0x17ec03,"Wait--!? H-Hey, Kuon! Don't just sit there,\n",45
0x17ec31,do someth--,11
0x17ec3d,"I look desperately over to Kuon, to try and get\n",49
0x17ec6f,some help.,10
