offset,text_target
0x15a1f,"Agora, verme... Prove o golpe da justiça!\n"
0x15a4c,Rryaaah!
0x15a56,...Que isso.
0x15a5f,Tomaaa essa!\n
0x15a6e,Corte supremo da justiça!
0x15a86,...Haku... acho que já chega de brincadeira.
0x15ab7,"Ahn, n-não, eu não tô--quer dizer... Senhorita Kuon?"
0x15adf,Hum?
0x15ae3,Meus golpes parece que não tão... Sabe como é.\n
0x15b0e,Fazendo nada.
0x15b1e,"Haku, eu sei que eles são fracos, mas a gente devia mesmo\n"
0x15b50,levar isso a sério. Não compensa ser\n
0x15b7c,confiante demais!
0x15b8b,"M-Mas eu tô me esforçando o máximo, tá..."
0x15bad,Raaaaahhh!
0x15bb8,Hraaaaahhh!
0x15bc4,...Haku...?
0x15bd0,"E-Ei, p-p-pera um segundo--"
0x15be8,Que que tá rolando? Eu achei que esses caras eram pra\n
0x15c1e,ser fracos!
0x15d01,{c5}Tutorial de Combate{c-1} adicionado ao\n  menu do Sistema.
0x15d40,Você encontra informações sobre as mecânicas básicas\n
0x15d72,de combate no Tutorial de Combate.
0x15d96,Se você ficar em dúvida sobre o fluxo do\n
0x15dc2,"combate, não deixe de dar uma olhada."
0x15fdf,Exemplo negativo...
0x15ff3,"Trouxemos um exemplo negativo, para que você possa\n"
0x16024,"aprender a não ser um ser mole e ""banana"" como\n"
0x16057,ele.
0x1605b,"Peraí, PERAÍ! Mole-gelatina não quer dizer\n"
0x16088,mole-FRACO! Sem contar que é um predador\n
0x160b2,mortal!
0x160bc,...Então aprenda com a flexibilidade dele.
0x160e0,Sim. Você devia aprender o pensamento flexível com ele.
0x16111,Pra eu poder ser... mole... feito um DELES? É\n
0x16143,o dia em que eu deixo de ser humano!
0x162e2,Seu professor era mole. Agora ele está duro.
0x16309,Você devia aprender como ele pulsa. E olhe\n
0x16339,"como ele incha cada vez mais, mestre."
0x16363,"Olha, parem... com a sacanagem, vocês dois."
0x1638b,...Sacanagem?
0x165e1,Acho que nunca vou saber... o que nada disso significa...
0x16614,"Haku, se recompõe! Haku!!"
0x166df,"H-Hein? N-Não, isso tem que ser... algum engano,\n"
0x1670e,né...?
