offset,text_source,byte_budget
0x1c79d,"We finished moving them to the mill, ma'am.",43
0x1c7c9,Innkeeper,9
0x1c7d3,"Welcome back, you two. Thanks for taking care of\n",50
0x1c806,that.,5
0x1c80c,"You were gone longer than I thought you'd be,\n",47
0x1c83c,though. Did something happen?,29
0x1c85a,Nngh...,7
0x1c862,"I slowed us down, obviously...",30
0x1c881,"We took a little detour, is all. I thought I'd show\n",53
0x1c8b7,Haku around the village.,24
0x1c8d0,"Is that so? We're a small town at best, so there's\n",52
0x1c905,"not much to show, I'm afraid.",29
0x1c923,"Oh, but I like it here! It reminds me of a place\n",50
0x1c956,from my childhood. It's a nice feeling.,39
0x1c97e,"Ahaha, what a sweet thing to say! Now, let me tally\n",53
0x1c9b4,up your bill...,15
0x1c9c4,"450 sen for the shyakuni I asked for, 338 for the\n",51
0x1c9f8,"sainaina grass... yacchip mushrooms, 313 sen...",47
0x1ca28,...and the kinujiku berries are 243 sen.,40
0x1ca51,The innkeeper lines up a handful of stick-like\n,48
0x1ca82,objects as she speaks...,24
0x1ca9b,"A calculator, I guess? It's an awfully primitive\n",50
0x1cace,"one, though...",14
0x1cadd,"And 3 sen each for those grain bags, times eight\n",50
0x1cb10,is... 24 sen.,13
0x1cb1e,3 sen...,8
0x1cb27,Seems like a pitiful amount next to the rest.\n,47
0x1cb57,I guess it really is just pocket money for kids.,48
0x1cb88,"Lodgings for the night are 720 sen, and... what\n",49
0x1cbba,will you be doing for food?,27
0x1cbd6,"Please include that, as well.",29
0x1cbf4,"For two people, food is 80 sen, which brings\n",46
0x1cc23,your total bill to 800.,23
0x1cc3b,"Then, ah... subtracting 800 from the total for the\n",52
0x1cc70,herbs I bought from you...,26
0x1cc8b,568 sen.,8
0x1cc94,"...It's 557 sen, I think.",25
0x1ccae,...Hm?,6
0x1ccb5,Hm?,3
0x1ccb9,"No, it's 568.",13
0x1ccc7,450 + 338 + 313 + 243 + 24 - 800 is 568.\n,42
0x1ccf2,There's no mistaking it.,24
0x1cd0b,"Ahaha! Sorry, Haku, but you're off by a bit. I may\n",52
0x1cd40,"not look it, but I'm pretty good with numbers.",46
0x1cd6f,I can do mental calculations like this easily--even\n,53
0x1cda5,with my eyes closed!,20
0x1cdba,...I don't think it matters whether your eyes are\n,51
0x1cdee,open or not.,12
0x1cdfb,The answer is 557 sen. You'll see.,34
0x1ce1e,"...carry the one, and... I owe you 568 sen.",43
0x1ce4a,The innkeeper looks up from the calculating sticks.,51
0x1ce7e,...\n,5
0x1ce84,...Huh?,7
0x1ce8c,Here--please take this.,23
0x1cea4,The innkeeper fills a pouch with various different\n,52
0x1ced9,"sized coins, holding it out toward Kuon.",40
0x1cf06,Kuon's face gradually reddens.,30
0x1cf25,"I-I, uhm--d-didn't mean--what I MEANT to say was...\n",53
0x1cf5b,I-It was just a tiny error!,27
0x1cf77,Why are you getting so worked up? Everyone makes\n,50
0x1cfaa,careless mistakes.,18
0x1cfbd,"L-Like I said, I didn't make a mistake! I was just\n",52
0x1cff2,"careless, is all!",17
0x1d004,"Th-That's right, everyone makes mistakes. It can't\n",52
0x1d039,be helped...,12
0x1d046,"But that was... unexpected, Haku. I didn't know you\n",53
0x1d07c,could do calculations on the fly like that.,43
0x1d0a8,Unexpected? That was a simple one. No big deal.,47
0x1d0d8,"If that's your idea of ""simple""... Are you good at\n",52
0x1d10d,"arithmetic, Haku?",17
0x1d11f,"I don't know about ""good."" I mean, it's just math,\n",52
0x1d154,right? Anyone could have solved that.,37
0x1d17a,"While Kuon may be smiling at me, her eyebrows are\n",51
0x1d1ae,twitching slightly...,21
0x1d1c4,"I mean, uh... never mind.",25
0x1d1de,Could you follow me for a second?,33
0x1d200,Kuon grabs my hand and pulls me along before I can\n,52
0x1d235,give an answer.,15
0x1d245,"Hey, wait--",11
0x1d251,Just come with me. If you can do that much in your\n,52
0x1d286,"head, I want to see how you do with REAL problems.",50
0x1d2b9,"As soon as we enter the room, Kuon reaches for a\n",50
0x1d2ec,trunk and starts digging through her belongings.,48
0x1d31d,I was sure I put it away somewhere here...,42
0x1d348,"With her head thrust into her luggage, all I can see\n",54
0x1d37f,is her butt in the air and her tail wagging.,44
0x1d3ac,"There it is. Hmhm, let's see how he deals with\n",48
0x1d3dd,this...,7
0x1d3e5,"Kuon produces a large notebook from her bags,\n",47
0x1d415,thrusting it toward me with a smug smile.,41
0x1d43f,What's that?,12
0x1d44c,"Puzzled, I glance between the plain looking notebook\n",54
0x1d483,and Kuon's expectant face...,28
0x1d4a0,"Kuon just smiles, wiggling the notebook.",40
0x1d4c9,Does she want me to read it?,28
0x1d4e6,"I go ahead and take it from her, opening it to the\n",52
0x1d51b,first page...,13
0x1d529,A complex array of numbers and symbols greets me\n,50
0x1d55c,"there, all symmetrically lined up.",34
0x1d57f,"Mathematical formulae, huh...?",30
0x1d59e,"They all look to be fairly simple arithmetic, in\n",50
0x1d5d1,"cute, stylized handwriting.",27
0x1d5ed,Each unfinished equation has a space beneath to\n,49
0x1d61f,write in an answer...,21
0x1d635,"And the opposite page, strangely adorable animals\n",51
0x1d669,give hints on how to solve each problem.,40
0x1d692,"Flipping through the rest of the notebook, I find\n",51
0x1d6c6,more of the same--equations and cute drawings.,46
0x1d6f5,I see... So it's an arithmetic workbook.,40
0x1d71e,"They're all fairly simple problems, but the book\n",50
0x1d751,"itself is a handmade, painstakingly handwritten piece.",54
0x1d788,What do you think? I've been learning high\n,44
0x1d7b5,level mathematics from this book.,33
0x1d7d7,I glance up from the page to find Kuon puffing out\n,52
0x1d80c,her chest proudly.,18
0x1d81f,"See if you can work through THESE problems, eh?\n",49
0x1d851,The tough stuff.,16
0x1d862,"I don't really get why, but if she wants me to try\n",52
0x1d897,solving these... Let's see.,27
0x1d8b7,Huh?,4
0x1d8d2,"W-Wait, Haku, are y--",21
0x1d8e8,"Hm? What, you don't want me to solve these?",43
0x1d914,"I... I did, but--were those... answers? Are you doing\n",55
0x1d94c,all this just in your head?,27
0x1d968,"Well, they're all pretty simple.",32
0x1d989,"It can't be... Problems of that difficulty, they're\n",53
0x1d9bf,supposed to be...,17
0x1d9d1,"""Of that difficulty""? That's a bit much. This is\n",50
0x1da04,pretty easy material.,21
0x1da1a,Anyone would be able to solve these. Or is my\n,47
0x1da4a,perception just different from hers?,36
0x1da6f,"So, what now? Want me to keep going?",36
0x1da94,"Huh? Ah, hold on--",18
0x1daa7,Kuon rifles through her bags once more and retrieves\n,54
0x1dade,"a long, stick-like object...",28
0x1dafb,...A pencil?,12
0x1db08,"First... 43, 1338, 6084, 55...",30
0x1db27,"*Scribble, scribble*...",23
0x1db3f,"Hey, how about the next one?",28
0x1db5c,"Kuon prompts me, taking the notebook. Seems like\n",50
0x1db8f,she's in a good mood for some reason...,39
0x1dbb7,"The next one? Uh, 5126.",23
0x1df53,{c5}Free Battle{c-1} has been added to the system menu.,55
0x1df8b,You can replay cleared stages in Free Battle mode.,50
0x1dfbe,"Do this at base, or whenever you're organizing for\n",52
0x1dff3,"battle. Fight, level up, and collect Bonus Points!",50
