offset,text_source,byte_budget
0x5c47b,The caravan rolls lazily along the mountain path...,51
0x5c4af,Mm. It's a nice day out.,24
0x5c4c8,The wagon is jostling and my butt hurts from every\n,52
0x5c4fd,"bump in the road, but I'm getting used to it.",45
0x5c52b,I've got time to just lay back and leisurely gaze\n,51
0x5c55f,at the sky.,11
0x5c56b,"The wind's calm, too. It really is peaceful\n",45
0x5c599,weather...,10
0x5c5a4,If only we weren't traveling with extremely valuable\n,54
0x5c5db,bandit-magnet cargo.,20
0x5c5f0,Hurk.,5
0x5c5f6,Or this guy lying in the corner of the wagon reeking\n,54
0x5c62d,"to high heaven, for that matter.",32
0x5c64e,*Poke-poke*...,14
0x5c65d,*Poke-poke-poke*...,19
0x5c671,*Squish-squish-squish*...,25
0x5c68f,*Squish-squish-squish--*,24
0x5c6a8,*Poke-poke-poke--*,18
0x5c6bb,Mysterious duo right,20
0x5c6d0,Mysterious duo left,19
0x5c6e4,*Squish-poke-squish-poke-squish--*,34
0x5c707,"Meanwhile, I've been unsuccessfully trying to\n",47
0x5c737,"ignore my more, uh... immediate circumstances.",46
0x5c766,"What exactly are you guys trying to accomplish,\n",49
0x5c798,here?,5
0x5c79e,"The Mystery Twins have me sandwiched between them,\n",52
0x5c7d3,and have yet to stop poking my cheeks.,38
0x5c7fa,"I've tried talking to them a few times now, but\n",49
0x5c82c,never to any avail. They're just gonna do their\n,49
0x5c85e,thing.,6
0x5c865,I've given up on getting anything out of them.\n,48
0x5c896,This is downright bizarre.,26
0x5c8b1,"*Squish, squish*...\n",21
0x5c8c7,"*Poke, poke*...",15
0x5c8d7,"Really, I could probably just drive them off, but\n",51
0x5c90b,I can't... quite bring myself to?,33
0x5c92d,"I don't wanna scare them, or make them timid around\n",53
0x5c963,me or something.,16
0x5c974,"With my discomfort rising, I glance around the\n",48
0x5c9a5,caravan for some kind of help.,30
0x5c9c4,Maroro's... not gonna be of much use. Not that he'd\n,53
0x5c9fa,"be helpful if he were awake, anyway.",36
0x5ca1f,And Ukon's... riding at the head of the caravan.\n,50
0x5ca52,Probably best not to bother him.,32
0x5ca73,Kuon...,7
0x5ca7b,I quickly scan the caravan for Kuon.,36
0x5caa0,♪~\n,6
0x5cab2,That ridiculously huge bird is trundling along\n,48
0x5cae3,right next to the caravan.,26
0x5cafe,"On its back, Kuon and Rulutieh chat happily. Seems\n",52
0x5cb33,they're having fun opening up to each other...,46
0x5cb62,"That's nice to see, but they're so wrapped up in\n",50
0x5cb95,"their conversation, they probably won't notice m--",50
0x5cbc8,Kuon suddenly glances toward me.,32
0x5cbe9,"As she notices my gaze, she smiles at me.",41
0x5cc13,Ku--,4
0x5cc18,"--and then she immediately turns back to Rulutieh,\n",52
0x5cc4d,and resumes chatting.,21
0x5cc6a,"The enormous bird, however, croons at me in a bid\n",51
0x5cc9e,for attention.,14
0x5ccad,...Gonna pretend I didn't see it.,33
0x5cccf,...Hold on. Is everyone else just pretending not to\n,53
0x5cd05,notice what's happening to me with these two?,45
0x5cd33,"There are ankuam walking alongside the caravan, of\n",52
0x5cd68,"course, but not one of them is looking this way.",48
0x5cd99,"In fact, it seems like they're doing everything\n",49
0x5cdcb,they can to KEEP from looking over here.,40
0x5cdf4,"Some are cracking lame, forced jokes, or talking\n",50
0x5ce27,"about love affairs, or just staring ahead...",44
0x5ce54,They seem to be keeping a watchful eye on our\n,47
0x5ce84,"surroundings, rather than on the caravan itself.",48
0x5ceb5,Why exactly do these two get left to their own\n,48
0x5cee6,devices?,8
0x5ceef,"*Squish, squish, squish--*\n",28
0x5cf0c,"*Poke, poke--*",14
0x5cf1b,"Now that I pay attention to it, it seems like\n",47
0x5cf4b,everyone's keeping their eyes off them pretty\n,47
0x5cf7b,deliberately.,13
0x5cf89,I give up.,10
0x5cf94,"I give up, already. It's not like they're doing\n",49
0x5cfc6,"any harm, and if nobody is gonna call them on it...",51
0x5cffa,I guess the company doesn't really consider them\n,50
