offset,text_source,byte_budget
0x3163e,Gah. I thought for sure my skull was gonna crack...,51
0x31672,"Once Kuon finally releases me, I return to the inn,\n",53
0x316a8,where a commotion seems to be brewing.,38
0x316cf,Huh? What's with this crowd?,28
0x316ec,Doesn't seem like they're from around here...,45
0x3171a,They look like they've been on the road for a while.\n,54
0x31751,"Most of them are well-armed, too...",35
0x31775,Innkeeper,9
0x3177f,"So he... Explain again? He switched the, ah. Gears?",51
0x317b3,Right. You'll only be able to use one of them at\n,50
0x317e6,"a time, but the machinery is in working order now.",50
0x31819,I work my way through the crowd of newcomers to find\n,54
0x31850,Kuon at the innkeeper's desk.,29
0x3186e,"She left me behind to suffer her ""little punishment,""\n",55
0x318a6,and seems to have struck up a conversation in the\n,51
0x318da,meantime.,9
0x318e4,"I'm not too sure I understand, but I guess as long\n",52
0x31919,as the mill's working...,24
0x31932,Everyone'll be glad to hear we don't have to hand\n,51
0x31966,mill everything anymore. Thank you.,35
0x3198a,That mill was a gift to us from the great Mikado\n,50
0x319bd,"himself, you see...",19
0x319d1,It would have been heartbreaking if we were never\n,51
0x31a05,able to use it again.,21
0x31a1b,The great Mikado?,17
0x31a2d,"Now, as for today's pay--I'll throw in a bonus for\n",52
0x31a62,"fixing up the mill, shall I?",28
0x31a7f,Yes! Talk about payoff. I guess I'm finally getting\n,53
0x31ab5,a reward for good behavior.,27
0x31ad1,There's no telling what we might need the extra cash\n,54
0x31b08,"for down the line. No point in refusing, either.",48
0x31b39,"Oh, please, that's not necessary! Our fix is just\n",51
0x31b6d,temporary. Save that money for a proper repairman.,50
0x31ba0,"Wh--Wait, what?",15
0x31bb0,"Oh, but that doesn't feel right... Please, take it.\n",53
0x31be6,I insist.,9
0x31bf0,"Really, it's fine. Isn't that right, Haku?",42
0x31c1b,"Kuon seems to have noticed me, and turns to me with\n",53
0x31c51,a pleasant smile.,17
0x31c63,"W-Well, I don't really think--",30
0x31c82,See? Haku agrees. He doesn't really think a bonus\n,51
0x31cb6,is necessary.,13
0x31cc4,What the hell? You've gotta be kidding me!,42
0x31cef,"Is that so? Well, aren't you two just the sweetest.\n",53
0x31d25,"All right, if you say so...",27
0x31d41,What!?,6
0x31d48,"It's not as much as a bonus, but at least let me\n",50
0x31d7b,make the best supper I can for you tonight.,43
0x31da7,"Really? Thank you, ma'am! Your cooking is always\n",50
0x31dda,the best.,9
0x31de4,"Oh, stop, you're making me blush! I just hope my\n",50
0x31e17,best lives up to your expectations.,35
0x31e3b,And of course she's going to eat a hellish amount\n,51
0x31e6f,of food again. *Sigh*...,24
0x31e88,Rugged Man,10
0x31e93,Sorry to keep you waiting.,26
0x31eae,"As we continue speaking with the innkeeper, a man\n",51
0x31ee2,suddenly enters and interrupts.,31
0x31f02,"Ah, him. He looked to be the one in charge of the\n",51
0x31f36,"group outside, as far as I could tell.",38
0x31f5d,"I sent a message ahead, but I just wanted to make\n",51
0x31f91,sure you've got rooms for us all.,33
0x31fb3,"Ah, yes! I've been expecting your group. You've come\n",54
0x31fea,"from far away, haven't you?",27
0x32006,We'll be here a few days. My men'll need food and\n,51
0x3203a,"drink--ESPECIALLY drink. We'll pay, of course.",46
0x32069,"Even at a glance, I can tell this guy has some\n",48
0x3209a,"serious muscles. A pretty impressive beard, too,\n",50
0x320cd,but he looks young underneath it.,33
0x320ef,Feels like the rough-and-brazen type. He doesn't\n,50
0x32122,seem to give much thought to his appearance...,46
0x32151,"Huh. I'm guessing you two are guests here, too?",47
0x32181,"That's correct. Nice to meet you, sir.",38
0x321a8,"Same. Sorry if things get, uh, a little rowdy while\n",53
0x321de,we're here.,11
0x321ea,The stranger smiles and nods apologetically. He\n,49
0x3221c,"seems like an honest, friendly sort, actually.",46
0x3224b,Here you are.,13
0x32259,The innkeeper hands him a stack of wooden room keys.,52
0x3228e,"That looks to be all of 'em. Thanks, ma'am.",43
0x322ba,Man,3
0x322be,Master Ukon! It pleaseth my heart to report my\n,48
0x322ef,"belongings lay duly unpack'd, and await porters.",48
0x32320,Another man enters the inn...,29
0x3233e,Snrrk--,7
0x32346,"I can't help but stifle a laugh, and I don't think\n",52
0x3237b,anyone else here will blame me for it.,38
0x323a2,Not after catching a look at this guy.,38
0x323c9,"His lanky figure, his ridiculously flashy robe,\n",49
0x323fb,those are both fine. The makeup I can't get over.,49
0x3242d,Ah. Well done.,14
0x3243c,"I am VERY tired, sir. Naught more now do I desire\n",51
0x32470,than to nap erelong in restful repose!,38
0x32497,"""Naught""...?",12
0x324a4,"Somehow, I manage to keep myself from laughing in\n",51
0x324d8,"his ludicrous, painted face.",28
0x324f5,"God, I've never seen someone whose voice\n",42
0x32520,matches his face so well. I can't BREATHE.,42
0x3254b,"I'm calling it now, his name is gonna be something\n",52
0x32580,"stupidly old-fashioned, like ""Maro--""",37
0x325a6,"Really, Maroro? Seems like you get tired quicker\n",50
0x325d9,and quicker these days...,25
0x325f3,Pffffft!,8
0x325fc,Maroro. His name is actually Maroro. Oh my God.,47
0x3262c,"Get some exercise every now and then, huh? Stop\n",49
0x3265e,sitting behind your damn desk all day.,38
0x32685,"Prithee, time runneth but finite and my tasks are\n",51
0x326b9,legion. {W360}But soft! I behold a muse!,40
0x326e2,Maroro's face brightens as soon as he notices Kuon.,51
0x32716,...Huh?,7
0x3271e,"Fair, thy visage doth seem a bud on spring's cusp.\n",52
0x32753,Would that all could witness its blooming ere the\n,51
0x32787,day arriveth!,13
0x32795,Wow. Ain't often I see you get worked up over a\n,49
0x327c7,"girl, Maroro.",13
