offset,text_target
0x3163e,Argh. Achei que meu crânio fosse rachar de vez...
0x31672,"Quando Kuon finalmente me solta, volto à estalagem,\n"
0x316a8,onde parece haver uma agitação se formando.
0x316cf,Hein? O que é essa multidão?
0x316ec,Não parece que são daqui de perto...
0x3171a,Parecem que estão na estrada há um bom tempo.\n
0x31751,A maioria está bem armada também...
0x31775,Estalaj.
0x3177f,"Então ele... Pode repetir? Ele trocou as, ahn. Engrenagens?"
0x317b3,Certo. Você só poderá usar uma delas por\n
0x317e6,"vez, mas a maquinaria está funcionando agora."
0x31819,Abro caminho pela multidão de recém-chegados e encontro\n
0x31850,Kuon no balcão da estalajadeira.
0x3186e,"Ela me deixou pra trás sofrendo com seu ""pequeno castigo,""\n"
0x318a6,e parece ter puxado papo no meio tempo.\n
0x318da,Claro.
0x318e4,"Não entendi direito, mas acho que enquanto\n"
0x31919,o moinho funcionar...
0x31932,Todo mundo vai ficar feliz em saber que não precisam\n
0x31966,mais moer tudo na mão. Obrigada.
0x3198a,Esse moinho foi um presente do grande Mikado\n
0x319bd,"em pessoa, sabe..."
0x319d1,Teria sido de partir o coração se nunca mais\n
0x31a05,pudéssemos usá-lo.
0x31a1b,O grande Mikado?
0x31a2d,"Bom, quanto ao pagamento de hoje--vou incluir um bônus por\n"
0x31a62,"consertar o moinho, que tal?"
0x31a7f,Sim! Que recompensa. Acho que finalmente estou sendo\n
0x31ab5,recompensado por me comportar bem.
0x31ad1,Nunca se sabe quando podemos precisar de dinheiro\n
0x31b08,no caminho. Não tem motivo para recusar.
0x31b39,"Ah, não é necessário! O conserto foi apenas\n"
0x31b6d,temporário. Guarde esse dinheiro para um reparador de verdade.
0x31ba0,"Es-- Espera, o quê?"
0x31bb0,"Ah, mas não me parece certo... Por favor, aceitem.\n"
0x31be6,Insisto.
0x31bf0,"Claro que está. Não é mesmo, Haku?"
0x31c1b,Kuon parece ter me notado e se vira para mim com\n
0x31c51,um sorriso agradável.
0x31c63,"B-Bem, eu na verdade não acho--"
0x31c82,Viu? Haku concorda. Ele não acha que um bônus\n
0x31cb6,é necessário.
0x31cc4,Que diabos? Você tá de brincadeira comigo!
0x31cef,É mesmo? Que dupla mais gentil vocês dois formam.\n
0x31d25,"Tudo bem, se é o que dizem..."
0x31d41,O quê!?
0x31d48,"Não é bem um bônus, mas ao menos deixem-me\n"
0x31d7b,preparar o melhor jantar que puder para vocês hoje.
0x31da7,"Sério? Obrigada, senhora! Sua culinária é sempre\n"
0x31dda,a melhor.
0x31de4,"Ah, para! Você me faz corar! Só espero que o meu\n"
0x31e17,melhor esteja à altura das suas expectativas.
0x31e3b,E claro que ela vai comer uma quantidade absurda\n
0x31e6f,de comida de novo. *Suspiro*...
0x31e88,Homem Rude
0x31e93,Desculpe a demora.
0x31eae,"Enquanto continuamos conversando com a estalajadeira, um homem\n"
0x31ee2,de repente entra e nos interrompe.
0x31f02,"Ah, ele. Parecia ser o responsável pelo grupo lá\n"
0x31f36,"fora, pelo que eu podia ver."
0x31f5d,"Mandei uma mensagem antes, mas queria garantir\n"
0x31f91,que tem quartos para todos nós.
0x31fb3,"Ah, sim! Estava esperando seu grupo. Vieram de\n"
0x31fea,"longe, não é?"
0x32006,Ficaremos alguns dias. Meus homens vão precisar de comida e\n
0x3203a,"bebida--ESPECIALMENTE bebida. Pagamos, claro."
0x32069,"Mesmo de relance, dá para ver que esse cara tem\n"
0x3209a,"músculos sérios. Uma barba bem impressionante,\n"
0x320cd,mas por baixo parece jovem.
0x320ef,Parece ser do tipo bruto e ousado. Não parece\n
0x32122,ligar muito para a própria aparência...
0x32151,Hm. Acho que vocês dois também são hóspedes aqui?
0x32181,"Isso mesmo. Prazer em conhecê-lo, senhor."
0x321a8,Igualmente. Desculpe se ficar um pouco agitado por\n
0x321de,aqui.
0x321ea,O desconhecido sorri e acena com a cabeça em desculpa. Parece\n
0x3221c,"honesto e simpático, na verdade."
0x3224b,Aqui estão.
0x32259,A estalajadeira lhe entrega uma pilha de chaves de quarto de madeira.
0x3228e,"Parece que estão todas. Obrigada, senhora."
0x322ba,Hom
0x322be,Mestre Ukon! É com grande satisfação que reporto que meus\n
0x322ef,meus pertences estão desfeitos e aguardam os carregadores.
0x32320,Outro homem entra na estalagem...
0x3233e,Pfrrr--
0x32346,"Não consigo evitar um riso sufocado, e não acho que\n"
0x3237b,ninguém aqui me culparia por isso.
0x323a2,Não depois de ver esse cara.
0x323c9,"A figura esquelética, o manto ridiculamente extravagante,\n"
0x323fb,tudo bem. A maquiagem é o que não consigo superar.
0x3242d,Ah. Bom trabalho.
0x3243c,"Estou MUITO cansado, senhor. Nada mais desejo agora\n"
0x32470,do que um repousar breve em sono reparador!
0x32497,"""Anseio""...?"
0x324a4,"De algum jeito, consigo não gargalhar na\n"
0x324d8,cara pintada e ridícula dele.
0x324f5,"Meu Deus, nunca vi alguém cuja voz\n"
0x32520,combina tanto com o rosto. Não consigo RESPIRAR.
0x3254b,"Já sei, o nome vai ser algo ridiculamente antiquado,\n"
0x32580,"tipo ""Maro--"""
0x325a6,"É sério, Maroro? Parece que você se cansa mais rápido\n"
0x325d9,a cada dia que passa...
0x325f3,Pffffff!
0x325fc,Maroro. O nome dele é realmente Maroro. Meu Deus.
0x3262c,"Se exercite de vez em quando, hein? Para de ficar\n"
0x3265e,atrás da sua maldita mesa o dia todo.
0x32685,"Peço vossa compreensão, pois o tempo é finito e minhas tarefas são\n"
0x326b9,inúmeras. {W360}Mas aguarda! Contemplo uma musa!
