offset,file,text_en,byte_budget
scena/mp6200.dat:0x27419,scena/mp6200.dat, Southern Tip,14
scena/mp6200.dat:0x2743a,scena/mp6200.dat,<W500>120 Selge from the Liberlian Border,42
scena/mp6200.dat:0x27580,scena/mp6200.dat,"Ugh, you can't talk to a girl like that!",41
scena/mp6200.dat:0x275d0,scena/mp6200.dat,That's what I get for being kind-hearted!,42
scena/mp6200.dat:0x275fa,scena/mp6200.dat,I was worried you'd gotten lost out here!,42
scena/mp6200.dat:0x27638,scena/mp6200.dat,It's safer to explore as a group.,34
scena/mp6200.dat:0x2765a,scena/mp6200.dat,"Yeah, man, you could've waited for us.",39
scena/mp6200.dat:0x276a3,scena/mp6200.dat,sometime in the last decade.,29
scena/mp6200.dat:0x276c0,scena/mp6200.dat,This place seems to have been deserted,39
scena/mp6200.dat:0x27726,scena/mp6200.dat,regions 'bout three years back.,32
scena/mp6200.dat:0x27746,scena/mp6200.dat,We used to live up in the central-northern,43
scena/mp6200.dat:0x27781,scena/mp6200.dat,villages down south getting torched.,37
scena/mp6200.dat:0x277a6,scena/mp6200.dat,But we never once heard about any,34
scena/mp6200.dat:0x277d7,scena/mp6200.dat,What's this place called anyway?,33
scena/mp6200.dat:0x2787c,scena/mp6200.dat, it was.,9
scena/mp6200.dat:0x27885,scena/mp6200.dat,...Hamel. That's what it's called.,35
scena/mp6200.dat:0x278d5,scena/mp6200.dat,"'Hamel,' huh? Don't think I've heard of it.",44
scena/mp6200.dat:0x2794b,scena/mp6200.dat,"Kyle, that name ring any bells?",32
scena/mp6200.dat:0x2798d,scena/mp6200.dat,Nah. Not even a little.,24
scena/mp6200.dat:0x279c7,scena/mp6200.dat,"Don, how 'bout you?",20
scena/mp6200.dat:0x27a05,scena/mp6200.dat,Hmm. You know...,17
scena/mp6200.dat:0x27a47,scena/mp6200.dat,"government. Mighta mentioned it, but...",40
scena/mp6200.dat:0x27a6f,scena/mp6200.dat,There was an old directive from the Imperial,45
scena/mp6200.dat:0x27ac1,scena/mp6200.dat,Gah! Can't remember.,21
scena/mp6200.dat:0x27af8,scena/mp6200.dat,"Aw, you gotta be kidding me...",31
scena/mp6200.dat:0x27b27,scena/mp6200.dat,...I'm all done here.,22
scena/mp6200.dat:0x27b79,scena/mp6200.dat,Sorry I dragged you out all this way.,38
scena/mp6200.dat:0x27bbb,scena/mp6200.dat,"I mean, it's cool and all, but...",34
scena/mp6200.dat:0x27bf9,scena/mp6200.dat,complete one-eighty since we first met.,40
scena/mp6200.dat:0x27c21,scena/mp6200.dat,Look. Your personality's done a,32
scena/mp6200.dat:0x27c55,scena/mp6200.dat,Do you just not care about us?,31
scena/mp6200.dat:0x27c83,scena/mp6200.dat,of all people.,15
scena/mp6200.dat:0x27c92,scena/mp6200.dat,"...I don't want to hear that from you,",39
scena/mp6200.dat:0x27cce,scena/mp6200.dat,putting on an act yourself?,28
scena/mp6200.dat:0x27cea,scena/mp6200.dat,"When we first met, weren't you",31
scena/mp6200.dat:0x27d3a,scena/mp6200.dat,I'd say we're at the same level.,33
scena/mp6200.dat:0x27d9f,scena/mp6200.dat,"So...what? Like, this is the real you?",39
scena/mp6200.dat:0x27ded,scena/mp6200.dat,You can believe whatever you want.,35
scena/mp6200.dat:0x27e25,scena/mp6200.dat,"Far from it, in fact.",22
scena/mp6200.dat:0x27e3b,scena/mp6200.dat,"At the very least, I'm no longer a bracer.",43
scena/mp6200.dat:0x27e8a,scena/mp6200.dat,and doesn't wanna talk. I get it.,34
scena/mp6200.dat:0x27eac,scena/mp6200.dat,Hmm... So the kid's got a backstory,36
scena/mp6200.dat:0x27eef,scena/mp6200.dat,you're being honest.,21
scena/mp6200.dat:0x27f04,scena/mp6200.dat,"And if this is the real you, at least",38
scena/mp6200.dat:0x27f48,scena/mp6200.dat,someone who's nice but fake.,29
scena/mp6200.dat:0x27f65,scena/mp6200.dat,I can trust that a lot more than,33
scena/mp6200.dat:0x27fdf,scena/mp6200.dat,"Royal Army. And for that, we owe ya big.",41
scena/mp6200.dat:0x28008,scena/mp6200.dat,"Plus, you saved our collective asses from the",46
scena/mp6200.dat:0x28062,scena/mp6200.dat,It doesn't mean much to me.,28
scena/mp6200.dat:0x2807e,scena/mp6200.dat,So be a prick all ya like.,27
scena/mp6200.dat:0x280bb,scena/mp6200.dat,All of you are too kind.,25
scena/mp6200.dat:0x280e9,scena/mp6200.dat,reason and one reason alone: you're useful.,44
scena/mp6200.dat:0x28115,scena/mp6200.dat,Let's get something straight. I saved you for one,50
scena/mp6200.dat:0x2815c,scena/mp6200.dat,Your debt won't repay itself.,30
scena/mp6200.dat:0x2818e,scena/mp6200.dat,Ugh. The absolute mouth on this kid.,37
scena/mp6200.dat:0x281f0,scena/mp6200.dat,sly little setup of yours works both ways.,43
scena/mp6200.dat:0x2821b,scena/mp6200.dat,But whatever. It just so happens this,38
scena/mp6200.dat:0x28264,scena/mp6200.dat,"Cause we intend to use the hell outta you, too.",48
scena/mp6200.dat:0x282b2,scena/mp6200.dat,So be it.,10
scena/mp6200.dat:0x282d1,scena/mp6200.dat,team as me is a dangerous game.,32
scena/mp6200.dat:0x282f1,scena/mp6200.dat,"Just so you know, playing on the same",38
scena/mp6200.dat:0x2832b,scena/mp6200.dat,You'll need my help if you want to survive.,44
scena/mp6200.dat:0x28378,scena/mp6200.dat,A-Again from his high horse...!,32
scena/mp6200.dat:0x283e6,scena/mp6200.dat,for one second this guy was...was...,37
scena/mp6200.dat:0x2840b,scena/mp6200.dat,I can't believe I even thought,31
scena/mp6200.dat:0x28495,scena/mp6200.dat,my thoughts with your eyes!,28
scena/mp6200.dat:0x284b1,scena/mp6200.dat,I-It's nothing! Stop trying to read,36
scena/mp6200.dat:0x284f8,scena/mp6200.dat,"Simmer down now, Josette.",26
scena/mp6200.dat:0x2852f,scena/mp6200.dat,"respective goals, I'd say we're on the same team.",50
scena/mp6200.dat:0x28561,scena/mp6200.dat,"All the nitty-gritty aside, until we achieve our",49
scena/mp6200.dat:0x285c7,scena/mp6200.dat,"Well, Joshua? What do you say?",31
scena/mp6200.dat:0x28652,scena/mp6200.dat,"Yes, you're right. I'm counting on you.",40
scena/mp6200.dat:0x286ad,scena/mp6200.dat,"Well, shall we get going this century?",39
scena/mp6200.dat:0x28705,scena/mp6200.dat,Yeah. It's time we returned...,31
scena/mp6200.dat:0x2877a,scena/mp6200.dat, and its hidden shadows.,25
scena/mp6200.dat:0x28834,scena/mp6200.dat,Hamel Village,14
scena/mp6200.dat:0x28842,scena/mp6200.dat,"...Hi, Karin. I'm back.",24
scena/mp6200.dat:0x2887c,scena/mp6200.dat,I'll leave it here.,20
scena/mp6200.dat:0x28890,scena/mp6200.dat,This is from Loewe.,20
scena/mp6200.dat:0x28939,scena/mp6200.dat,"I'm sure she's happy to see you, Joshua.",41
scena/mp6200.dat:0x28976,scena/mp6200.dat,"That goes for Loewe, too. I just know it.",42
scena/mp6200.dat:0x289dd,scena/mp6200.dat,Loewe and Karin were inseparable...,36
scena/mp6200.dat:0x28a10,scena/mp6200.dat,a life together if they had the chance.,40
scena/mp6200.dat:0x28a38,scena/mp6200.dat,I'm sure they would have built,31
scena/mp6200.dat:0x28a82,scena/mp6200.dat,word with your sister?,23
scena/mp6200.dat:0x28a99,scena/mp6200.dat,"Hey, is it okay if I have a",28
scena/mp6200.dat:0x28ad6,scena/mp6200.dat,Sure. Go ahead.,16
scena/mp6200.dat:0x28b3c,scena/mp6200.dat,"Here goes. Hi, Karin.",22
scena/mp6200.dat:0x28b61,scena/mp6200.dat,I'm Estelle. Estelle Bright. Nice to meet you.,47
scena/mp6200.dat:0x28bcf,scena/mp6200.dat,"But now, well...I'm his girlfriend. I guess?",45
scena/mp6200.dat:0x28bfc,scena/mp6200.dat,"I was part of Joshua's family, in a way.",41
scena/mp6200.dat:0x28c8a,scena/mp6200.dat,"You guess? Wow, that hurts.",28
scena/mp6200.dat:0x28cc3,scena/mp6200.dat,"B-But this is all so new, and...",33
scena/mp6200.dat:0x28d0d,scena/mp6200.dat,You know. Kind of...embarrassing?,34
scena/mp6200.dat:0x28d58,scena/mp6200.dat,Oh for the love of...,22
scena/mp6200.dat:0x28d90,scena/mp6200.dat,"But, I guess that's also part of your charm Estelle.",53
scena/mp6200.dat:0x28de7,scena/mp6200.dat,self-conscious moments!,24
scena/mp6200.dat:0x28dff,scena/mp6200.dat,"What, like you don't have your",31
scena/mp6200.dat:0x28e7a,scena/mp6200.dat,"Because when it's just us, you drop",36
scena/mp6200.dat:0x28ecb,scena/mp6200.dat,"O-Oh. Ahem. Sorry, got sidetracked there.",42
scena/mp6200.dat:0x28f2a,scena/mp6200.dat,"So I figured, why not say hi myself.",37
scena/mp6200.dat:0x28f4f,scena/mp6200.dat,Joshua came by to visit and let me tag along.,46
scena/mp6200.dat:0x28fa1,scena/mp6200.dat,I hope you're watching over us from heaven.,44
scena/mp6200.dat:0x28fcd,scena/mp6200.dat,It's an honor to finally meet you.,35
scena/mp6200.dat:0x290de,scena/mp6200.dat,"Thanks, Estelle.",17
scena/mp6200.dat:0x29103,scena/mp6200.dat,"to meet you, too.",18
scena/mp6200.dat:0x29115,scena/mp6200.dat,I think Karin...is really happy,32
scena/mp6200.dat:0x29165,scena/mp6200.dat,Hehe... I sure hope so.,24
scena/mp6200.dat:0x2919b,scena/mp6200.dat,I still have a lot of growing up to do.,40
scena/mp6200.dat:0x291c3,scena/mp6200.dat,I know I'm not the most dependable person.,43
scena/mp6200.dat:0x291fd,scena/mp6200.dat,might think I don't deserve you.,33
scena/mp6200.dat:0x2921e,scena/mp6200.dat,I was kind of worried your sister,34
scena/mp6200.dat:0x2925e,scena/mp6200.dat,Haha. You're overthinking it.,30
scena/mp6200.dat:0x2928c,scena/mp6200.dat,would've hit it off.,21
scena/mp6200.dat:0x292a1,scena/mp6200.dat,"If anything, I think you and Karin",35
scena/mp6200.dat:0x292fc,scena/mp6200.dat,And you two are nothing alike.,31
scena/mp6200.dat:0x2931b,scena/mp6200.dat,They say opposites attract.,28
scena/mp6200.dat:0x29363,scena/mp6200.dat,"Hehe, you think?",17
scena/mp6200.dat:0x29384,scena/mp6200.dat,Is that a compliment or an insult?,35
scena/mp6200.dat:0x293b8,scena/mp6200.dat, back up.,10
scena/mp6200.dat:0x293d1,scena/mp6200.dat,your sister. Is that what you're trying to say?,48
scena/mp6200.dat:0x29401,scena/mp6200.dat,"So, I'm not the quiet, capable type like",41
scena/mp6200.dat:0x29443,scena/mp6200.dat,"K-Kind of? I mean, you are capable.",36
scena/mp6200.dat:0x294bf,scena/mp6200.dat,"Quiet, though... Hm. Maybe not so much.",40
scena/mp6200.dat:0x2954c,scena/mp6200.dat,But that's what I like about you.,34
scena/mp6200.dat:0x2958b,scena/mp6200.dat,You shine like the sun.,24
scena/mp6200.dat:0x295a3,scena/mp6200.dat,You're always so cheerful. Positive.,37
scena/mp6200.dat:0x29602,scena/mp6200.dat,about the girl I love?,23
scena/mp6200.dat:0x29619,scena/mp6200.dat,So why would I change a thing,30
scena/mp6200.dat:0x296ba,scena/mp6200.dat,Y-You and your slick lines...,30
scena/mp6200.dat:0x296fc,scena/mp6200.dat,stuff like that...?,20
scena/mp6200.dat:0x29710,scena/mp6200.dat,and nonchalant while saying,28
scena/mp6200.dat:0x2972c,scena/mp6200.dat,How can you look so calm,25
scena/mp6200.dat:0x29763,scena/mp6200.dat,Oh. Did I ruin the moment?,27
scena/mp6200.dat:0x297ad,scena/mp6200.dat,No! It was beautiful! Sheesh!,30
scena/mp6200.dat:0x297e0,scena/mp6200.dat,"Uh, are you mad at me..?",25
scena/mp6200.dat:0x29826,scena/mp6200.dat,I think it's high time we head back!,37
scena/mp6200.dat:0x2984b,scena/mp6200.dat,"Well, we said hi to Karin.",27
scena/mp6200.dat:0x29894,scena/mp6200.dat,and she might have second thoughts about us.,45
scena/mp6200.dat:0x298c1,scena/mp6200.dat,Keep this up in front of your sister,37
scena/mp6200.dat:0x29904,scena/mp6200.dat,"Hm? Oh, sure.",14
scena/mp6200.dat:0x2999b,scena/mp6200.dat,Huh? What's wrong?,19
scena/mp6200.dat:0x299e6,scena/mp6200.dat,Are you really sure about this?,32
scena/mp6200.dat:0x29a15,scena/mp6200.dat,Liberl...with me?,18
scena/mp6200.dat:0x29a27,scena/mp6200.dat,Are you really okay with leaving,33
scena/mp6200.dat:0x29a95,scena/mp6200.dat,for my Society days is my own burden.,38
scena/mp6200.dat:0x29abb,scena/mp6200.dat,Traveling the continent to make amends,39
scena/mp6200.dat:0x29af7,scena/mp6200.dat,measure up to Loewe is my own selfishness.,43
scena/mp6200.dat:0x29b22,scena/mp6200.dat,And my goal of getting stronger to,35
scena/mp6200.dat:0x29b55,scena/mp6200.dat,into this is really okay.,26
scena/mp6200.dat:0x29b6f,scena/mp6200.dat,I'm still not sure if dragging you,35
scena/mp6200.dat:0x29bc9,scena/mp6200.dat,except the most obvious stuff.,31
scena/mp6200.dat:0x29be8,scena/mp6200.dat,"Oh, Joshua. Nothing gets past you...",37
scena/mp6200.dat:0x29c41,scena/mp6200.dat,"the world, danger's gonna crop up again.",41
scena/mp6200.dat:0x29c6a,scena/mp6200.dat,Remember what Ragnard said? Somewhere in,41
scena/mp6200.dat:0x29cb5,scena/mp6200.dat,they'll make another move.,27
scena/mp6200.dat:0x29cd0,scena/mp6200.dat,Then there's the Society. Who knows when,41
scena/mp6200.dat:0x29d3e,scena/mp6200.dat,I'll need to become even stronger than Dad.,44
scena/mp6200.dat:0x29d6a,scena/mp6200.dat,"With a storm like that brewing,",32
scena/mp6200.dat:0x29d9a,scena/mp6200.dat,"is training for me, too!",25
scena/mp6200.dat:0x29db3,scena/mp6200.dat,Which means this journey,25
scena/mp6200.dat:0x29ddc,scena/mp6200.dat,Talk about setting your goals high.,36
scena/mp6200.dat:0x29e00,scena/mp6200.dat,"Stronger than Dad, huh?",24
scena/mp6200.dat:0x29e44,scena/mp6200.dat,"Well, where else should I set them?",36
scena/mp6200.dat:0x29e85,scena/mp6200.dat,And I want to find out how Renne's doing.,42
scena/mp6200.dat:0x29eaf,scena/mp6200.dat,"Plus, I did make Loewe a promise.",34
scena/mp6200.dat:0x29ef9,scena/mp6200.dat,It sounds exciting.,20
scena/mp6200.dat:0x29f0d,scena/mp6200.dat,"Also, seeing the world? Crossing distant horizons?",51
