offset,text_target
AREAD019.DAT:7:0,Um... Voce nao pode[01]entrar aqui...
AREAD019.DAT:7:1,Um... Voce nao pode[01]entrar aqui...
AREAD019.DAT:7:2,Eu disse que voce nao[01]pode entrar...
AREAD019.DAT:7:3,"""Ha? Esta procurando[01]o prefeito?[02]Ummm...[0B]...[0B]...[01]Tem um[01]problema..."""
AREAD019.DAT:7:4,"Quer dizer, o prefeito[01]de Kyria esta aqui...[02]Mas ele, hã, bem,[01]se perdeu."
AREAD019.DAT:7:5,Nao sei o que fazer[01]mais...
AREAD019.DAT:7:6,"[0C][06][14][80]@""Tem alguma ideia do[01]que aconteceu com[01]o prefeito?"""
AREAD019.DAT:7:7,"[0C][06][14][81]A""Um...[0B]Entao, tem ideia[01]do que aconteceu com o[02]prefeito?"""
AREAD019.DAT:7:8,"[0C][05]""Bem... Ele pode estar[01]preso em uma de[01]suas proprias armadilhas..."""
AREAD019.DAT:7:9,"[0C][05]""Ou ele encontrou[01]aquele monstro..."""
AREAD019.DAT:7:10,"[0C][05]""Se quiser entrar la[01]procurando por ele,[02]nao vou te parar...[01][0B]Pegue isto[01]comigo."""
AREAD019.DAT:7:12,"[0C][05]""Tente por isto[01][09][07]"
AREAD019.DAT:7:13,"[0C][06][14][C1]@""Entao se acharmos o[01]monstro e o[01]seguirmos...""[15][0F]"
AREAD019.DAT:7:14,"[0C][06][14][C2]@""Entao se acharmos o[01]monstro e o[01]seguirmos...""[15][0F]"
AREAD019.DAT:7:15,"[0C][03]""...Voce deve conseguir[01]achar o prefeito...Espero."""
AREAD019.DAT:7:16,"[0C][05]""Mas...[0B]Cuidado--[01]ha muitas[01]armadilhas na floresta."""
AREAD019.DAT:7:17,"""Se ficar sem[01][09][07]"
