offset,file,entry_idx,ptr_idx,text_en,byte_budget,speaker_code
AREAD019.DAT:7:0,AREAD019.DAT,7,0,"""Um...You can't come[01]in here...""",45,
AREAD019.DAT:7:1,AREAD019.DAT,7,1,"""Um...You can't come[01]in here...""",45,
AREAD019.DAT:7:2,AREAD019.DAT,7,2,"""I said you can't[01]come in...""",41,
AREAD019.DAT:7:3,AREAD019.DAT,7,3,"""Huh? You're looking[01]for the mayor?[02]Ummm...[0B]...[0B]...[01]There's a small[01]problem...""",111,
AREAD019.DAT:7:4,AREAD019.DAT,7,4,"""I mean, the mayor[01]of Kyria is in[01]here...[02]But he's, um, well,[01]lost.""",96,
AREAD019.DAT:7:5,AREAD019.DAT,7,5,"""I don't know what[01]to do anymore...""",51,
AREAD019.DAT:7:6,AREAD019.DAT,7,6,"[0C][06][14][80]@""Do you have any idea[01]what's happened to[01]the mayor?""",80,
AREAD019.DAT:7:7,AREAD019.DAT,7,7,"[0C][06][14][81]A""Um...[0B]So, do you[01]have any idea what's[02]happened to the[01]mayor?""",94,
AREAD019.DAT:7:8,AREAD019.DAT,7,8,"[0C][05]""Well...He's either[01]gotten stuck in one[01]of his own traps...""",87,
AREAD019.DAT:7:9,AREAD019.DAT,7,9,"[0C][05]""Or he ran into that[01]monster...""",48,
AREAD019.DAT:7:10,AREAD019.DAT,7,10,"[0C][05]""If you want to go in[01]there looking for[01]him,[02]I won't stop you...[01][0B]Here--take this[01]with you.""",132,
AREAD019.DAT:7:12,AREAD019.DAT,7,12,"[0C][05]""Try putting that[01][09][07]",31,
AREAD019.DAT:7:13,AREAD019.DAT,7,13,"[0C][06][14][C1]@""So if we find the[01]monster and follow[01]it...""[15][0F]",72,
AREAD019.DAT:7:14,AREAD019.DAT,7,14,"[0C][06][14][C2]@""So if we find the[01]monster and follow[01]it...""[15][0F]",72,
AREAD019.DAT:7:15,AREAD019.DAT,7,15,"[0C][03]""...You should be[01]able to find the[01]mayor...I hope.""",75,
AREAD019.DAT:7:16,AREAD019.DAT,7,16,"[0C][05]""But...[0B]Be careful--[01]there are lots of[01]traps in the woods.""",86,
AREAD019.DAT:7:17,AREAD019.DAT,7,17,"""If you run out of[01][09][07]",30,
