offset,file,text_en,byte_budget
scena/mp8000_01.dat:0xbfe6,scena/mp8000_01.dat,"Hello, Estelle. Finished with your walk?",41
scena/mp8000_01.dat:0xc01f,scena/mp8000_01.dat,We still have a little time until we land.,43
scena/mp8000_01.dat:0xc059,scena/mp8000_01.dat,"Yeah, good point.",18
scena/mp8000_01.dat:0xc07f,scena/mp8000_01.dat,"Right, I'll go walk around a bit more.",39
scena/mp8000_01.dat:0xc0b9,scena/mp8000_01.dat,forget to disembark at Ruan.,29
scena/mp8000_01.dat:0xc0d6,scena/mp8000_01.dat,"That's all well and good, but don't",36
scena/mp8000_01.dat:0xc109,scena/mp8000_01.dat,so get seated in good time.,28
scena/mp8000_01.dat:0xc125,scena/mp8000_01.dat,"There'll be an announcement before we land,",44
scena/mp8000_01.dat:0xc17c,scena/mp8000_01.dat,forget to disembark at Ruan.,29
scena/mp8000_01.dat:0xc199,scena/mp8000_01.dat,"A walk is all well and good, but don't",39
scena/mp8000_01.dat:0xc1cf,scena/mp8000_01.dat,your seat before we land.,26
scena/mp8000_01.dat:0xc1e9,scena/mp8000_01.dat,Make sure you're back in,25
scena/mp8000_01.dat:0xc245,scena/mp8000_01.dat,<E1>(H-He's fast asleep...),28
scena/mp8000_01.dat:0xc2a9,scena/mp8000_01.dat,just how well he can sleep.),29
scena/mp8000_01.dat:0xc2c6,scena/mp8000_01.dat,"(Wow, I'm impressed by",23
scena/mp8000_01.dat:0xc2f2,scena/mp8000_01.dat,"to fish in Ruan, but that's not true.",38
scena/mp8000_01.dat:0xc318,scena/mp8000_01.dat,People think the sea's the only place,38
scena/mp8000_01.dat:0xc34d,scena/mp8000_01.dat,"its famous waterfall, are great places to fish.",48
scena/mp8000_01.dat:0xc37d,scena/mp8000_01.dat,"The urban Roubine River and the Air-Letten, with",49
scena/mp8000_01.dat:0xc3bd,scena/mp8000_01.dat,with a rod and give it a go!,29
scena/mp8000_01.dat:0xc3da,scena/mp8000_01.dat,"If you get the chance, head down",33
scena/mp8000_01.dat:0xc40a,scena/mp8000_01.dat,meeting to succeed...,22
scena/mp8000_01.dat:0xc420,scena/mp8000_01.dat,"Hmm, I need my next business",29
scena/mp8000_01.dat:0xc44c,scena/mp8000_01.dat,of the local produce.,22
scena/mp8000_01.dat:0xc462,scena/mp8000_01.dat,Maybe I should do a reassessment,33
scena/mp8000_01.dat:0xc492,scena/mp8000_01.dat,and start with a foundational investigation.,45
scena/mp8000_01.dat:0xc4bf,scena/mp8000_01.dat,"Yeah, that's right. I should return to basics",46
scena/mp8000_01.dat:0xc4fc,scena/mp8000_01.dat,sourced from around Manoria...,31
scena/mp8000_01.dat:0xc51b,scena/mp8000_01.dat,"Hmm, well, if I'm to reassess all the produce",46
scena/mp8000_01.dat:0xc558,scena/mp8000_01.dat,them in a logical manner.,26
scena/mp8000_01.dat:0xc572,scena/mp8000_01.dat,Then I should make a list and investigate,42
scena/mp8000_01.dat:0xc5ab,scena/mp8000_01.dat,to an end and now I'm returning to Bose.,41
scena/mp8000_01.dat:0xc5d4,scena/mp8000_01.dat,My duties at the cathedral have come,37
