offset,file,text_en,byte_budget
scena/mp4020_20.dat:0xf16d,scena/mp4020_20.dat,"Morning, Estelle. Finally up and about, I see.",47
scena/mp4020_20.dat:0xf1e6,scena/mp4020_20.dat,so late. I thought you might not be coming back.,49
scena/mp4020_20.dat:0xf217,scena/mp4020_20.dat,You had me really worried last night staying out,49
scena/mp4020_20.dat:0xf25e,scena/mp4020_20.dat,had ample time for a heart-to-heart?,37
scena/mp4020_20.dat:0xf283,scena/mp4020_20.dat,I can only assume you and Joshua,33
scena/mp4020_20.dat:0xf2da,scena/mp4020_20.dat, where is Joshua?!,19
scena/mp4020_20.dat:0xf32d,scena/mp4020_20.dat,I really need to find him!,27
scena/mp4020_20.dat:0xf35c,scena/mp4020_20.dat,"Schera, have you seen him?!",28
scena/mp4020_20.dat:0xf38c,scena/mp4020_20.dat,No. Not once this morning.,27
scena/mp4020_20.dat:0xf3b6,scena/mp4020_20.dat,I heard you passed out from exhaustion.,40
scena/mp4020_20.dat:0xf3de,scena/mp4020_20.dat,"Wait, didn't you sleep in Joshua's room?",41
scena/mp4020_20.dat:0xf426,scena/mp4020_20.dat,Was he not there when you woke up?,35
scena/mp4020_20.dat:0xf48c,scena/mp4020_20.dat,Did someone tell you?,22
scena/mp4020_20.dat:0xf4a2,scena/mp4020_20.dat,Hold on. How would you know I passed out?,42
scena/mp4020_20.dat:0xf4e7,scena/mp4020_20.dat,Yeah... I heard it from Master Cassius.,40
scena/mp4020_20.dat:0xf51e,scena/mp4020_20.dat,DAD told you?!,15
scena/mp4020_20.dat:0xf546,scena/mp4020_20.dat,"Well then, where is he right now?!",35
scena/mp4020_20.dat:0xf585,scena/mp4020_20.dat,"garden terrace, right up the stairs.",37
scena/mp4020_20.dat:0xf5aa,scena/mp4020_20.dat,I just saw him heading for the,31
scena/mp4020_20.dat:0xf60a,scena/mp4020_20.dat,"Estelle, what gives?!",22
scena/mp4020_20.dat:0xf62f,scena/mp4020_20.dat,Something's definitely up.,27
scena/mp4020_20.dat:0xf701,scena/mp4020_20.dat, reversed...,13
scena/mp4020_20.dat:0xfe9b,scena/mp4020_20.dat,Ugh... So bright...,20
scena/mp4020_20.dat:0xff31,scena/mp4020_20.dat,That was a good night's rest!,30
scena/mp4020_20.dat:0x1007f,scena/mp4020_20.dat,I think we spent the night in the castle.,42
scena/mp4020_20.dat:0x100a9,scena/mp4020_20.dat,It's all coming back to me now.,32
scena/mp4020_20.dat:0x1011d,scena/mp4020_20.dat,And we got some ice cream on the way back...,45
scena/mp4020_20.dat:0x1014a,scena/mp4020_20.dat,Joshua and I then roamed the festival...,41
scena/mp4020_20.dat:0x10174,scena/mp4020_20.dat,at night we had a banquet with Dad.,36
scena/mp4020_20.dat:0x10198,scena/mp4020_20.dat,"After that, the next thing I remember was...",45
scena/mp4020_20.dat:0x1021a,scena/mp4020_20.dat,And then...,12
scena/mp4020_20.dat:0x103f0,scena/mp4020_20.dat,What am I...?,14
scena/mp4020_20.dat:0x103fe,scena/mp4020_20.dat,Isn't this Joshua and Dad's room?,34
scena/mp4020_20.dat:0x1049b,scena/mp4020_20.dat,to be rooming with Schera.,27
scena/mp4020_20.dat:0x104b6,scena/mp4020_20.dat,I'm pretty sure I was supposed,31
scena/mp4020_20.dat:0x1055d,scena/mp4020_20.dat,Uh... Or did I dream that part up?,35
