offset,text_target
AREAS005.DAT:8:0,"Voce nao se machucou andando pela[01]aldeia, nao e? Os quartos aqui[01]nao sao muito grandes,[02]mas voce e bem-vindo(a)[01]para ficar."
AREAS005.DAT:8:1,"Voce nao se machucou andando pela[01]aldeia, nao e? Os quartos aqui[01]nao sao muito grandes,[02]mas voce e bem-vindo(a)[01]para ficar."
AREAS005.DAT:8:3,"Esse tipo de armadilha e[01]chamado armadilha de urso.[02]E importante ter a mola[01]certa,[02]e garantir que os[01]dentes sejam afiados[01]mesmo!"
AREAS005.DAT:8:4,O prefeito daqui e um pouco[01]excentrico... Ele adora[01]armadilhas -- e por isso a[02]aldeia esta cheia[01]delas! O unico problema[01]e que[02]as vezes nos mesmos caimos[01]nelas!
AREAS005.DAT:8:5,O prefeito disse que a melhor[02]forma de manter a aldeia segura[02]e enchela de armadilhas!
AREAS005.DAT:8:7,"[14][80]@""[0A][06]Opa, valeu![01]Quer tentar a sorte[01]comigo?""[02][14][FF][FF][14]"
AREAS005.DAT:8:8,O que ele quer dizer? Diga a[01]ele...[12]
AREAS005.DAT:8:9,"[14][80]@""[0A][06]Que pena, amigo, mas voce[01]arriscou alto mesmo!""[02][14][FF][FF][14]"
AREAS005.DAT:8:10,"[14][80]@""[0A][06]Agora estou feliz. Quer[01]jogar comigo de novo?""[12][01][0C][13]Sim[01]Nao[01]O que voce quer jogar?"
AREAS005.DAT:8:14,"[14][80]@""[0A][04]Que pena, amigo![01]Voce perdeu!"""
AREAS005.DAT:8:20,Isso deve significar que ele esta na[01][10][02]floresta[11] para o oeste...Certo?
AREAS005.DAT:8:21,"[14][01][01]""Aposto que voce nunca[01]viu uma aldeia como[01]essa antes!"""
AREAS005.DAT:8:22,"[0C][03][14][02][02]""Hm...[0B]Bem, nao mesmo..."""
AREAS005.DAT:8:23,"[0C][04][14][81]A""Bom, ha uma boa razao[01]para todas essas[01]armadilhas."""
AREAS005.DAT:8:25,"[0C][04][14][81]A""Ah... Ja sabia[01]disso, era?"""
AREAS005.DAT:8:26,"[14][81]A""Isso mesmo![02]Ha uma passagem[01]para Synesta aqui."""
AREAS005.DAT:8:27,"[14][81]A""Muitas pessoas de[01]Synesta fugiram para ca[02]durante a guerra usando[01]isso."""
AREAS005.DAT:8:28,"[0C][04][14][81]A""Mesmo que a guerra[01]tenha acabado,[02]e nosso dever[01]protege-la, caso[02]alguem precise[01]usa-la novamente."""
AREAS005.DAT:8:30,"[0C][04][14][81]A""Bem...[0B]...[0B][02]Claro, por que nao?[02]Nao parecem ser tipos[01]que representam perigo..."""
AREAS005.DAT:8:31,"[0C][04][14][81]A""Abro a[01]passagem amanha[01]de manha.[02]Voces podem ficar na[01]hospedaria ate la."""
AREAS005.DAT:8:33,"[14][81]A""Hmmm...[0B][0B]Huh?[01]Mmmm....[02]Ja quase tenho uma[01]ideia para uma nova[01]armadilha pronta..."""
AREAS005.DAT:8:34,"[14][81]A""Hmmm...[0B][0B]Huh?[01]Mmmm....[02]Ja quase tenho uma[01]ideia para uma nova[01]armadilha pronta..."""
