offset,text_source,byte_budget
0x51932,"The party carries on well past midnight, showing\n",50
0x51965,few signs of slowing down...,28
0x51982,I came outside to cool off a bit in the night air.,50
0x519b5,"A breeze kicks up, caressing my cheeks...",41
0x519df,Phew...,7
0x519e7,The cool air against my body feels nice after being\n,53
0x51a1d,inside the hot inn for so long.,31
0x51a3d,"Behind me, warm light and cheerful voices filter\n",50
0x51a70,out from the party...,21
0x51a86,"Pray lend me your ears, friends! Marvel as I,\n",47
0x51ab6,"master of impressions, do impersonate our dear Ukon!",52
0x51aeb,A raucous cheer goes up.,24
0x51b04,Seems Maroro is giving a performance of some kind.,50
0x51b37,"A relaxed atmosphere is finally taking hold, after\n",52
0x51b6c,everything that's happened...,29
0x51b8a,Everyone seems cheerful.,24
0x51ba3,"...Cheerful, huh.",17
0x51bb5,The faces of those two men who'd spoken to me during\n,54
0x51bec,the trip rise unbidden in my thoughts.,38
0x51c13,Ukon's Cohort,13
0x51c21,"Hey, kid, that cutie's gonna be disappointed with\n",51
0x51c55,you if you talk like that.,26
0x51c70,That's right! A real man sucks it up and goes for\n,51
0x51ca4,broke!,6
0x51cab,And then they'd laughed merrily with their\n,44
0x51cd8,comrades.,9
0x51ce2,But...,6
0x51ce9,Those two were nowhere to be seen in the dining\n,49
0x51d1b,"hall, just now.",15
0x51d2b,They'll never be able to laugh or share drinks with\n,53
0x51d61,their comrades again...,23
0x51d79,And yet everyone inside is able to laugh and cheer\n,52
0x51dae,"without a care in the world, somehow.",37
0x51dd4,Nobody seems to give any thought toward mourning.,49
0x51e06,Even Kuon doesn't seem too bothered...,38
0x51e2d,And...,6
0x51e34,"Even after that entire harrowing ordeal, I don't\n",50
0x51e67,"feel like I've been terribly affected, either.",46
0x51e96,"Hm? What're you doing out here, kid?",36
0x51ebb,I turn to the source of the voice and find Ukon\n,49
0x51eed,approaching me with a bottle of sake in one hand.,49
0x51f1f,"Came out to get a bit of fresh air, huh?",40
0x51f48,"Something like that, yeah.",26
0x51f63,"I see. Hey, care to walk with me for a bit?",43
0x51f8f,I accompany Ukon down the darkened path...,42
0x51fba,"We walk by moonlight, casting long shadows into the\n",53
0x51ff0,already dusky blue night.,25
0x5200a,"Hey, kid. Something I've been meaning to ask you--\n",52
0x5203f,That missy you're traveling with. Who is she?,45
0x5206d,You mean Kuon?,14
0x5207c,Yeah. I figured you might know something.,41
0x520a6,Why're you interested in her?,29
0x520c4,"I wonder myself, honestly. I s'pose I'm just the\n",50
0x520f7,curious type.,13
0x52105,"You're not falling for her, are you?",36
0x5212a,"She's certainly a beautiful woman, but I'm not\n",48
0x5215b,attracted to her in the way you're probably\n,45
0x52189,thinking.,9
0x52193,"Besides, hitting on her would be a bit...",41
0x521bd,A bit?,6
0x521c4,"Eh, it's nothing. She certainly is an amazing woman.",52
0x521f9,"Her APPETITE'S amazing, maybe.",30
0x52218,"Ha! No, I don't mean that, but you're not wrong.\n",50
0x5224b,I meant more her aura. The way she carries herself.,51
0x5227f,"That fearlessness, the lack of hesitation in the\n",50
0x522b2,face of a life-or-death situation...,36
0x522d7,Makes you wonder what kind of life she's led.,45
0x52305,"At that, Ukon's voice grows quiet.",34
0x5232c,"Now that he mentions it, I really don't know much\n",51
0x52360,about Kuon.,11
0x5236c,"I owe her for saving my life, and I don't want to\n",51
0x523a0,"pry, so I haven't really asked about her past.",46
0x523cf,"...You dunno anything, huh. Well, you haven't known\n",53
0x52405,her very long. Guess it can't be helped.,40
0x5242e,She calls herself a mere apothecary...,38
0x52455,"When she said that, I was about to blurt out ""where\n",53
0x5248b,"in the world are there apothecaries like YOU?""",46
0x524ba,"Before long, Ukon comes to a stop.",34
0x524dd,...Where are we?,16
0x524ee,"We're a small distance outside the village. Large,\n",52
0x52523,standing stones sit arranged in even rows...,44
0x52550,Is this... a graveyard?,23
0x52568,Sorry for making you come to such a grim place.\n,49
0x5259a,Couldn't rest easy without bringing 'em some sake.,50
0x525cd,"Ukon stands in front of one particular stone,\n",47
0x525fd,decorated with multicolored ornaments.,38
0x52624,"Offerings of flowers, food, and liquor sit arranged\n",53
0x5265a,around it.,10
0x52665,...Sorry for being so late. Guess I ended up being\n,52
0x5269a,the last one...,15
0x526aa,"Ukon mumbles under his breath, as though speaking\n",51
0x526de,to the gravestone in front of him.,34
0x52701,So these offerings were left by the rest of the\n,49
0x52733,company...?,11
0x5273f,Seems the others came to pay their respects before\n,52
0x52774,Ukon did.,9
0x5277e,Not everyone's so good with this macabre stuff.,47
0x527ae,"When we see people off, we do it with a smile and\n",51
0x527e2,a cheer. That's what we all decided... together.,48
0x52813,I see.,6
0x5281a,...Yeah. There's no way it wasn't difficult for\n,49
0x5284c,"him, losing so many comrades...",31
0x5286c,Nobody knows when or how death can come for us.\n,49
0x5289e,"If we die in battle, our bodies might be left\n",47
0x528ce,behind...,9
0x528d8,But I'm glad we can at least offer the dead\n,45
0x52906,proper memorials.,17
0x52918,"Ukon sinks to a knee, muttering in prayer.",42
0x52943,"Following his lead, I kneel beside him and offer a\n",52
0x52978,silent prayer.,14
0x52987,"I witness this end to your time in our world. Rest,\n",53
0x529bd,"now, that we may drink together in Kotuahamuru.",47
0x529ed,...Ukon?,8
0x529f6,All right.,10
0x52a01,"Let's head back and get plastered, eh, kid?",43
0x52a2d,Huh? Yeah...,12
0x52a3a,"Puzzled, I follow after Ukon as he takes off down\n",51
0x52a6e,the path again.,15
0x52a7e,...What was that strange feeling just now...?,45
0x52aac,As I turn away from the graveyard...,36
0x52ad1,...I can't help but notice an amamunii amongst\n,48
0x52b02,"the offerings, stuffed too full to be eaten in\n",48
0x52b33,one bite.,9
