offset,file,text_en,byte_budget
scena/mp2051_05.dat:0x384a,scena/mp2051_05.dat,to be back to their usual selves.,34
scena/mp2051_05.dat:0x386c,scena/mp2051_05.dat,The children at the orphanage seem,35
scena/mp2051_05.dat:0x389e,scena/mp2051_05.dat,carries their laughter all the way out here!,45
scena/mp2051_05.dat:0x38cb,scena/mp2051_05.dat,"On days they have Sunday School, the wind",42
scena/mp2051_05.dat:0x3904,scena/mp2051_05.dat,his foot in the door after being gone for ages...,50
scena/mp2051_05.dat:0x3936,scena/mp2051_05.dat,Uncle Orvid is a food supplier. He'd barely got,48
scena/mp2051_05.dat:0x3975,scena/mp2051_05.dat,apparently in search of new ingredients.,41
scena/mp2051_05.dat:0x399e,scena/mp2051_05.dat,"...and then he turns around to take off again,",47
scena/mp2051_05.dat:0x39dc,scena/mp2051_05.dat,but why is he so reckless?,27
scena/mp2051_05.dat:0x39f7,scena/mp2051_05.dat,"I managed to talk him out of it,",33
scena/mp2051_05.dat:0x3a27,scena/mp2051_05.dat,Why is my uncle so reckless?,29
scena/mp2051_05.dat:0x3a53,scena/mp2051_05.dat,"him in some ways, which worries me.",36
scena/mp2051_05.dat:0x3a77,scena/mp2051_05.dat,"My younger brother, Zack, takes after",38
scena/mp2051_05.dat:0x3aac,scena/mp2051_05.dat,upcoming mayoral election...,29
scena/mp2051_05.dat:0x3ac9,scena/mp2051_05.dat,Zack seems interested in the,29
scena/mp2051_05.dat:0x3af5,scena/mp2051_05.dat,"your future, Zack, not Ruan's...",33
scena/mp2051_05.dat:0x3b16,scena/mp2051_05.dat,But what I'm curious about is,30
scena/mp2051_05.dat:0x3b43,scena/mp2051_05.dat,just hurry up and find a job.,30
scena/mp2051_05.dat:0x3b61,scena/mp2051_05.dat,"Vote for whoever you want,",27
scena/mp2051_05.dat:0x3b8b,scena/mp2051_05.dat,upcoming mayoral election...,29
scena/mp2051_05.dat:0x3ba8,scena/mp2051_05.dat,Zack seems interested in the,29
scena/mp2051_05.dat:0x3bd4,scena/mp2051_05.dat,"your future, Zack, not Ruan's...",33
scena/mp2051_05.dat:0x3bf5,scena/mp2051_05.dat,But what I'm curious about is,30
scena/mp2051_05.dat:0x3c22,scena/mp2051_05.dat,lets him help the local community.,35
scena/mp2051_05.dat:0x3c45,scena/mp2051_05.dat,My brother wants to find a job that,36
scena/mp2051_05.dat:0x3c78,scena/mp2051_05.dat,I really appreciate that kind of spirit.,41
scena/mp2051_05.dat:0x3ca1,scena/mp2051_05.dat,He volunteered to help rebuild the orphanage.,46
scena/mp2051_05.dat:0x3cde,scena/mp2051_05.dat,lets him help the local community.,35
scena/mp2051_05.dat:0x3d01,scena/mp2051_05.dat,My brother wants to find a job that,36
scena/mp2051_05.dat:0x3d34,scena/mp2051_05.dat,he'll keep his nose to the grindstone.,39
scena/mp2051_05.dat:0x3d5b,scena/mp2051_05.dat,"If he can find a job like that, I'm sure",41
scena/mp2051_05.dat:0x3d93,scena/mp2051_05.dat,"being out of commission, it's been rough.",42
scena/mp2051_05.dat:0x3dbd,scena/mp2051_05.dat,Between the patrol ship crashing and the orbments,50
scena/mp2051_05.dat:0x3dfe,scena/mp2051_05.dat,"check on the lighthouse, just to be safe.",42
scena/mp2051_05.dat:0x3e28,scena/mp2051_05.dat,"My younger brother, Zack, went to",34
scena/mp2051_05.dat:0x3e59,scena/mp2051_05.dat,"Mr. Vogt, is out there all by himself.",39
scena/mp2051_05.dat:0x3e80,scena/mp2051_05.dat,"He's worried that the lighthouse keeper,",41
scena/mp2051_05.dat:0x3eb8,scena/mp2051_05.dat,"check on the lighthouse, just to be safe.",42
scena/mp2051_05.dat:0x3ee2,scena/mp2051_05.dat,"My younger brother, Zack, went to",34
scena/mp2051_05.dat:0x3f13,scena/mp2051_05.dat,That boy is really dependable at times like this.,50
scena/mp2051_05.dat:0x3f54,scena/mp2051_05.dat,I used the fireplace to cook...,32
scena/mp2051_05.dat:0x3f74,scena/mp2051_05.dat,It's been ages since the last time,35
scena/mp2051_05.dat:0x3fa6,scena/mp2051_05.dat,some basic cooking methods.,28
scena/mp2051_05.dat:0x3fc2,scena/mp2051_05.dat,Creda's been teaching me,25
scena/mp2051_05.dat:0x3fea,scena/mp2051_05.dat,come in handy at times like this.,34
scena/mp2051_05.dat:0x400c,scena/mp2051_05.dat,Granny's tips and tricks really,32
scena/mp2051_05.dat:0x403b,scena/mp2051_05.dat,some basic cooking methods.,28
scena/mp2051_05.dat:0x4057,scena/mp2051_05.dat,Creda's been teaching me,25
scena/mp2051_05.dat:0x407f,scena/mp2051_05.dat,I used the fireplace to cook.,30
