offset,text_target
0x49b6e,gake_parts
0x49c1f,{c5}Tutorial de Combate{c-1} no Glossário.
0x49f5a,...Onde estou?
0x49f69,No seu sonho.
0x49f7c,Lançamos sobre você um feitiço que irá ajudá-lo\n
0x49fb0,"a ficar mais forte enquanto dorme, como pedido, Mestre."
0x49fe4,Primeiro.
0x49fef,"Eles serão os responsáveis por torná-lo mais forte,\n"
0x4a022,Mestre.
0x4a02a,"O resto fica com você, instrutor."
0x4a050,"Espera, instrutor!? Eu pensei\n"
0x4a081,que era só dormir!
0x4a09c,Seu corpo dorme.
0x4a0b1,Logo o que dissemos não é mentira.
0x4a0e0,Isso é uma fraude descarada...
